WP, 11, 2014072700,   , MTWC,   0, 114N, 1544E,  25,    0, TD
WP, 11, 2014072706,   , MTWC,   0, 115N, 1536E,  30,    0, TD
WP, 11, 2014072712,   , MTWC,   0, 115N, 1526E,  30,    0, TD
WP, 11, 2014072718,   , MTWC,   0, 116N, 1518E,  35,    0, TS
WP, 11, 2014072800,   , MTWC,   0, 116N, 1510E,  40,    0, TS
WP, 11, 2014072806,   , MTWC,   0, 117N, 1503E,  50,    0, TS
WP, 11, 2014072812,   , MTWC,   0, 118N, 1496E,  55,    0, TS
WP, 11, 2014072818,   , MTWC,   0, 120N, 1489E,  60,    0, TS
WP, 11, 2014072900,   , MTWC,   0, 124N, 1483E,  65,    0, TY
WP, 11, 2014072906,   , MTWC,   0, 128N, 1479E,  70,    0, TY
WP, 11, 2014072912,   , MTWC,   0, 133N, 1472E,  75,    0, TY
WP, 11, 2014072918,   , MTWC,   0, 136N, 1463E,  65,    0, TY
WP, 11, 2014073000,   , MTWC,   0, 138N, 1455E,  55,    0, TS
WP, 11, 2014073006,   , MTWC,   0, 141N, 1444E,  50,    0, TS
WP, 11, 2014073012,   , MTWC,   0, 143N, 1437E,  50,    0, TS
WP, 11, 2014073018,   , MTWC,   0, 146N, 1429E,  50,    0, TS
WP, 11, 2014073100,   , MTWC,   0, 150N, 1420E,  50,    0, TS
WP, 11, 2014073106,   , MTWC,   0, 151N, 1412E,  55,    0, TS
WP, 11, 2014073112,   , MTWC,   0, 148N, 1405E,  60,    0, TS
WP, 11, 2014073118,   , MTWC,   0, 145N, 1398E,  65,    0, TY
WP, 11, 2014080100,   , MTWC,   0, 144N, 1392E,  70,    0, TY
WP, 11, 2014080106,   , MTWC,   0, 147N, 1384E,  75,    0, TY
WP, 11, 2014080112,   , MTWC,   0, 148N, 1377E,  85,    0, TY
WP, 11, 2014080118,   , MTWC,   0, 148N, 1370E, 100,    0, TY
WP, 11, 2014080200,   , MTWC,   0, 149N, 1365E, 125,    0, TY
WP, 11, 2014080206,   , MTWC,   0, 149N, 1357E, 140,    0, ST
WP, 11, 2014080212,   , MTWC,   0, 149N, 1351E, 145,    0, ST
WP, 11, 2014080218,   , MTWC,   0, 151N, 1346E, 145,    0, ST
WP, 11, 2014080300,   , MTWC,   0, 152N, 1339E, 140,    0, ST
WP, 11, 2014080306,   , MTWC,   0, 156N, 1331E, 140,    0, ST
WP, 11, 2014080312,   , MTWC,   0, 157N, 1323E, 125,    0, TY
WP, 11, 2014080318,   , MTWC,   0, 162N, 1314E, 120,    0, TY
WP, 11, 2014080400,   , MTWC,   0, 165N, 1307E, 110,    0, TY
WP, 11, 2014080406,   , MTWC,   0, 169N, 1304E, 100,    0, TY
WP, 11, 2014080412,   , MTWC,   0, 174N, 1299E,  95,    0, TY
WP, 11, 2014080418,   , MTWC,   0, 181N, 1298E,  90,    0, TY
WP, 11, 2014080500,   , MTWC,   0, 191N, 1298E,  85,    0, TY
WP, 11, 2014080506,   , MTWC,   0, 200N, 1297E,  85,    0, TY
