WP, 10, 2022081800,   , MTWC,   0, 155N, 1373E,  15,    0, DB
WP, 10, 2022081806,   , MTWC,   0, 157N, 1367E,  15,    0, DB
WP, 10, 2022081812,   , MTWC,   0, 160N, 1360E,  15,    0, DB
WP, 10, 2022081818,   , MTWC,   0, 162N, 1353E,  20,    0, DB
WP, 10, 2022081900,   , MTWC,   0, 165N, 1347E,  20,    0, DB
WP, 10, 2022081906,   , MTWC,   0, 169N, 1339E,  20,    0, DB
WP, 10, 2022081912,   , MTWC,   0, 174N, 1331E,  20,    0, DB
WP, 10, 2022081918,   , MTWC,   0, 178N, 1321E,  25,    0, TD
WP, 10, 2022082000,   , MTWC,   0, 181N, 1310E,  25,    0, TD
WP, 10, 2022082006,   , MTWC,   0, 183N, 1304E,  30,    0, TD
WP, 10, 2022082012,   , MTWC,   0, 184N, 1296E,  30,    0, TD
WP, 10, 2022082018,   , MTWC,   0, 182N, 1288E,  30,    0, TD
WP, 10, 2022082100,   , MTWC,   0, 178N, 1280E,  35,    0, TS
WP, 10, 2022082106,   , MTWC,   0, 174N, 1273E,  40,    0, TS
WP, 10, 2022082112,   , MTWC,   0, 169N, 1264E,  40,    0, TS
WP, 10, 2022082118,   , MTWC,   0, 165N, 1254E,  40,    0, TS
WP, 10, 2022082200,   , MTWC,   0, 163N, 1245E,  45,    0, TS
WP, 10, 2022082206,   , MTWC,   0, 162N, 1237E,  50,    0, TS
WP, 10, 2022082212,   , MTWC,   0, 161N, 1234E,  55,    0, TS
WP, 10, 2022082218,   , MTWC,   0, 163N, 1233E,  65,    0, TY
WP, 10, 2022082300,   , MTWC,   0, 170N, 1228E,  75,    0, TY
WP, 10, 2022082306,   , MTWC,   0, 179N, 1219E,  60,    0, TS
WP, 10, 2022082312,   , MTWC,   0, 184N, 1206E,  50,    0, TS
WP, 10, 2022082318,   , MTWC,   0, 190N, 1192E,  55,    0, TS
WP, 10, 2022082400,   , MTWC,   0, 192N, 1176E,  60,    0, TS
WP, 10, 2022082406,   , MTWC,   0, 196N, 1163E,  60,    0, TS
WP, 10, 2022082412,   , MTWC,   0, 200N, 1149E,  65,    0, TY
WP, 10, 2022082418,   , MTWC,   0, 207N, 1133E,  70,    0, TY
WP, 10, 2022082500,   , MTWC,   0, 211N, 1119E,  55,    0, TS
WP, 10, 2022082506,   , MTWC,   0, 217N, 1099E,  45,    0, TS
WP, 10, 2022082512,   , MTWC,   0, 215N, 1082E,  35,    0, TS
WP, 10, 2022082518,   , MTWC,   0, 216N, 1064E,  25,    0, TD
WP, 10, 2022082600,   , MTWC,   0, 218N, 1045E,  20,    0, DB
WP, 10, 2022082606,   , MTWC,   0, 217N, 1025E,  20,    0, DB
