WP, 15, 2022090800,   , MTWC,   0, 246N, 1567E,  15,    0, DB
WP, 15, 2022090806,   , MTWC,   0, 240N, 1571E,  15,    0, DB
WP, 15, 2022090812,   , MTWC,   0, 234N, 1576E,  15,    0, DB
WP, 15, 2022090818,   , MTWC,   0, 229N, 1579E,  15,    0, DB
WP, 15, 2022090900,   , MTWC,   0, 225N, 1580E,  20,    0, DB
WP, 15, 2022090906,   , MTWC,   0, 219N, 1577E,  20,    0, DB
WP, 15, 2022090912,   , MTWC,   0, 215N, 1573E,  20,    0, DB
WP, 15, 2022090918,   , MTWC,   0, 210N, 1572E,  20,    0, DB
WP, 15, 2022091000,   , MTWC,   0, 206N, 1574E,  25,    0, TD
WP, 15, 2022091006,   , MTWC,   0, 205N, 1577E,  25,    0, TD
WP, 15, 2022091012,   , MTWC,   0, 207N, 1581E,  30,    0, TD
WP, 15, 2022091018,   , MTWC,   0, 208N, 1585E,  30,    0, TD
WP, 15, 2022091100,   , MTWC,   0, 208N, 1592E,  30,    0, TD
WP, 15, 2022091106,   , MTWC,   0, 209N, 1597E,  35,    0, TS
WP, 15, 2022091112,   , MTWC,   0, 210N, 1604E,  40,    0, TS
WP, 15, 2022091118,   , MTWC,   0, 211N, 1610E,  50,    0, TS
WP, 15, 2022091200,   , MTWC,   0, 212N, 1614E,  45,    0, TS
WP, 15, 2022091206,   , MTWC,   0, 218N, 1620E,  45,    0, TS
WP, 15, 2022091212,   , MTWC,   0, 227N, 1627E,  55,    0, TS
WP, 15, 2022091218,   , MTWC,   0, 232N, 1632E,  65,    0, TY
WP, 15, 2022091300,   , MTWC,   0, 239N, 1633E,  65,    0, TY
WP, 15, 2022091306,   , MTWC,   0, 248N, 1631E,  70,    0, TY
WP, 15, 2022091312,   , MTWC,   0, 259N, 1629E,  75,    0, TY
WP, 15, 2022091318,   , MTWC,   0, 268N, 1624E,  70,    0, TY
WP, 15, 2022091400,   , MTWC,   0, 283N, 1621E,  70,    0, TY
WP, 15, 2022091406,   , MTWC,   0, 300N, 1620E,  75,    0, TY
WP, 15, 2022091412,   , MTWC,   0, 320N, 1619E,  80,    0, TY
WP, 15, 2022091418,   , MTWC,   0, 338N, 1623E,  85,    0, TY
WP, 15, 2022091500,   , MTWC,   0, 366N, 1643E,  90,    0, TY
WP, 15, 2022091506,   , MTWC,   0, 414N, 1668E,  85,    0, TY
WP, 15, 2022091512,   , MTWC,   0, 453N, 1678E,  85,    0, TY
WP, 15, 2022091518,   , MTWC,   0, 486N, 1700E,  85,    0, EX
WP, 15, 2022091600,   , MTWC,   0, 515N, 1727E,  90,    0, EX
WP, 15, 2022091606,   , MTWC,   0, 548N, 1754E,  90,    0, EX
WP, 15, 2022091612,   , MTWC,   0, 566N, 1773E,  90,    0, EX
WP, 15, 2022091618,   , MTWC,   0, 591N, 1793W,  80,    0, EX
WP, 15, 2022091700,   , MTWC,   0, 613N, 1755W,  80,    0, EX
