WP, 05, 2022062800,   , MTWC,   0, 146N, 1314E,  15,    0, DB
WP, 05, 2022062806,   , MTWC,   0, 147N, 1310E,  15,    0, DB
WP, 05, 2022062812,   , MTWC,   0, 149N, 1306E,  15,    0, DB
WP, 05, 2022062818,   , MTWC,   0, 152N, 1303E,  20,    0, DB
WP, 05, 2022062900,   , MTWC,   0, 157N, 1301E,  20,    0, DB
WP, 05, 2022062906,   , MTWC,   0, 164N, 1303E,  25,    0, TD
WP, 05, 2022062912,   , MTWC,   0, 175N, 1304E,  25,    0, TD
WP, 05, 2022062918,   , MTWC,   0, 179N, 1309E,  30,    0, TD
WP, 05, 2022063000,   , MTWC,   0, 184N, 1313E,  30,    0, TD
WP, 05, 2022063006,   , MTWC,   0, 190N, 1315E,  35,    0, TS
WP, 05, 2022063012,   , MTWC,   0, 193N, 1313E,  35,    0, TS
WP, 05, 2022063018,   , MTWC,   0, 197N, 1311E,  40,    0, TS
WP, 05, 2022070100,   , MTWC,   0, 202N, 1309E,  40,    0, TS
WP, 05, 2022070106,   , MTWC,   0, 210N, 1306E,  40,    0, TS
WP, 05, 2022070112,   , MTWC,   0, 221N, 1303E,  45,    0, TS
WP, 05, 2022070118,   , MTWC,   0, 233N, 1299E,  45,    0, TS
WP, 05, 2022070200,   , MTWC,   0, 247N, 1294E,  50,    0, TS
WP, 05, 2022070206,   , MTWC,   0, 259N, 1288E,  55,    0, TS
WP, 05, 2022070212,   , MTWC,   0, 264N, 1282E,  40,    0, TS
WP, 05, 2022070218,   , MTWC,   0, 268N, 1277E,  40,    0, TS
WP, 05, 2022070300,   , MTWC,   0, 276N, 1273E,  35,    0, TS
WP, 05, 2022070306,   , MTWC,   0, 280N, 1271E,  30,    0, TD
WP, 05, 2022070312,   , MTWC,   0, 283N, 1267E,  30,    0, TD
WP, 05, 2022070318,   , MTWC,   0, 289N, 1266E,  30,    0, TD
WP, 05, 2022070400,   , MTWC,   0, 296N, 1271E,  40,    0, TS
WP, 05, 2022070406,   , MTWC,   0, 304N, 1277E,  40,    0, TS
WP, 05, 2022070412,   , MTWC,   0, 312N, 1282E,  35,    0, TS
WP, 05, 2022070418,   , MTWC,   0, 321N, 1290E,  30,    0, TD
WP, 05, 2022070500,   , MTWC,   0, 329N, 1297E,  35,    0, TS
WP, 05, 2022070506,   , MTWC,   0, 332N, 1308E,  30,    0, TD
WP, 05, 2022070512,   , MTWC,   0, 339N, 1328E,  25,    0, TD
WP, 05, 2022070518,   , MTWC,   0, 342N, 1349E,  25,    0, TD
WP, 05, 2022070600,   , MTWC,   0, 340N, 1376E,  30,    0, SD
WP, 05, 2022070606,   , MTWC,   0, 340N, 1400E,  30,    0, SD
WP, 05, 2022070612,   , MTWC,   0, 341N, 1420E,  35,    0, SS
WP, 05, 2022070618,   , MTWC,   0, 341N, 1429E,  35,    0, SS
WP, 05, 2022070700,   , MTWC,   0, 339N, 1441E,  35,    0, SS
WP, 05, 2022070706,   , MTWC,   0, 339N, 1453E,  35,    0, SS
WP, 05, 2022070712,   , MTWC,   0, 340N, 1458E,  35,    0, SS
WP, 05, 2022070718,   , MTWC,   0, 342N, 1461E,  35,    0, SS
WP, 05, 2022070800,   , MTWC,   0, 343N, 1457E,  35,    0, SS
WP, 05, 2022070806,   , MTWC,   0, 345N, 1451E,  35,    0, TS
WP, 05, 2022070812,   , MTWC,   0, 346N, 1446E,  35,    0, TS
WP, 05, 2022070818,   , MTWC,   0, 349N, 1443E,  30,    0, TD
WP, 05, 2022070900,   , MTWC,   0, 355N, 1446E,  30,    0, TD
WP, 05, 2022070906,   , MTWC,   0, 363N, 1442E,  30,    0, TD
WP, 05, 2022070912,   , MTWC,   0, 375N, 1437E,  25,    0, TD
WP, 05, 2022070918,   , MTWC,   0, 391N, 1434E,  25,    0, TD
WP, 05, 2022071000,   , MTWC,   0, 400N, 1430E,  25,    0, TD
WP, 05, 2022071006,   , MTWC,   0, 409N, 1427E,  20,    0, EX
WP, 05, 2022071012,   , MTWC,   0, 414N, 1426E,  20,    0, EX
WP, 05, 2022071018,   , MTWC,   0, 418N, 1430E,  20,    0, EX
WP, 05, 2022071100,   , MTWC,   0, 425N, 1436E,  20,    0, EX
WP, 05, 2022071106,   , MTWC,   0, 431N, 1443E,  20,    0, EX
