WP, 02, 2022040406,   , MTWC,   0,  26N, 1597E,  15,    0, DB
WP, 02, 2022040412,   , MTWC,   0,  27N, 1584E,  15,    0, DB
WP, 02, 2022040418,   , MTWC,   0,  28N, 1571E,  15,    0, DB
WP, 02, 2022040500,   , MTWC,   0,  29N, 1557E,  15,    0, DB
WP, 02, 2022040506,   , MTWC,   0,  29N, 1543E,  20,    0, DB
WP, 02, 2022040512,   , MTWC,   0,  30N, 1530E,  20,    0, DB
WP, 02, 2022040518,   , MTWC,   0,  31N, 1519E,  20,    0, DB
WP, 02, 2022040600,   , MTWC,   0,  32N, 1510E,  20,    0, DB
WP, 02, 2022040606,   , MTWC,   0,  34N, 1502E,  25,    0, TD
WP, 02, 2022040612,   , MTWC,   0,  35N, 1496E,  25,    0, TD
WP, 02, 2022040618,   , MTWC,   0,  34N, 1491E,  30,    0, TD
WP, 02, 2022040700,   , MTWC,   0,  36N, 1484E,  30,    0, TD
WP, 02, 2022040706,   , MTWC,   0,  38N, 1476E,  35,    0, TS
WP, 02, 2022040712,   , MTWC,   0,  41N, 1471E,  35,    0, TS
WP, 02, 2022040718,   , MTWC,   0,  44N, 1465E,  40,    0, TS
WP, 02, 2022040800,   , MTWC,   0,  50N, 1462E,  40,    0, TS
WP, 02, 2022040806,   , MTWC,   0,  56N, 1458E,  40,    0, TS
WP, 02, 2022040812,   , MTWC,   0,  62N, 1453E,  45,    0, TS
WP, 02, 2022040818,   , MTWC,   0,  66N, 1448E,  45,    0, TS
WP, 02, 2022040900,   , MTWC,   0,  71N, 1444E,  45,    0, TS
WP, 02, 2022040906,   , MTWC,   0,  75N, 1436E,  40,    0, TS
WP, 02, 2022040912,   , MTWC,   0,  83N, 1426E,  40,    0, TS
WP, 02, 2022040918,   , MTWC,   0,  94N, 1415E,  45,    0, TS
WP, 02, 2022041000,   , MTWC,   0, 106N, 1400E,  45,    0, TS
WP, 02, 2022041006,   , MTWC,   0, 112N, 1388E,  45,    0, TS
WP, 02, 2022041012,   , MTWC,   0, 116N, 1378E,  50,    0, TS
WP, 02, 2022041018,   , MTWC,   0, 119N, 1369E,  50,    0, TS
WP, 02, 2022041100,   , MTWC,   0, 124N, 1364E,  55,    0, TS
WP, 02, 2022041106,   , MTWC,   0, 132N, 1361E,  60,    0, TS
WP, 02, 2022041112,   , MTWC,   0, 138N, 1358E,  65,    0, TY
WP, 02, 2022041118,   , MTWC,   0, 146N, 1354E,  70,    0, TY
WP, 02, 2022041200,   , MTWC,   0, 154N, 1350E,  75,    0, TY
WP, 02, 2022041206,   , MTWC,   0, 158N, 1351E,  85,    0, TY
WP, 02, 2022041212,   , MTWC,   0, 161N, 1354E,  90,    0, TY
WP, 02, 2022041218,   , MTWC,   0, 167N, 1359E,  95,    0, TY
WP, 02, 2022041300,   , MTWC,   0, 173N, 1364E, 100,    0, TY
WP, 02, 2022041306,   , MTWC,   0, 179N, 1369E, 105,    0, TY
WP, 02, 2022041312,   , MTWC,   0, 189N, 1373E, 110,    0, TY
WP, 02, 2022041318,   , MTWC,   0, 197N, 1377E, 120,    0, TY
WP, 02, 2022041400,   , MTWC,   0, 206N, 1381E, 105,    0, TY
WP, 02, 2022041406,   , MTWC,   0, 217N, 1385E,  95,    0, TY
WP, 02, 2022041412,   , MTWC,   0, 226N, 1391E,  90,    0, TY
WP, 02, 2022041418,   , MTWC,   0, 243N, 1401E,  85,    0, TY
WP, 02, 2022041500,   , MTWC,   0, 263N, 1407E,  75,    0, TY
WP, 02, 2022041506,   , MTWC,   0, 279N, 1418E,  65,    0, TY
WP, 02, 2022041512,   , MTWC,   0, 301N, 1438E,  60,    0, TS
WP, 02, 2022041518,   , MTWC,   0, 322N, 1464E,  60,    0, EX
WP, 02, 2022041600,   , MTWC,   0, 348N, 1494E,  60,    0, EX
WP, 02, 2022041606,   , MTWC,   0, 379N, 1522E,  60,    0, EX
WP, 02, 2022041612,   , MTWC,   0, 417N, 1555E,  60,    0, EX
WP, 02, 2022041618,   , MTWC,   0, 447N, 1584E,  60,    0, EX
WP, 02, 2022041700,   , MTWC,   0, 466N, 1609E,  60,    0, EX
WP, 02, 2022041706,   , MTWC,   0, 485N, 1659E,  60,    0, EX
WP, 02, 2022041712,   , MTWC,   0, 503N, 1720E,  60,    0, EX
WP, 02, 2022041718,   , MTWC,   0, 513N, 1785E,  60,    0, EX
