WP, 28, 1975082700,   , MTWC,   0, 155N, 1120E,  20
WP, 28, 1975082706,   , MTWC,   0, 158N, 1117E,  20
WP, 28, 1975082712,   , MTWC,   0, 168N, 1110E,  25
WP, 28, 1975082718,   , MTWC,   0, 172N, 1108E,  25
WP, 28, 1975082800,   , MTWC,   0, 173N, 1104E,  25
WP, 28, 1975082806,   , MTWC,   0, 174N, 1101E,  30
WP, 28, 1975082812,   , MTWC,   0, 175N, 1098E,  30
WP, 28, 1975082818,   , MTWC,   0, 176N, 1093E,  30
WP, 28, 1975082900,   , MTWC,   0, 180N, 1086E,  30
WP, 28, 1975082906,   , MTWC,   0, 188N, 1080E,  30
WP, 28, 1975082912,   , MTWC,   0, 192N, 1079E,  35
WP, 28, 1975082918,   , MTWC,   0, 198N, 1076E,  35
WP, 28, 1975083000,   , MTWC,   0, 203N, 1075E,  40
WP, 28, 1975083006,   , MTWC,   0, 206N, 1074E,  45
WP, 28, 1975083012,   , MTWC,   0, 208N, 1072E,  50
WP, 28, 1975083018,   , MTWC,   0, 214N, 1070E,  40
WP, 28, 1975083100,   , MTWC,   0, 216N, 1065E,  30
WP, 28, 1975083106,   , MTWC,   0, 222N, 1051E,  30
WP, 28, 1975083112,   , MTWC,   0, 224N, 1038E,  25
WP, 28, 1975083118,   , MTWC,   0, 228N, 1025E,  25
