WP, 01, 1975012106,   , MTWC,   0,  66N, 1376E,  30,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       LOLA, S, 
WP, 01, 1975012112,   , MTWC,   0,  69N, 1370E,  35
WP, 01, 1975012118,   , MTWC,   0,  72N, 1362E,  35
WP, 01, 1975012200,   , MTWC,   0,  73N, 1355E,  40
WP, 01, 1975012206,   , MTWC,   0,  75N, 1348E,  40
WP, 01, 1975012212,   , MTWC,   0,  76N, 1345E,  45
WP, 01, 1975012218,   , MTWC,   0,  78N, 1342E,  50
WP, 01, 1975012300,   , MTWC,   0,  80N, 1340E,  50
WP, 01, 1975012306,   , MTWC,   0,  85N, 1330E,  55
WP, 01, 1975012312,   , MTWC,   0,  88N, 1314E,  60
WP, 01, 1975012318,   , MTWC,   0,  88N, 1297E,  70
WP, 01, 1975012400,   , MTWC,   0,  88N, 1280E,  75
WP, 01, 1975012406,   , MTWC,   0,  90N, 1264E,  75
WP, 01, 1975012412,   , MTWC,   0,  94N, 1246E,  60
WP, 01, 1975012418,   , MTWC,   0, 102N, 1227E,  50
WP, 01, 1975012500,   , MTWC,   0, 109N, 1208E,  45
WP, 01, 1975012506,   , MTWC,   0, 117N, 1187E,  45
WP, 01, 1975012512,   , MTWC,   0, 123N, 1168E,  50
WP, 01, 1975012518,   , MTWC,   0, 130N, 1151E,  50
WP, 01, 1975012600,   , MTWC,   0, 136N, 1140E,  55
WP, 01, 1975012606,   , MTWC,   0, 142N, 1132E,  65
WP, 01, 1975012612,   , MTWC,   0, 151N, 1125E,  70
WP, 01, 1975012618,   , MTWC,   0, 157N, 1123E,  75
WP, 01, 1975012700,   , MTWC,   0, 163N, 1122E,  85
WP, 01, 1975012706,   , MTWC,   0, 169N, 1123E,  90
WP, 01, 1975012712,   , MTWC,   0, 167N, 1128E,  75
WP, 01, 1975012718,   , MTWC,   0, 160N, 1127E,  60
WP, 01, 1975012800,   , MTWC,   0, 155N, 1123E,  55
WP, 01, 1975012806,   , MTWC,   0, 150N, 1117E,  40
WP, 01, 1975012812,   , MTWC,   0, 148N, 1111E,  30
