WP, 17, 1975100900,   , MTWC,   0, 124N, 1373E,  20,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       ELSIE, S, 
WP, 17, 1975100906,   , MTWC,   0, 132N, 1364E,  25
WP, 17, 1975100912,   , MTWC,   0, 140N, 1355E,  30
WP, 17, 1975100918,   , MTWC,   0, 152N, 1348E,  35
WP, 17, 1975101000,   , MTWC,   0, 162N, 1334E,  50
WP, 17, 1975101006,   , MTWC,   0, 169N, 1319E,  55
WP, 17, 1975101012,   , MTWC,   0, 173N, 1303E,  60
WP, 17, 1975101018,   , MTWC,   0, 179N, 1290E,  65
WP, 17, 1975101100,   , MTWC,   0, 183N, 1277E,  75
WP, 17, 1975101106,   , MTWC,   0, 188N, 1262E,  90
WP, 17, 1975101112,   , MTWC,   0, 192N, 1252E, 125
WP, 17, 1975101118,   , MTWC,   0, 196N, 1243E, 155
WP, 17, 1975101200,   , MTWC,   0, 200N, 1235E, 160
WP, 17, 1975101206,   , MTWC,   0, 205N, 1224E, 160
WP, 17, 1975101212,   , MTWC,   0, 208N, 1216E, 145
WP, 17, 1975101218,   , MTWC,   0, 210N, 1206E, 145
WP, 17, 1975101300,   , MTWC,   0, 212N, 1196E, 130
WP, 17, 1975101306,   , MTWC,   0, 214N, 1185E, 110
WP, 17, 1975101312,   , MTWC,   0, 216N, 1174E,  95
WP, 17, 1975101318,   , MTWC,   0, 218N, 1164E,  90
WP, 17, 1975101400,   , MTWC,   0, 219N, 1155E,  90
WP, 17, 1975101406,   , MTWC,   0, 219N, 1145E,  80
WP, 17, 1975101412,   , MTWC,   0, 220N, 1133E,  65
WP, 17, 1975101418,   , MTWC,   0, 215N, 1128E,  50
WP, 17, 1975101500,   , MTWC,   0, 220N, 1117E,  40
WP, 17, 1975101506,   , MTWC,   0, 220N, 1112E,  30
