WP, 21, 1975110100,   , MTWC,   0, 145N, 1245E,  20,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       HELEN, S, 
WP, 21, 1975110106,   , MTWC,   0, 144N, 1235E,  20
WP, 21, 1975110112,   , MTWC,   0, 144N, 1229E,  25
WP, 21, 1975110118,   , MTWC,   0, 145N, 1222E,  25
WP, 21, 1975110200,   , MTWC,   0, 146N, 1215E,  25
WP, 21, 1975110206,   , MTWC,   0, 142N, 1201E,  25
WP, 21, 1975110212,   , MTWC,   0, 138N, 1187E,  30
WP, 21, 1975110218,   , MTWC,   0, 135N, 1174E,  30
WP, 21, 1975110300,   , MTWC,   0, 135N, 1159E,  35
WP, 21, 1975110306,   , MTWC,   0, 135N, 1144E,  35
WP, 21, 1975110312,   , MTWC,   0, 139N, 1137E,  40
WP, 21, 1975110318,   , MTWC,   0, 142N, 1128E,  40
WP, 21, 1975110400,   , MTWC,   0, 144N, 1120E,  40
WP, 21, 1975110406,   , MTWC,   0, 150N, 1103E,  40
WP, 21, 1975110412,   , MTWC,   0, 154N, 1086E,  25
