WP, 15, 1975093018,   , MTWC,   0, 122N, 1352E,  25,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       CORA, S, 
WP, 15, 1975100100,   , MTWC,   0, 132N, 1341E,  25
WP, 15, 1975100106,   , MTWC,   0, 140N, 1329E,  30
WP, 15, 1975100112,   , MTWC,   0, 150N, 1324E,  35
WP, 15, 1975100118,   , MTWC,   0, 162N, 1320E,  35
WP, 15, 1975100200,   , MTWC,   0, 173N, 1317E,  40
WP, 15, 1975100206,   , MTWC,   0, 185N, 1316E,  40
WP, 15, 1975100212,   , MTWC,   0, 196N, 1311E,  45
WP, 15, 1975100218,   , MTWC,   0, 206N, 1302E,  45
WP, 15, 1975100300,   , MTWC,   0, 217N, 1298E,  55
WP, 15, 1975100306,   , MTWC,   0, 226N, 1293E,  75
WP, 15, 1975100312,   , MTWC,   0, 238N, 1293E,  95
WP, 15, 1975100318,   , MTWC,   0, 248N, 1293E, 110
WP, 15, 1975100400,   , MTWC,   0, 261N, 1297E, 115
WP, 15, 1975100406,   , MTWC,   0, 274N, 1305E, 120
WP, 15, 1975100412,   , MTWC,   0, 288N, 1319E, 125
WP, 15, 1975100418,   , MTWC,   0, 303N, 1336E, 125
WP, 15, 1975100500,   , MTWC,   0, 320N, 1365E, 125
WP, 15, 1975100506,   , MTWC,   0, 334N, 1396E, 115
WP, 15, 1975100512,   , MTWC,   0, 344N, 1430E, 105
WP, 15, 1975100518,   , MTWC,   0, 351N, 1469E, 105
WP, 15, 1975100600,   , MTWC,   0, 353N, 1506E, 100
WP, 15, 1975100606,   , MTWC,   0, 361N, 1543E,  90
WP, 15, 1975100612,   , MTWC,   0, 390N, 1580E,  90
WP, 15, 1975100618,   , MTWC,   0, 410N, 1620E,  90
WP, 15, 1975100700,   , MTWC,   0, 415N, 1630E,  85
WP, 15, 1975100706,   , MTWC,   0, 425N, 1650E,  70
WP, 15, 1975100712,   , MTWC,   0, 435N, 1670E,  65
WP, 15, 1975100718,   , MTWC,   0, 442N, 1685E,  65
WP, 15, 1975100800,   , MTWC,   0, 450N, 1700E,  60
WP, 15, 1975100806,   , MTWC,   0, 470N, 1725E,  60
