WP, 19, 1975101606,   , MTWC,   0, 131N, 1294E,  30,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       FLOSSIE, S, 
WP, 19, 1975101612,   , MTWC,   0, 134N, 1291E,  30
WP, 19, 1975101618,   , MTWC,   0, 137N, 1286E,  30
WP, 19, 1975101700,   , MTWC,   0, 139N, 1279E,  30
WP, 19, 1975101706,   , MTWC,   0, 140N, 1268E,  30
WP, 19, 1975101712,   , MTWC,   0, 143N, 1258E,  30
WP, 19, 1975101718,   , MTWC,   0, 145N, 1248E,  30
WP, 19, 1975101800,   , MTWC,   0, 146N, 1238E,  30
WP, 19, 1975101806,   , MTWC,   0, 149N, 1229E,  30
WP, 19, 1975101812,   , MTWC,   0, 151N, 1221E,  30
WP, 19, 1975101818,   , MTWC,   0, 154N, 1210E,  30
WP, 19, 1975101900,   , MTWC,   0, 158N, 1202E,  30
WP, 19, 1975101906,   , MTWC,   0, 160N, 1195E,  30
WP, 19, 1975101912,   , MTWC,   0, 162N, 1190E,  35
WP, 19, 1975101918,   , MTWC,   0, 163N, 1182E,  35
WP, 19, 1975102000,   , MTWC,   0, 164N, 1173E,  40
WP, 19, 1975102006,   , MTWC,   0, 160N, 1163E,  45
WP, 19, 1975102012,   , MTWC,   0, 155N, 1160E,  50
WP, 19, 1975102018,   , MTWC,   0, 156N, 1162E,  50
WP, 19, 1975102100,   , MTWC,   0, 160N, 1163E,  55
WP, 19, 1975102106,   , MTWC,   0, 165N, 1164E,  60
WP, 19, 1975102112,   , MTWC,   0, 171N, 1166E,  65
WP, 19, 1975102118,   , MTWC,   0, 180N, 1160E,  65
WP, 19, 1975102200,   , MTWC,   0, 185N, 1150E,  70
WP, 19, 1975102206,   , MTWC,   0, 189N, 1144E,  70
WP, 19, 1975102212,   , MTWC,   0, 193N, 1138E,  75
WP, 19, 1975102218,   , MTWC,   0, 199N, 1132E,  75
WP, 19, 1975102300,   , MTWC,   0, 206N, 1122E,  70
WP, 19, 1975102306,   , MTWC,   0, 215N, 1110E,  60
WP, 19, 1975102312,   , MTWC,   0, 220N, 1101E,  45
WP, 19, 1975102318,   , MTWC,   0, 226N, 1094E,  35
WP, 19, 1975102400,   , MTWC,   0, 228N, 1087E,  30
