WP, 10, 1975090112,   , MTWC,   0, 172N, 1514E,  35,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,    ,   0,   0,       TESS, S, 
WP, 10, 1975090118,   , MTWC,   0, 176N, 1510E,  40
WP, 10, 1975090200,   , MTWC,   0, 180N, 1505E,  40
WP, 10, 1975090206,   , MTWC,   0, 185N, 1500E,  45
WP, 10, 1975090212,   , MTWC,   0, 186N, 1493E,  50
WP, 10, 1975090218,   , MTWC,   0, 188N, 1491E,  50
WP, 10, 1975090300,   , MTWC,   0, 193N, 1493E,  55
WP, 10, 1975090306,   , MTWC,   0, 196N, 1493E,  65
WP, 10, 1975090312,   , MTWC,   0, 201N, 1494E,  75
WP, 10, 1975090318,   , MTWC,   0, 205N, 1494E,  90
WP, 10, 1975090400,   , MTWC,   0, 210N, 1491E, 100
WP, 10, 1975090406,   , MTWC,   0, 216N, 1487E, 110
WP, 10, 1975090412,   , MTWC,   0, 223N, 1480E, 115
WP, 10, 1975090418,   , MTWC,   0, 230N, 1475E, 120
WP, 10, 1975090500,   , MTWC,   0, 240N, 1470E, 120
WP, 10, 1975090506,   , MTWC,   0, 250N, 1462E, 115
WP, 10, 1975090512,   , MTWC,   0, 256N, 1456E, 115
WP, 10, 1975090518,   , MTWC,   0, 263N, 1453E, 110
WP, 10, 1975090600,   , MTWC,   0, 270N, 1452E, 102
WP, 10, 1975090606,   , MTWC,   0, 277N, 1453E, 102
WP, 10, 1975090612,   , MTWC,   0, 282N, 1454E,  95
WP, 10, 1975090618,   , MTWC,   0, 285N, 1455E,  95
WP, 10, 1975090700,   , MTWC,   0, 288N, 1456E,  90
WP, 10, 1975090706,   , MTWC,   0, 290N, 1459E,  90
WP, 10, 1975090712,   , MTWC,   0, 289N, 1461E,  85
WP, 10, 1975090718,   , MTWC,   0, 293N, 1463E,  75
WP, 10, 1975090800,   , MTWC,   0, 296N, 1465E,  75
WP, 10, 1975090806,   , MTWC,   0, 302N, 1470E,  75
WP, 10, 1975090812,   , MTWC,   0, 308N, 1471E,  75
WP, 10, 1975090818,   , MTWC,   0, 315N, 1473E,  70
WP, 10, 1975090900,   , MTWC,   0, 322N, 1475E,  65
WP, 10, 1975090906,   , MTWC,   0, 333N, 1481E,  65
WP, 10, 1975090912,   , MTWC,   0, 344N, 1492E,  65
WP, 10, 1975090918,   , MTWC,   0, 360N, 1510E,  60
WP, 10, 1975091000,   , MTWC,   0, 383N, 1522E,  60
WP, 10, 1975091006,   , MTWC,   0, 415N, 1530E,  65
WP, 10, 1975091012,   , MTWC,   0, 468N, 1529E,  70
