WP, 14, 1981080500,   , MTWC,   0, 198N, 1711E,  15,    0, DB
WP, 14, 1981080506,   , MTWC,   0, 199N, 1703E,  15,    0, DB
WP, 14, 1981080512,   , MTWC,   0, 199N, 1695E,  15,    0, DB
WP, 14, 1981080518,   , MTWC,   0, 200N, 1685E,  20,    0, DB
WP, 14, 1981080600,   , MTWC,   0, 201N, 1676E,  20,    0, DB
WP, 14, 1981080606,   , MTWC,   0, 203N, 1670E,  20,    0, DB
WP, 14, 1981080612,   , MTWC,   0, 204N, 1661E,  25,    0, TD
WP, 14, 1981080618,   , MTWC,   0, 207N, 1655E,  30,    0, TD
WP, 14, 1981080700,   , MTWC,   0, 208N, 1655E,  30,    0, TD
WP, 14, 1981080706,   , MTWC,   0, 210N, 1654E,  30,    0, TD
WP, 14, 1981080712,   , MTWC,   0, 214N, 1654E,  35,    0, MD
WP, 14, 1981080718,   , MTWC,   0, 219N, 1654E,  40,    0, MD
WP, 14, 1981080800,   , MTWC,   0, 226N, 1654E,  45,    0, TS
WP, 14, 1981080806,   , MTWC,   0, 237N, 1654E,  40,    0, TS
WP, 14, 1981080812,   , MTWC,   0, 250N, 1653E,  45,    0, TS
WP, 14, 1981080818,   , MTWC,   0, 265N, 1651E,  40,    0, TS
WP, 14, 1981080900,   , MTWC,   0, 280N, 1647E,  45,    0, TS
WP, 14, 1981080906,   , MTWC,   0, 291N, 1641E,  40,    0, TS
WP, 14, 1981080912,   , MTWC,   0, 301N, 1634E,  35,    0, TS
WP, 14, 1981080918,   , MTWC,   0, 308N, 1625E,  40,    0, TS
WP, 14, 1981081000,   , MTWC,   0, 312N, 1616E,  50,    0, TS
WP, 14, 1981081006,   , MTWC,   0, 317N, 1613E,  50,    0, TS
WP, 14, 1981081012,   , MTWC,   0, 321N, 1611E,  50,    0, TS
WP, 14, 1981081018,   , MTWC,   0, 325N, 1607E,  65,    0, TS
WP, 14, 1981081100,   , MTWC,   0, 328N, 1600E,  75,    0, TS
WP, 14, 1981081106,   , MTWC,   0, 332N, 1597E,  65,    0, TS
WP, 14, 1981081112,   , MTWC,   0, 337N, 1591E,  55,    0, TS
WP, 14, 1981081118,   , MTWC,   0, 343N, 1581E,  50,    0, TS
WP, 14, 1981081200,   , MTWC,   0, 347N, 1570E,  50,    0, TS
WP, 14, 1981081206,   , MTWC,   0, 351N, 1562E,  35,    0, TS
WP, 14, 1981081212,   , MTWC,   0, 355N, 1554E,  40,    0, TS
WP, 14, 1981081218,   , MTWC,   0, 361N, 1548E,  35,    0, SS
WP, 14, 1981081300,   , MTWC,   0, 368N, 1544E,  35,    0, SS
WP, 14, 1981081306,   , MTWC,   0, 375N, 1542E,  30,    0, SD
WP, 14, 1981081312,   , MTWC,   0, 382N, 1540E,  30,    0, SD
WP, 14, 1981081318,   , MTWC,   0, 392N, 1538E,  30,    0, SD
WP, 14, 1981081400,   , MTWC,   0, 410N, 1536E,  30,    0, SD
WP, 14, 1981081406,   , MTWC,   0, 428N, 1542E,  35,    0, EX
WP, 14, 1981081412,   , MTWC,   0, 440N, 1560E,  35,    0, EX
WP, 14, 1981081418,   , MTWC,   0, 455N, 1585E,  35,    0, EX
WP, 14, 1981081500,   , MTWC,   0, 475N, 1615E,  35,    0, EX
WP, 14, 1981081506,   , MTWC,   0, 485N, 1645E,  35,    0, EX
WP, 14, 1981081512,   , MTWC,   0, 495N, 1675E,  35,    0, EX
WP, 14, 1981081518,   , MTWC,   0, 500N, 1715E,  35,    0, EX
