WP, 28, 1981120700,   , MTWC,   0,  43N, 1564E,  15,    0, DB
WP, 28, 1981120706,   , MTWC,   0,  44N, 1558E,  15,    0, DB
WP, 28, 1981120712,   , MTWC,   0,  44N, 1552E,  15,    0, DB
WP, 28, 1981120718,   , MTWC,   0,  45N, 1546E,  15,    0, DB
WP, 28, 1981120800,   , MTWC,   0,  45N, 1539E,  20,    0, DB
WP, 28, 1981120806,   , MTWC,   0,  46N, 1532E,  20,    0, DB
WP, 28, 1981120812,   , MTWC,   0,  48N, 1525E,  20,    0, DB
WP, 28, 1981120818,   , MTWC,   0,  50N, 1517E,  25,    0, TD
WP, 28, 1981120900,   , MTWC,   0,  52N, 1504E,  30,    0, TD
WP, 28, 1981120906,   , MTWC,   0,  55N, 1490E,  30,    0, TD
WP, 28, 1981120912,   , MTWC,   0,  60N, 1478E,  40,    0, TS
WP, 28, 1981120918,   , MTWC,   0,  70N, 1470E,  35,    0, TS
WP, 28, 1981121000,   , MTWC,   0,  79N, 1471E,  30,    0, TD
WP, 28, 1981121006,   , MTWC,   0,  85N, 1473E,  30,    0, TD
WP, 28, 1981121012,   , MTWC,   0,  89N, 1475E,  30,    0, TD
WP, 28, 1981121018,   , MTWC,   0,  93N, 1477E,  30,    0, TD
WP, 28, 1981121100,   , MTWC,   0,  98N, 1478E,  35,    0, TS
WP, 28, 1981121106,   , MTWC,   0, 102N, 1478E,  45,    0, TS
WP, 28, 1981121112,   , MTWC,   0, 104N, 1477E,  55,    0, TS
WP, 28, 1981121118,   , MTWC,   0, 107N, 1475E,  60,    0, TS
WP, 28, 1981121200,   , MTWC,   0, 110N, 1473E,  65,    0, TY
WP, 28, 1981121206,   , MTWC,   0, 113N, 1471E,  60,    0, TS
WP, 28, 1981121212,   , MTWC,   0, 115N, 1468E,  55,    0, TS
WP, 28, 1981121218,   , MTWC,   0, 118N, 1463E,  50,    0, TS
WP, 28, 1981121300,   , MTWC,   0, 121N, 1457E,  50,    0, TS
WP, 28, 1981121306,   , MTWC,   0, 123N, 1448E,  50,    0, TS
WP, 28, 1981121312,   , MTWC,   0, 124N, 1438E,  50,    0, TS
WP, 28, 1981121318,   , MTWC,   0, 125N, 1430E,  55,    0, TS
WP, 28, 1981121400,   , MTWC,   0, 127N, 1422E,  55,    0, TS
WP, 28, 1981121406,   , MTWC,   0, 131N, 1418E,  65,    0, TY
WP, 28, 1981121412,   , MTWC,   0, 135N, 1416E,  70,    0, TY
WP, 28, 1981121418,   , MTWC,   0, 141N, 1415E,  85,    0, TY
WP, 28, 1981121500,   , MTWC,   0, 147N, 1415E,  95,    0, TY
WP, 28, 1981121506,   , MTWC,   0, 150N, 1414E, 115,    0, TY
WP, 28, 1981121512,   , MTWC,   0, 153N, 1412E, 120,    0, TY
WP, 28, 1981121518,   , MTWC,   0, 154N, 1409E, 125,    0, TY
WP, 28, 1981121600,   , MTWC,   0, 154N, 1404E, 110,    0, TY
WP, 28, 1981121606,   , MTWC,   0, 153N, 1399E,  95,    0, TY
WP, 28, 1981121612,   , MTWC,   0, 152N, 1392E, 100,    0, TY
WP, 28, 1981121618,   , MTWC,   0, 152N, 1384E, 120,    0, TY
WP, 28, 1981121700,   , MTWC,   0, 153N, 1375E, 135,    0, ST
WP, 28, 1981121706,   , MTWC,   0, 155N, 1368E, 150,    0, ST
WP, 28, 1981121712,   , MTWC,   0, 158N, 1362E, 140,    0, ST
WP, 28, 1981121718,   , MTWC,   0, 160N, 1357E, 130,    0, ST
WP, 28, 1981121800,   , MTWC,   0, 162N, 1351E, 125,    0, TY
WP, 28, 1981121806,   , MTWC,   0, 162N, 1344E, 120,    0, TY
WP, 28, 1981121812,   , MTWC,   0, 161N, 1336E, 115,    0, TY
WP, 28, 1981121818,   , MTWC,   0, 161N, 1327E, 105,    0, TY
WP, 28, 1981121900,   , MTWC,   0, 160N, 1318E,  95,    0, TY
WP, 28, 1981121906,   , MTWC,   0, 161N, 1312E,  90,    0, TY
WP, 28, 1981121912,   , MTWC,   0, 163N, 1308E,  65,    0, TS
WP, 28, 1981121918,   , MTWC,   0, 164N, 1305E,  50,    0, TS
WP, 28, 1981122000,   , MTWC,   0, 163N, 1302E,  45,    0, TS
WP, 28, 1981122006,   , MTWC,   0, 154N, 1305E,  35,    0, TS
WP, 28, 1981122012,   , MTWC,   0, 141N, 1303E,  30,    0, TD
WP, 28, 1981122018,   , MTWC,   0, 130N, 1297E,  30,    0, TD
WP, 28, 1981122100,   , MTWC,   0, 122N, 1290E,  25,    0, TD
WP, 28, 1981122106,   , MTWC,   0, 109N, 1287E,  25,    0, TD
WP, 28, 1981122112,   , MTWC,   0, 100N, 1280E,  20,    0, DB
WP, 28, 1981122118,   , MTWC,   0,  94N, 1275E,  20,    0, DB
WP, 28, 1981122200,   , MTWC,   0,  89N, 1270E,  20,    0, DB
WP, 28, 1981122206,   , MTWC,   0,  80N, 1261E,  15,    0, DB
WP, 28, 1981122212,   , MTWC,   0,  70N, 1251E,  15,    0, DB
WP, 28, 1981122218,   , MTWC,   0,  65N, 1240E,  15,    0, DB
