WP, 26, 1981111412,   , MTWC,   0,  61N, 1643E,  15,    0, DB
WP, 26, 1981111418,   , MTWC,   0,  64N, 1638E,  15,    0, DB
WP, 26, 1981111500,   , MTWC,   0,  72N, 1633E,  15,    0, DB
WP, 26, 1981111506,   , MTWC,   0,  81N, 1629E,  15,    0, DB
WP, 26, 1981111512,   , MTWC,   0,  90N, 1626E,  15,    0, DB
WP, 26, 1981111518,   , MTWC,   0,  99N, 1625E,  15,    0, DB
WP, 26, 1981111600,   , MTWC,   0, 106N, 1624E,  20,    0, DB
WP, 26, 1981111606,   , MTWC,   0, 109N, 1619E,  20,    0, DB
WP, 26, 1981111612,   , MTWC,   0, 110N, 1611E,  25,    0, TD
WP, 26, 1981111618,   , MTWC,   0, 109N, 1602E,  25,    0, TD
WP, 26, 1981111700,   , MTWC,   0, 109N, 1590E,  30,    0, TD
WP, 26, 1981111706,   , MTWC,   0, 111N, 1576E,  30,    0, TD
WP, 26, 1981111712,   , MTWC,   0, 114N, 1563E,  35,    0, TS
WP, 26, 1981111718,   , MTWC,   0, 116N, 1549E,  35,    0, TS
WP, 26, 1981111800,   , MTWC,   0, 117N, 1536E,  40,    0, TS
WP, 26, 1981111806,   , MTWC,   0, 118N, 1524E,  40,    0, TS
WP, 26, 1981111812,   , MTWC,   0, 121N, 1514E,  45,    0, TS
WP, 26, 1981111818,   , MTWC,   0, 126N, 1503E,  45,    0, TS
WP, 26, 1981111900,   , MTWC,   0, 131N, 1492E,  50,    0, TS
WP, 26, 1981111906,   , MTWC,   0, 134N, 1480E,  55,    0, TS
WP, 26, 1981111912,   , MTWC,   0, 138N, 1468E,  60,    0, TS
WP, 26, 1981111918,   , MTWC,   0, 139N, 1457E,  65,    0, TY
WP, 26, 1981112000,   , MTWC,   0, 139N, 1447E,  75,    0, TY
WP, 26, 1981112006,   , MTWC,   0, 139N, 1438E,  80,    0, TY
WP, 26, 1981112012,   , MTWC,   0, 139N, 1427E,  85,    0, TY
WP, 26, 1981112018,   , MTWC,   0, 139N, 1415E,  90,    0, TY
WP, 26, 1981112100,   , MTWC,   0, 138N, 1404E,  95,    0, TY
WP, 26, 1981112106,   , MTWC,   0, 138N, 1393E, 120,    0, TY
WP, 26, 1981112112,   , MTWC,   0, 137N, 1382E, 135,    0, ST
WP, 26, 1981112118,   , MTWC,   0, 136N, 1371E, 155,    0, ST
WP, 26, 1981112200,   , MTWC,   0, 135N, 1358E, 155,    0, ST
WP, 26, 1981112206,   , MTWC,   0, 132N, 1344E, 165,    0, ST
WP, 26, 1981112212,   , MTWC,   0, 128N, 1328E, 150,    0, ST
WP, 26, 1981112218,   , MTWC,   0, 127N, 1313E, 135,    0, ST
WP, 26, 1981112300,   , MTWC,   0, 126N, 1297E, 125,    0, TY
WP, 26, 1981112306,   , MTWC,   0, 127N, 1282E, 140,    0, ST
WP, 26, 1981112312,   , MTWC,   0, 131N, 1262E, 125,    0, TY
WP, 26, 1981112318,   , MTWC,   0, 139N, 1247E, 110,    0, TY
WP, 26, 1981112400,   , MTWC,   0, 146N, 1234E, 100,    0, TY
WP, 26, 1981112406,   , MTWC,   0, 153N, 1220E,  75,    0, TY
WP, 26, 1981112412,   , MTWC,   0, 162N, 1206E,  50,    0, TS
WP, 26, 1981112418,   , MTWC,   0, 171N, 1196E,  45,    0, TS
WP, 26, 1981112500,   , MTWC,   0, 179N, 1192E,  45,    0, TS
WP, 26, 1981112506,   , MTWC,   0, 187N, 1194E,  50,    0, TS
WP, 26, 1981112512,   , MTWC,   0, 195N, 1199E,  45,    0, TS
WP, 26, 1981112518,   , MTWC,   0, 203N, 1205E,  45,    0, TS
WP, 26, 1981112600,   , MTWC,   0, 211N, 1213E,  35,    0, TS
WP, 26, 1981112606,   , MTWC,   0, 219N, 1222E,  30,    0, TD
WP, 26, 1981112612,   , MTWC,   0, 226N, 1232E,  30,    0, TD
WP, 26, 1981112618,   , MTWC,   0, 232N, 1245E,  25,    0, TD
WP, 26, 1981112700,   , MTWC,   0, 240N, 1263E,  25,    0, TD
WP, 26, 1981112706,   , MTWC,   0, 251N, 1293E,  25,    0, TD
WP, 26, 1981112712,   , MTWC,   0, 268N, 1333E,  25,    0, EX
WP, 26, 1981112718,   , MTWC,   0, 286N, 1370E,  25,    0, EX
