WP, 21, 2019101400,   , MTWC,   0, 138N, 1390E,  15,    0, DB
WP, 21, 2019101406,   , MTWC,   0, 143N, 1384E,  20,    0, DB
WP, 21, 2019101412,   , MTWC,   0, 149N, 1377E,  25,    0, TD
WP, 21, 2019101418,   , MTWC,   0, 154N, 1370E,  30,    0, TD
WP, 21, 2019101500,   , MTWC,   0, 158N, 1362E,  35,    0, TS
WP, 21, 2019101506,   , MTWC,   0, 161N, 1354E,  35,    0, TS
WP, 21, 2019101512,   , MTWC,   0, 164N, 1345E,  30,    0, TD
WP, 21, 2019101518,   , MTWC,   0, 168N, 1337E,  35,    0, TS
WP, 21, 2019101600,   , MTWC,   0, 173N, 1328E,  30,    0, TD
WP, 21, 2019101606,   , MTWC,   0, 178N, 1318E,  35,    0, TS
WP, 21, 2019101612,   , MTWC,   0, 180N, 1310E,  40,    0, TS
WP, 21, 2019101618,   , MTWC,   0, 183N, 1304E,  45,    0, TS
WP, 21, 2019101700,   , MTWC,   0, 187N, 1302E,  50,    0, TS
WP, 21, 2019101706,   , MTWC,   0, 191N, 1300E,  55,    0, TS
WP, 21, 2019101712,   , MTWC,   0, 194N, 1300E,  55,    0, TS
WP, 21, 2019101718,   , MTWC,   0, 196N, 1299E,  65,    0, TY
WP, 21, 2019101800,   , MTWC,   0, 198N, 1297E,  65,    0, TY
WP, 21, 2019101806,   , MTWC,   0, 200N, 1296E,  60,    0, TS
WP, 21, 2019101812,   , MTWC,   0, 204N, 1293E,  60,    0, TS
WP, 21, 2019101818,   , MTWC,   0, 207N, 1286E,  70,    0, TY
WP, 21, 2019101900,   , MTWC,   0, 211N, 1279E,  75,    0, TY
WP, 21, 2019101906,   , MTWC,   0, 215N, 1273E,  80,    0, TY
WP, 21, 2019101912,   , MTWC,   0, 218N, 1273E,  95,    0, TY
WP, 21, 2019101918,   , MTWC,   0, 226N, 1275E, 113,    0, TY
WP, 21, 2019102000,   , MTWC,   0, 234N, 1279E,  85,    0, TY
WP, 21, 2019102006,   , MTWC,   0, 245N, 1290E,  65,    0, TY
WP, 21, 2019102012,   , MTWC,   0, 255N, 1300E,  50,    0, TS
WP, 21, 2019102018,   , MTWC,   0, 271N, 1314E,  50,    0, TS
WP, 21, 2019102100,   , MTWC,   0, 288N, 1330E,  55,    0, TS
WP, 21, 2019102106,   , MTWC,   0, 303N, 1343E,  50,    0, EX
WP, 21, 2019102112,   , MTWC,   0, 312N, 1354E,  50,    0, EX
WP, 21, 2019102118,   , MTWC,   0, 319N, 1368E,  50,    0, EX
WP, 21, 2019102200,   , MTWC,   0, 325N, 1381E,  50,    0, EX
WP, 21, 2019102206,   , MTWC,   0, 336N, 1395E,  50,    0, EX
WP, 21, 2019102212,   , MTWC,   0, 348N, 1424E,  50,    0, EX
