WP, 94, 2016081112,   , MTWC,   0, 203N, 1208E,  15,    0, DB
WP, 94, 2016081118,   , MTWC,   0, 205N, 1212E,  20,    0, DB
WP, 94, 2016081200,   , MTWC,   0, 207N, 1217E,  25,    0, TD
WP, 94, 2016081206,   , MTWC,   0, 211N, 1221E,  30,    0, TD
WP, 94, 2016081212,   , MTWC,   0, 219N, 1223E,  35,    0, TS
WP, 94, 2016081218,   , MTWC,   0, 226N, 1222E,  45,    0, TS
WP, 94, 2016081300,   , MTWC,   0, 232N, 1219E,  40,    0, TS
WP, 94, 2016081306,   , MTWC,   0, 239N, 1214E,  35,    0, TD
WP, 94, 2016081312,   , MTWC,   0, 243N, 1208E,  30,    0, TD
WP, 94, 2016081318,   , MTWC,   0, 242N, 1200E,  30,    0, TD
WP, 94, 2016081400,   , MTWC,   0, 240N, 1192E,  25,    0, TD
WP, 94, 2016081406,   , MTWC,   0, 237N, 1182E,  25,    0, TD
WP, 94, 2016081412,   , MTWC,   0, 235N, 1170E,  20,    0, DB
WP, 94, 2016081418,   , MTWC,   0, 234N, 1159E,  20,    0, DB
WP, 94, 2016081500,   , MTWC,   0, 232N, 1147E,  20,    0, DB
