WP, 26, 2016102900,   , MTWC,   0,  50N, 1499E,  15,    0, DB
WP, 26, 2016102906,   , MTWC,   0,  55N, 1493E,  15,    0, DB
WP, 26, 2016102912,   , MTWC,   0,  61N, 1489E,  20,    0, DB
WP, 26, 2016102918,   , MTWC,   0,  68N, 1485E,  20,    0, DB
WP, 26, 2016103000,   , MTWC,   0,  75N, 1482E,  25,    0, TD
WP, 26, 2016103006,   , MTWC,   0,  82N, 1479E,  25,    0, TD
WP, 26, 2016103012,   , MTWC,   0,  89N, 1474E,  30,    0, TD
WP, 26, 2016103018,   , MTWC,   0,  94N, 1469E,  30,    0, TS
WP, 26, 2016103100,   , MTWC,   0,  98N, 1462E,  30,    0, TD
WP, 26, 2016103106,   , MTWC,   0, 102N, 1452E,  30,    0, TD
WP, 26, 2016103112,   , MTWC,   0, 104N, 1442E,  35,    0, TS
WP, 26, 2016103118,   , MTWC,   0, 105N, 1434E,  40,    0, TS
WP, 26, 2016110100,   , MTWC,   0, 107N, 1425E,  35,    0, TS
WP, 26, 2016110106,   , MTWC,   0, 111N, 1416E,  35,    0, TS
WP, 26, 2016110112,   , MTWC,   0, 116N, 1403E,  40,    0, TS
WP, 26, 2016110118,   , MTWC,   0, 119N, 1391E,  45,    0, TS
WP, 26, 2016110200,   , MTWC,   0, 123N, 1384E,  35,    0, TS
WP, 26, 2016110206,   , MTWC,   0, 127N, 1380E,  35,    0, TS
WP, 26, 2016110212,   , MTWC,   0, 129N, 1376E,  35,    0, TS
WP, 26, 2016110218,   , MTWC,   0, 130N, 1373E,  40,    0, TS
WP, 26, 2016110300,   , MTWC,   0, 132N, 1373E,  45,    0, TS
WP, 26, 2016110306,   , MTWC,   0, 134N, 1375E,  40,    0, TS
WP, 26, 2016110312,   , MTWC,   0, 138N, 1376E,  35,    0, TS
WP, 26, 2016110318,   , MTWC,   0, 143N, 1379E,  45,    0, TS
WP, 26, 2016110400,   , MTWC,   0, 149N, 1385E,  55,    0, TS
WP, 26, 2016110406,   , MTWC,   0, 155N, 1390E,  60,    0, TS
WP, 26, 2016110412,   , MTWC,   0, 161N, 1393E,  65,    0, TY
WP, 26, 2016110418,   , MTWC,   0, 168N, 1396E,  75,    0, TY
WP, 26, 2016110500,   , MTWC,   0, 172N, 1399E,  80,    0, TY
WP, 26, 2016110506,   , MTWC,   0, 175N, 1402E,  85,    0, TY
WP, 26, 2016110512,   , MTWC,   0, 182N, 1408E,  90,    0, TY
WP, 26, 2016110518,   , MTWC,   0, 187N, 1417E,  95,    0, TY
WP, 26, 2016110600,   , MTWC,   0, 195N, 1426E,  95    0, TY
WP, 26, 2016110606,   , MTWC,   0, 207N, 1436E, 100,    0, TY
WP, 26, 2016110612,   , MTWC,   0, 222N, 1448E, 100,    0, TY
WP, 26, 2016110618,   , MTWC,   0, 242N, 1459E,  95,    0, TY
WP, 26, 2016110700,   , MTWC,   0, 271N, 1469E,  85,    0, TY
WP, 26, 2016110706,   , MTWC,   0, 286N, 1476E,  75,    0, TY
WP, 26, 2016110712,   , MTWC,   0, 294N, 1481E,  70,    0, EX
WP, 26, 2016110718,   , MTWC,   0, 307N, 1492E,  70,    0, EX
WP, 26, 2016110800,   , MTWC,   0, 319N, 1505E,  65,    0, EX
WP, 26, 2016110806,   , MTWC,   0, 333N, 1522E,  65,    0, EX
WP, 26, 2016110812,   , MTWC,   0, 349N, 1546E,  65,    0, EX
WP, 26, 2016110818,   , MTWC,   0, 365N, 1571E,  65,    0, EX
WP, 26, 2016110900,   , MTWC,   0, 377N, 1603E,  65,    0, EX
WP, 26, 2016110906,   , MTWC,   0, 384N, 1631E,  65,    0, EX
WP, 26, 2016110912,   , MTWC,   0, 390N, 1657E,  65,    0, EX
WP, 26, 2016110918,   , MTWC,   0, 397N, 1687E,  65,    0, EX
