WP, 27, 2016110712,   , MTWC,   0,  94N, 1664E,  15,    0, DB
WP, 27, 2016110718,   , MTWC,   0,  99N, 1650E,  20,    0, DB
WP, 27, 2016110800,   , MTWC,   0, 105N, 1637E,  25,    0, TD
WP, 27, 2016110806,   , MTWC,   0, 113N, 1626E,  30,    0, TD
WP, 27, 2016110812,   , MTWC,   0, 123N, 1616E,  35,    0, TS
WP, 27, 2016110818,   , MTWC,   0, 129N, 1611E,  40,    0, TS
WP, 27, 2016110900,   , MTWC,   0, 135N, 1605E,  40,    0, TS
WP, 27, 2016110906,   , MTWC,   0, 146N, 1597E,  40,    0, TS
WP, 27, 2016110912,   , MTWC,   0, 156N, 1585E,  40,    0, TS
WP, 27, 2016110918,   , MTWC,   0, 163N, 1577E,  45,    0, TS
WP, 27, 2016111000,   , MTWC,   0, 168N, 1568E,  40,    0, TS
WP, 27, 2016111006,   , MTWC,   0, 172N, 1557E,  40,    0, TS
WP, 27, 2016111012,   , MTWC,   0, 175N, 1544E,  45,    0, TS
WP, 27, 2016111018,   , MTWC,   0, 179N, 1532E,  50,    0, TS
WP, 27, 2016111100,   , MTWC,   0, 184N, 1520E,  50,    0, TS
WP, 27, 2016111106,   , MTWC,   0, 190N, 1508E,  45,    0, TS
WP, 27, 2016111112,   , MTWC,   0, 198N, 1488E,  40,    0, TS
WP, 27, 2016111118,   , MTWC,   0, 205N, 1473E,  35,    0, TS
WP, 27, 2016111200,   , MTWC,   0, 210N, 1456E,  30,    0, TD
WP, 27, 2016111206,   , MTWC,   0, 214N, 1447E,  30,    0, TD
WP, 27, 2016111212,   , MTWC,   0, 213N, 1434E,  30,    0, TD
WP, 27, 2016111218,   , MTWC,   0, 212N, 1424E,  30,    0, TD
WP, 27, 2016111300,   , MTWC,   0, 210N, 1414E,  25,    0, TD
WP, 27, 2016111306,   , MTWC,   0, 207N, 1401E,  25,    0, TD
WP, 27, 2016111312,   , MTWC,   0, 204N, 1388E,  25,    0, TD
WP, 27, 2016111318,   , MTWC,   0, 201N, 1375E,  20,    0, DB
WP, 27, 2016111400,   , MTWC,   0, 197N, 1360E,  20,    0, DB
WP, 27, 2016111406,   , MTWC,   0, 193N, 1345E,  20,    0, DB
WP, 27, 2016111412,   , MTWC,   0, 190N, 1329E,  15,    0, DB
WP, 27, 2016111418,   , MTWC,   0, 188N, 1314E,  15,    0, DB
WP, 27, 2016111500,   , MTWC,   0, 185N, 1301E,  15,    0, DB
