WP, 09, 2016081000,   , MTWC,   0, 175N, 1388E,  15,    0, DB
WP, 09, 2016081006,   , MTWC,   0, 169N, 1389E,  15,    0, DB
WP, 09, 2016081012,   , MTWC,   0, 163N, 1385E,  15,    0, DB
WP, 09, 2016081018,   , MTWC,   0, 159N, 1378E,  15,    0, DB
WP, 09, 2016081100,   , MTWC,   0, 156N, 1376E,  20,    0, DB
WP, 09, 2016081106,   , MTWC,   0, 155N, 1379E,  20,    0, DB
WP, 09, 2016081112,   , MTWC,   0, 156N, 1382E,  20,    0, DB
WP, 09, 2016081118,   , MTWC,   0, 158N, 1381E,  20,    0, DB
WP, 09, 2016081200,   , MTWC,   0, 162N, 1381E,  25,    0, TD
WP, 09, 2016081206,   , MTWC,   0, 165N, 1383E,  25,    0, TD
WP, 09, 2016081212,   , MTWC,   0, 168N, 1386E,  25,    0, TD
WP, 09, 2016081218,   , MTWC,   0, 171N, 1392E,  30,    0, TD
WP, 09, 2016081300,   , MTWC,   0, 176N, 1396E,  30,    0, TD
WP, 09, 2016081306,   , MTWC,   0, 185N, 1404E,  35,    0, TS
WP, 09, 2016081312,   , MTWC,   0, 194N, 1415E,  40,    0, TS
WP, 09, 2016081318,   , MTWC,   0, 202N, 1423E,  45,    0, TS
WP, 09, 2016081400,   , MTWC,   0, 214N, 1433E,  55,    0, TS
WP, 09, 2016081406,   , MTWC,   0, 228N, 1440E,  60,    0, TS
WP, 09, 2016081412,   , MTWC,   0, 243N, 1445E,  60,    0, TS
WP, 09, 2016081418,   , MTWC,   0, 255N, 1448E,  65,    0, TY
WP, 09, 2016081500,   , MTWC,   0, 268N, 1448E,  55,    0, TS
WP, 09, 2016081506,   , MTWC,   0, 279N, 1444E,  45,    0, TS
WP, 09, 2016081512,   , MTWC,   0, 292N, 1439E,  45,    0, TS
WP, 09, 2016081518,   , MTWC,   0, 303N, 1429E,  40,    0, TS
WP, 09, 2016081600,   , MTWC,   0, 315N, 1422E,  40,    0, TS
WP, 09, 2016081606,   , MTWC,   0, 331N, 1414E,  40,    0, TS
WP, 09, 2016081612,   , MTWC,   0, 343N, 1410E,  45,    0, TS
WP, 09, 2016081618,   , MTWC,   0, 359N, 1412E,  55,    0, TS
WP, 09, 2016081700,   , MTWC,   0, 378N, 1417E,  60,    0, TS
WP, 09, 2016081706,   , MTWC,   0, 408N, 1427E,  55,    0, TS
WP, 09, 2016081712,   , MTWC,   0, 443N, 1431E,  55,    0, EX
WP, 09, 2016081718,   , MTWC,   0, 478N, 1446E,  55,    0, EX
WP, 09, 2016081800,   , MTWC,   0, 515N, 1454E,  55,    0, EX
WP, 09, 2016081806,   , MTWC,   0, 546N, 1466E,  55,    0, EX
WP, 09, 2016081812,   , MTWC,   0, 580N, 1476E,  55,    0, EX
WP, 09, 2016081818,   , MTWC,   0, 606N, 1491E,  55,    0, EX
