WP, 26, 1994090800,   , MTWC,   0, 100N, 1799E,  25,    0, TD
WP, 26, 1994090806,   , MTWC,   0,  99N, 1785E,  25,    0, TD
WP, 26, 1994090812,   , MTWC,   0,  98N, 1770E,  25,    0, TD
WP, 26, 1994090818,   , MTWC,   0,  97N, 1754E,  25,    0, TD
WP, 26, 1994090900,   , MTWC,   0,  96N, 1738E,  25,    0, TD
WP, 26, 1994090906,   , MTWC,   0,  95N, 1722E,  25,    0, TD
WP, 26, 1994090912,   , MTWC,   0,  94N, 1706E,  30,    0, TD
WP, 26, 1994090918,   , MTWC,   0,  93N, 1690E,  30,    0, TD
WP, 26, 1994091000,   , MTWC,   0,  93N, 1674E,  30,    0, TD
WP, 26, 1994091006,   , MTWC,   0,  94N, 1658E,  30,    0, TD
WP, 26, 1994091012,   , MTWC,   0,  95N, 1643E,  30,    0, TD
WP, 26, 1994091018,   , MTWC,   0,  96N, 1628E,  35,    0, TS
WP, 26, 1994091100,   , MTWC,   0,  96N, 1613E,  40,    0, TS
WP, 26, 1994091106,   , MTWC,   0,  97N, 1602E,  45,    0, TS
WP, 26, 1994091112,   , MTWC,   0, 100N, 1591E,  45,    0, TS
WP, 26, 1994091118,   , MTWC,   0, 105N, 1583E,  45,    0, TS
WP, 26, 1994091200,   , MTWC,   0, 112N, 1575E,  40,    0, TS
WP, 26, 1994091206,   , MTWC,   0, 117N, 1571E,  40,    0, TS
WP, 26, 1994091212,   , MTWC,   0, 121N, 1568E,  45,    0, TS
WP, 26, 1994091218,   , MTWC,   0, 126N, 1570E,  50,    0, TS
WP, 26, 1994091300,   , MTWC,   0, 130N, 1574E,  55,    0, TS
WP, 26, 1994091306,   , MTWC,   0, 134N, 1578E,  60,    0, TS
WP, 26, 1994091312,   , MTWC,   0, 139N, 1582E,  65,    0, TY
WP, 26, 1994091318,   , MTWC,   0, 144N, 1585E,  75,    0, TY
WP, 26, 1994091400,   , MTWC,   0, 150N, 1588E,  90,    0, TY
WP, 26, 1994091406,   , MTWC,   0, 154N, 1591E, 130,    0, ST
WP, 26, 1994091412,   , MTWC,   0, 160N, 1595E, 145,    0, ST
WP, 26, 1994091418,   , MTWC,   0, 169N, 1598E, 135,    0, ST
WP, 26, 1994091500,   , MTWC,   0, 180N, 1598E, 125,    0, TY
WP, 26, 1994091506,   , MTWC,   0, 190N, 1597E, 150,    0, ST
WP, 26, 1994091509,   , MTWC,   0, 196N, 1596E, 155,    0, ST
WP, 26, 1994091512,   , MTWC,   0, 202N, 1596E, 140,    0, ST
WP, 26, 1994091518,   , MTWC,   0, 215N, 1591E, 125,    0, TY
WP, 26, 1994091600,   , MTWC,   0, 228N, 1585E, 105,    0, TY
WP, 26, 1994091606,   , MTWC,   0, 241N, 1577E,  95,    0, TY
WP, 26, 1994091612,   , MTWC,   0, 255N, 1568E,  90,    0, TY
WP, 26, 1994091618,   , MTWC,   0, 270N, 1560E,  80,    0, TY
WP, 26, 1994091700,   , MTWC,   0, 286N, 1550E,  70,    0, TY
WP, 26, 1994091706,   , MTWC,   0, 301N, 1538E,  60,    0, TS
WP, 26, 1994091712,   , MTWC,   0, 316N, 1526E,  50,    0, TS
WP, 26, 1994091718,   , MTWC,   0, 332N, 1517E,  45,    0, TS
WP, 26, 1994091800,   , MTWC,   0, 349N, 1501E,  45,    0, TS
WP, 26, 1994091806,   , MTWC,   0, 364N, 1493E,  45,    0, TS
WP, 26, 1994091812,   , MTWC,   0, 380N, 1489E,  40,    0, TS
WP, 26, 1994091818,   , MTWC,   0, 392N, 1486E,  45,    0, EX
WP, 26, 1994091900,   , MTWC,   0, 403N, 1485E,  55,    0, EX
WP, 26, 1994091906,   , MTWC,   0, 415N, 1486E,  65,    0, EX
WP, 26, 1994091912,   , MTWC,   0, 424N, 1491E,  65,    0, EX
WP, 26, 1994091918,   , MTWC,   0, 429N, 1495E,  65,    0, EX
WP, 26, 1994092000,   , MTWC,   0, 430N, 1500E,  65,    0, EX
WP, 26, 1994092006,   , MTWC,   0, 432N, 1505E,  65,    0, EX
WP, 26, 1994092012,   , MTWC,   0, 432N, 1512E,  65,    0, EX
WP, 26, 1994092018,   , MTWC,   0, 430N, 1520E,  55,    0, EX
WP, 26, 1994092100,   , MTWC,   0, 428N, 1525E,  55,    0, EX
WP, 26, 1994092106,   , MTWC,   0, 425N, 1532E,  55,    0, EX
WP, 26, 1994092112,   , MTWC,   0, 415N, 1545E,  55,    0, EX
WP, 26, 1994092118,   , MTWC,   0, 405N, 1560E,  55,    0, EX
