SH, 10, 1966122606,   , MTWC,   0, 176S,  426E,  35
SH, 10, 1966122612,   , MTWC,   0, 180S,  417E,  45
SH, 10, 1966122618,   , MTWC,   0, 184S,  409E,  45
SH, 10, 1966122700,   , MTWC,   0, 189S,  398E,  40
SH, 10, 1966122706,   , MTWC,   0, 193S,  392E,  40
SH, 10, 1966122712,   , MTWC,   0, 197S,  385E,  40
SH, 10, 1966122718,   , MTWC,   0, 198S,  377E,  40
SH, 10, 1966122800,   , MTWC,   0, 199S,  369E,  40
SH, 10, 1966122806,   , MTWC,   0, 200S,  360E,  35
SH, 10, 1966122812,   , MTWC,   0, 202S,  352E,  35
SH, 10, 1966122818,   , MTWC,   0, 204S,  348E,  35
SH, 10, 1966122900,   , MTWC,   0, 209S,  346E,  35
SH, 10, 1966122906,   , MTWC,   0, 214S,  344E,  35
SH, 10, 1966122912,   , MTWC,   0, 220S,  342E,  35
SH, 10, 1966122918,   , MTWC,   0, 216S,  337E,  35
SH, 10, 1966123000,   , MTWC,   0, 213S,  332E,  35
SH, 10, 1966123006,   , MTWC,   0, 211S,  327E,  30
SH, 10, 1966123012,   , MTWC,   0, 209S,  322E,  30
