SH, 14, 1967010312,   , MTWC,   0,  98S,  870E,  35,    0, TS,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   S,   0,    ,   0,   0,      GILBERTE, S, 
SH, 14, 1967010318,   , MTWC,   0,  99S,  853E,  35
SH, 14, 1967010400,   , MTWC,   0, 100S,  836E,  30
SH, 14, 1967010406,   , MTWC,   0, 100S,  819E,  25
SH, 14, 1967010412,   , MTWC,   0, 101S,  802E,  25
SH, 14, 1967010418,   , MTWC,   0, 101S,  785E,  25
SH, 14, 1967010500,   , MTWC,   0, 100S,  768E,  25
SH, 14, 1967010506,   , MTWC,   0, 101S,  750E,  25
SH, 14, 1967010512,   , MTWC,   0, 100S,  732E,  35
SH, 14, 1967010518,   , MTWC,   0, 100S,  718E,  35
SH, 14, 1967010600,   , MTWC,   0, 100S,  704E,  30
SH, 14, 1967010606,   , MTWC,   0,  99S,  690E,  30
SH, 14, 1967010612,   , MTWC,   0,  99S,  676E,  30
SH, 14, 1967010618,   , MTWC,   0,  99S,  663E,  30
SH, 14, 1967010700,   , MTWC,   0,  98S,  651E,  35
SH, 14, 1967010706,   , MTWC,   0,  98S,  638E,  40
SH, 14, 1967010712,   , MTWC,   0,  98S,  626E,  40
SH, 14, 1967010718,   , MTWC,   0, 100S,  619E,  40
SH, 14, 1967010800,   , MTWC,   0, 102S,  612E,  35
SH, 14, 1967010806,   , MTWC,   0, 105S,  605E,  35
SH, 14, 1967010812,   , MTWC,   0, 110S,  603E,  35
SH, 14, 1967010818,   , MTWC,   0, 118S,  605E,  35
SH, 14, 1967010900,   , MTWC,   0, 125S,  606E,  35
SH, 14, 1967010906,   , MTWC,   0, 132S,  606E,  30
SH, 14, 1967010912,   , MTWC,   0, 138S,  605E,  30
SH, 14, 1967010918,   , MTWC,   0, 144S,  604E,  35
SH, 14, 1967011000,   , MTWC,   0, 149S,  601E,  40
SH, 14, 1967011006,   , MTWC,   0, 154S,  597E,  45
SH, 14, 1967011012,   , MTWC,   0, 159S,  593E,  45
SH, 14, 1967011018,   , MTWC,   0, 164S,  589E,  45
SH, 14, 1967011100,   , MTWC,   0, 169S,  585E,  45
SH, 14, 1967011106,   , MTWC,   0, 173S,  581E,  50
SH, 14, 1967011112,   , MTWC,   0, 177S,  577E,  50
SH, 14, 1967011118,   , MTWC,   0, 182S,  574E,  55
SH, 14, 1967011200,   , MTWC,   0, 188S,  575E,  55
SH, 14, 1967011206,   , MTWC,   0, 194S,  577E,  60
SH, 14, 1967011212,   , MTWC,   0, 200S,  580E,  65
SH, 14, 1967011218,   , MTWC,   0, 205S,  583E,  70
SH, 14, 1967011300,   , MTWC,   0, 210S,  584E,  80
SH, 14, 1967011306,   , MTWC,   0, 215S,  582E,  85
SH, 14, 1967011312,   , MTWC,   0, 219S,  579E,  95
SH, 14, 1967011318,   , MTWC,   0, 223S,  575E, 100
SH, 14, 1967011400,   , MTWC,   0, 226S,  570E, 100
SH, 14, 1967011406,   , MTWC,   0, 228S,  565E,  90
SH, 14, 1967011412,   , MTWC,   0, 232S,  562E,  85
SH, 14, 1967011418,   , MTWC,   0, 236S,  561E,  80
SH, 14, 1967011500,   , MTWC,   0, 246S,  566E,  75
SH, 14, 1967011506,   , MTWC,   0, 266S,  577E,  70
SH, 14, 1967011512,   , MTWC,   0, 289S,  594E,  65
SH, 14, 1967011518,   , MTWC,   0, 311S,  611E,  60
SH, 14, 1967011600,   , MTWC,   0, 328S,  628E,  60
SH, 14, 1967011606,   , MTWC,   0, 345S,  645E,  50
SH, 14, 1967011612,   , MTWC,   0, 363S,  662E,  50
