SH, 38, 1967022012,   , MTWC,   0, 129S, 1787E,  35
SH, 38, 1967022018,   , MTWC,   0, 130S, 1770E,  35
SH, 38, 1967022100,   , MTWC,   0, 131S, 1752E,  35
SH, 38, 1967022106,   , MTWC,   0, 132S, 1735E,  35
SH, 38, 1967022112,   , MTWC,   0, 133S, 1717E,  35
SH, 38, 1967022118,   , MTWC,   0, 123S, 1727E,  35
SH, 38, 1967022200,   , MTWC,   0, 132S, 1735E,  35
SH, 38, 1967022206,   , MTWC,   0, 147S, 1744E,  35
SH, 38, 1967022212,   , MTWC,   0, 162S, 1753E,  40
SH, 38, 1967022218,   , MTWC,   0, 177S, 1762E,  40
SH, 38, 1967022300,   , MTWC,   0, 192S, 1771E,  40
SH, 38, 1967022306,   , MTWC,   0, 203S, 1781E,  40
SH, 38, 1967022312,   , MTWC,   0, 210S, 1792E,  40
SH, 38, 1967022318,   , MTWC,   0, 217S, 1797W,  45
SH, 38, 1967022400,   , MTWC,   0, 223S, 1786W,  45
SH, 38, 1967022406,   , MTWC,   0, 229S, 1776W,  40
SH, 38, 1967022412,   , MTWC,   0, 235S, 1767W,  40
SH, 38, 1967022418,   , MTWC,   0, 240S, 1757W,  40
SH, 38, 1967022500,   , MTWC,   0, 245S, 1747W,  40
SH, 38, 1967022506,   , MTWC,   0, 249S, 1737W,  40
SH, 38, 1967022512,   , MTWC,   0, 253S, 1727W,  40
