SH, 08, 1966122112,   , MTWC,   0, 240S,  382E,  30,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   S,   0,    ,   0,   0,      DAPHNE, S, 
SH, 08, 1966122118,   , MTWC,   0, 233S,  387E,  45
SH, 08, 1966122200,   , MTWC,   0, 227S,  392E,  55
SH, 08, 1966122206,   , MTWC,   0, 221S,  396E,  60
SH, 08, 1966122212,   , MTWC,   0, 214S,  400E,  60
SH, 08, 1966122218,   , MTWC,   0, 210S,  407E,  55
SH, 08, 1966122300,   , MTWC,   0, 215S,  417E,  55
SH, 08, 1966122306,   , MTWC,   0, 220S,  427E,  50
SH, 08, 1966122312,   , MTWC,   0, 224S,  437E,  40
SH, 08, 1966122318,   , MTWC,   0, 225S,  441E,  35
SH, 08, 1966122400,   , MTWC,   0, 227S,  447E,  25
SH, 08, 1966122406,   , MTWC,   0, 228S,  451E,  25
SH, 08, 1966122412,   , MTWC,   0, 229S,  456E,  25
