SH, 42, 1967031612,   , MTWC,   0, 178S, 1717E,  35
SH, 42, 1967031618,   , MTWC,   0, 180S, 1730E,  35
SH, 42, 1967031700,   , MTWC,   0, 182S, 1743E,  35
SH, 42, 1967031706,   , MTWC,   0, 185S, 1756E,  35
SH, 42, 1967031712,   , MTWC,   0, 188S, 1769E,  40
SH, 42, 1967031718,   , MTWC,   0, 192S, 1782E,  40
SH, 42, 1967031800,   , MTWC,   0, 197S, 1795E,  40
SH, 42, 1967031806,   , MTWC,   0, 202S, 1791W,  40
SH, 42, 1967031812,   , MTWC,   0, 207S, 1777W,  40
SH, 42, 1967031818,   , MTWC,   0, 212S, 1763W,  45
SH, 42, 1967031900,   , MTWC,   0, 218S, 1750W,  45
SH, 42, 1967031906,   , MTWC,   0, 224S, 1736W,  40
SH, 42, 1967031912,   , MTWC,   0, 230S, 1722W,  40
SH, 42, 1967031918,   , MTWC,   0, 237S, 1709W,  35
SH, 42, 1967032000,   , MTWC,   0, 246S, 1696W,  35
SH, 42, 1967032006,   , MTWC,   0, 258S, 1683W,  30
SH, 42, 1967032012,   , MTWC,   0, 274S, 1671W,  25
