SH, 26, 1967032312,   , MTWC,   0, 151S, 1600E,  30,    0, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   S,   0,    ,   0,   0,      GLENDA, S, 
SH, 26, 1967032318,   , MTWC,   0, 148S, 1589E,  35
SH, 26, 1967032400,   , MTWC,   0, 142S, 1578E,  40
SH, 26, 1967032406,   , MTWC,   0, 134S, 1567E,  40
SH, 26, 1967032412,   , MTWC,   0, 123S, 1557E,  45
SH, 26, 1967032418,   , MTWC,   0, 114S, 1545E,  45
SH, 26, 1967032500,   , MTWC,   0, 120S, 1545E,  55
SH, 26, 1967032506,   , MTWC,   0, 115S, 1555E,  60
SH, 26, 1967032512,   , MTWC,   0, 111S, 1563E,  60
SH, 26, 1967032518,   , MTWC,   0, 108S, 1569E,  65
SH, 26, 1967032600,   , MTWC,   0, 105S, 1574E,  65
SH, 26, 1967032606,   , MTWC,   0, 102S, 1578E,  60
SH, 26, 1967032612,   , MTWC,   0, 101S, 1583E,  60
SH, 26, 1967032618,   , MTWC,   0, 103S, 1589E,  65
SH, 26, 1967032700,   , MTWC,   0, 108S, 1594E,  65
SH, 26, 1967032706,   , MTWC,   0, 117S, 1599E,  70
SH, 26, 1967032712,   , MTWC,   0, 127S, 1604E,  75
SH, 26, 1967032718,   , MTWC,   0, 138S, 1606E,  75
SH, 26, 1967032800,   , MTWC,   0, 150S, 1605E,  80
SH, 26, 1967032806,   , MTWC,   0, 163S, 1603E,  85
SH, 26, 1967032812,   , MTWC,   0, 176S, 1601E,  85
SH, 26, 1967032818,   , MTWC,   0, 185S, 1600E,  80
SH, 26, 1967032900,   , MTWC,   0, 192S, 1600E,  80
SH, 26, 1967032906,   , MTWC,   0, 198S, 1600E,  75
SH, 26, 1967032912,   , MTWC,   0, 203S, 1599E,  70
SH, 26, 1967032918,   , MTWC,   0, 208S, 1597E,  60
SH, 26, 1967033000,   , MTWC,   0, 213S, 1592E,  50
SH, 26, 1967033006,   , MTWC,   0, 218S, 1585E,  45
SH, 26, 1967033012,   , MTWC,   0, 223S, 1578E,  45
SH, 26, 1967033018,   , MTWC,   0, 230S, 1574E,  45
SH, 26, 1967033100,   , MTWC,   0, 238S, 1576E,  45
SH, 26, 1967033106,   , MTWC,   0, 244S, 1582E,  40
SH, 26, 1967033112,   , MTWC,   0, 250S, 1590E,  40
SH, 26, 1967033118,   , MTWC,   0, 256S, 1598E,  40
SH, 26, 1967040100,   , MTWC,   0, 262S, 1606E,  45
SH, 26, 1967040106,   , MTWC,   0, 269S, 1614E,  45
SH, 26, 1967040112,   , MTWC,   0, 276S, 1622E,  50
SH, 26, 1967040118,   , MTWC,   0, 282S, 1625E,  50
SH, 26, 1967040200,   , MTWC,   0, 287S, 1626E,  45
SH, 26, 1967040206,   , MTWC,   0, 292S, 1624E,  45
SH, 26, 1967040212,   , MTWC,   0, 296S, 1619E,  45
SH, 26, 1967040218,   , MTWC,   0, 299S, 1608E,  45
SH, 26, 1967040300,   , MTWC,   0, 302S, 1598E,  40
SH, 26, 1967040306,   , MTWC,   0, 304S, 1588E,  40
SH, 26, 1967040312,   , MTWC,   0, 306S, 1578E,  40
