WP, 21, 2015091400,   , MTWC,   0,  97N, 1755E,  15,    0, DB
WP, 21, 2015091406,   , MTWC,   0,  98N, 1746E,  15,    0, DB
WP, 21, 2015091412,   , MTWC,   0, 100N, 1737E,  15,    0, DB
WP, 21, 2015091418,   , MTWC,   0, 102N, 1729E,  15,    0, DB
WP, 21, 2015091500,   , MTWC,   0, 101N, 1719E,  15,    0, DB
WP, 21, 2015091506,   , MTWC,   0, 100N, 1706E,  20,    0, DB
WP, 21, 2015091512,   , MTWC,   0, 105N, 1692E,  20,    0, DB
WP, 21, 2015091518,   , MTWC,   0, 106N, 1681E,  20,    0, DB
WP, 21, 2015091600,   , MTWC,   0, 108N, 1668E,  20,    0, DB
WP, 21, 2015091606,   , MTWC,   0, 111N, 1654E,  20,    0, DB
WP, 21, 2015091612,   , MTWC,   0, 114N, 1640E,  20,    0, DB
WP, 21, 2015091618,   , MTWC,   0, 116N, 1627E,  20,    0, DB
WP, 21, 2015091700,   , MTWC,   0, 118N, 1617E,  20,    0, DB
WP, 21, 2015091706,   , MTWC,   0, 119N, 1606E,  20,    0, DB
WP, 21, 2015091712,   , MTWC,   0, 121N, 1592E,  25,    0, TD
WP, 21, 2015091718,   , MTWC,   0, 123N, 1578E,  25,    0, TD
WP, 21, 2015091800,   , MTWC,   0, 123N, 1564E,  25,    0, TD
WP, 21, 2015091806,   , MTWC,   0, 124N, 1551E,  25,    0, TD
WP, 21, 2015091812,   , MTWC,   0, 126N, 1539E,  30,    0, TD
WP, 21, 2015091818,   , MTWC,   0, 129N, 1527E,  30,    0, TD
WP, 21, 2015091900,   , MTWC,   0, 132N, 1517E,  30,    0, TD
WP, 21, 2015091906,   , MTWC,   0, 134N, 1508E,  30,    0, TD
WP, 21, 2015091912,   , MTWC,   0, 134N, 1498E,  30,    0, TD
WP, 21, 2015091918,   , MTWC,   0, 135N, 1488E,  30,    0, TD
WP, 21, 2015092000,   , MTWC,   0, 138N, 1480E,  35,    0, TS
WP, 21, 2015092006,   , MTWC,   0, 144N, 1473E,  35,    0, TS
WP, 21, 2015092012,   , MTWC,   0, 147N, 1463E,  35,    0, TS
WP, 21, 2015092018,   , MTWC,   0, 150N, 1455E,  35,    0, TS
WP, 21, 2015092100,   , MTWC,   0, 151N, 1445E,  40,    0, TS
WP, 21, 2015092106,   , MTWC,   0, 154N, 1435E,  40,    0, TS
WP, 21, 2015092112,   , MTWC,   0, 154N, 1422E,  45,    0, TS
WP, 21, 2015092118,   , MTWC,   0, 159N, 1413E,  50,    0, TS
WP, 21, 2015092200,   , MTWC,   0, 164N, 1403E,  50,    0, TS
WP, 21, 2015092206,   , MTWC,   0, 168N, 1395E,  45,    0, TS
WP, 21, 2015092212,   , MTWC,   0, 171N, 1386E,  45,    0, TS
WP, 21, 2015092218,   , MTWC,   0, 174N, 1375E,  50,    0, TS
WP, 21, 2015092300,   , MTWC,   0, 177N, 1364E,  50,    0, TS
WP, 21, 2015092306,   , MTWC,   0, 180N, 1352E,  50,    0, TS
WP, 21, 2015092312,   , MTWC,   0, 182N, 1343E,  50,    0, TS
WP, 21, 2015092318,   , MTWC,   0, 183N, 1337E,  55,    0, TS
WP, 21, 2015092400,   , MTWC,   0, 184N, 1331E,  55,    0, TS
WP, 21, 2015092406,   , MTWC,   0, 186N, 1327E,  65,    0, TY
WP, 21, 2015092412,   , MTWC,   0, 187N, 1324E,  65,    0, TY
WP, 21, 2015092418,   , MTWC,   0, 189N, 1322E,  65,    0, TY
WP, 21, 2015092500,   , MTWC,   0, 191N, 1321E,  70,    0, TY
WP, 21, 2015092506,   , MTWC,   0, 194N, 1317E,  75,    0, TY
WP, 21, 2015092512,   , MTWC,   0, 197N, 1313E,  80,    0, TY
WP, 21, 2015092518,   , MTWC,   0, 203N, 1310E,  95,    0, TY
WP, 21, 2015092600,   , MTWC,   0, 209N, 1303E, 100,    0, TY
WP, 21, 2015092606,   , MTWC,   0, 216N, 1297E, 105,    0, TY
WP, 21, 2015092612,   , MTWC,   0, 220N, 1289E, 110,    0, TY
WP, 21, 2015092618,   , MTWC,   0, 222N, 1281E, 115,    0, TY
WP, 21, 2015092700,   , MTWC,   0, 223N, 1275E, 125,    0, TY
WP, 21, 2015092706,   , MTWC,   0, 225N, 1267E, 130,    0, ST
WP, 21, 2015092712,   , MTWC,   0, 227N, 1259E, 130,    0, ST
WP, 21, 2015092718,   , MTWC,   0, 231N, 1248E, 135,    0, ST
WP, 21, 2015092800,   , MTWC,   0, 235N, 1236E, 135,    0, ST
WP, 21, 2015092806,   , MTWC,   0, 239N, 1225E, 120,    0, TY
WP, 21, 2015092812,   , MTWC,   0, 242N, 1214E,  85,    0, TY
WP, 21, 2015092818,   , MTWC,   0, 245N, 1202E,  55,    0, TS
WP, 21, 2015092900,   , MTWC,   0, 249N, 1191E,  55,    0, TS
WP, 21, 2015092906,   , MTWC,   0, 255N, 1178E,  45,    0, TS
WP, 21, 2015092912,   , MTWC,   0, 263N, 1166E,  35,    0, TS
WP, 21, 2015092918,   , MTWC,   0, 273N, 1159E,  30,    0, TD
WP, 21, 2015093000,   , MTWC,   0, 280N, 1162E,  25,    0, TD
WP, 21, 2015093006,   , MTWC,   0, 287N, 1167E,  20,    0, DB
WP, 21, 2015093012,   , MTWC,   0, 295N, 1172E,  15,    0, DB
WP, 21, 2015093018,   , MTWC,   0, 301N, 1178E,  15,    0, DB
