WP, 28, 2015120800,   , MTWC,   0,  62N, 1561E,  15,    0, DB
WP, 28, 2015120806,   , MTWC,   0,  64N, 1550E,  15,    0, DB
WP, 28, 2015120812,   , MTWC,   0,  65N, 1538E,  15,    0, DB
WP, 28, 2015120818,   , MTWC,   0,  65N, 1526E,  20,    0, DB
WP, 28, 2015120900,   , MTWC,   0,  66N, 1512E,  20,    0, DB
WP, 28, 2015120906,   , MTWC,   0,  68N, 1498E,  20,    0, DB
WP, 28, 2015120912,   , MTWC,   0,  69N, 1483E,  25,    0, TD
WP, 28, 2015120918,   , MTWC,   0,  69N, 1467E,  25,    0, TD
WP, 28, 2015121000,   , MTWC,   0,  71N, 1452E,  25,    0, TD
WP, 28, 2015121006,   , MTWC,   0,  72N, 1439E,  30,    0, TD
WP, 28, 2015121012,   , MTWC,   0,  76N, 1426E,  30,    0, TD
WP, 28, 2015121018,   , MTWC,   0,  79N, 1409E,  30,    0, TD
WP, 28, 2015121100,   , MTWC,   0,  83N, 1396E,  35,    0, TS
WP, 28, 2015121106,   , MTWC,   0,  89N, 1382E,  40,    0, TS
WP, 28, 2015121112,   , MTWC,   0,  95N, 1368E,  45,    0, TS
WP, 28, 2015121118,   , MTWC,   0,  99N, 1356E,  50,    0, TS
WP, 28, 2015121200,   , MTWC,   0, 103N, 1345E,  55,    0, TS
WP, 28, 2015121206,   , MTWC,   0, 108N, 1335E,  65,    0, TY
WP, 28, 2015121212,   , MTWC,   0, 112N, 1323E,  75,    0, TY
WP, 28, 2015121218,   , MTWC,   0, 115N, 1312E,  90,    0, TY
WP, 28, 2015121300,   , MTWC,   0, 119N, 1303E, 125,    0, TY
WP, 28, 2015121306,   , MTWC,   0, 123N, 1291E, 130,    0, ST
WP, 28, 2015121312,   , MTWC,   0, 123N, 1280E, 120,    0, TY
WP, 28, 2015121318,   , MTWC,   0, 124N, 1269E, 115,    0, TY
WP, 28, 2015121400,   , MTWC,   0, 125N, 1258E, 115,    0, TY
WP, 28, 2015121406,   , MTWC,   0, 126N, 1246E, 105,    0, TY
WP, 28, 2015121412,   , MTWC,   0, 128N, 1235E, 100,    0, TY
WP, 28, 2015121418,   , MTWC,   0, 129N, 1226E, 100,    0, TY
WP, 28, 2015121500,   , MTWC,   0, 130N, 1218E, 120,    0, TY
WP, 28, 2015121506,   , MTWC,   0, 133N, 1212E,  90,    0, TY
WP, 28, 2015121512,   , MTWC,   0, 135N, 1206E,  80,    0, TY
WP, 28, 2015121518,   , MTWC,   0, 139N, 1203E,  75,    0, TY
WP, 28, 2015121600,   , MTWC,   0, 141N, 1199E,  70,    0, TY
WP, 28, 2015121606,   , MTWC,   0, 142N, 1199E,  55,    0, TS
WP, 28, 2015121612,   , MTWC,   0, 141N, 1198E,  40,    0, TS
WP, 28, 2015121618,   , MTWC,   0, 136N, 1196E,  30,    0, TD
WP, 28, 2015121700,   , MTWC,   0, 131N, 1195E,  25,    0, TD
WP, 28, 2015121706,   , MTWC,   0, 125N, 1191E,  20,    0, DB
WP, 28, 2015121712,   , MTWC,   0, 120N, 1184E,  20,    0, DB
WP, 28, 2015121718,   , MTWC,   0, 116N, 1174E,  15,    0, DB
