WP, 25, 2015101112,   , MTWC,   0,  98N, 1691E,  15,    0, DB
WP, 25, 2015101118,   , MTWC,   0,  99N, 1680E,  20,    0, DB
WP, 25, 2015101200,   , MTWC,   0, 101N, 1667E,  25,    0, TD
WP, 25, 2015101206,   , MTWC,   0, 104N, 1657E,  25,    0, TD
WP, 25, 2015101212,   , MTWC,   0, 109N, 1645E,  30,    0, TD
WP, 25, 2015101218,   , MTWC,   0, 115N, 1631E,  30,    0, TD
WP, 25, 2015101300,   , MTWC,   0, 124N, 1617E,  35,    0, TS
WP, 25, 2015101306,   , MTWC,   0, 129N, 1605E,  40,    0, TS
WP, 25, 2015101312,   , MTWC,   0, 132N, 1592E,  40,    0, TS
WP, 25, 2015101318,   , MTWC,   0, 137N, 1583E,  45,    0, TS
WP, 25, 2015101400,   , MTWC,   0, 142N, 1572E,  45,    0, TS
WP, 25, 2015101406,   , MTWC,   0, 146N, 1560E,  45,    0, TS
WP, 25, 2015101412,   , MTWC,   0, 148N, 1549E,  50,    0, TS
WP, 25, 2015101418,   , MTWC,   0, 151N, 1537E,  50,    0, TS
WP, 25, 2015101500,   , MTWC,   0, 155N, 1523E,  55,    0, TS
WP, 25, 2015101506,   , MTWC,   0, 156N, 1508E,  50,    0, TS
WP, 25, 2015101512,   , MTWC,   0, 157N, 1494E,  50,    0, TS
WP, 25, 2015101518,   , MTWC,   0, 158N, 1479E,  55,    0, TS
WP, 25, 2015101600,   , MTWC,   0, 158N, 1464E,  60,    0, TS
WP, 25, 2015101606,   , MTWC,   0, 157N, 1449E,  65,    0, TY
WP, 25, 2015101612,   , MTWC,   0, 161N, 1441E,  65,    0, TY
WP, 25, 2015101618,   , MTWC,   0, 165N, 1433E,  70,    0, TY
WP, 25, 2015101700,   , MTWC,   0, 170N, 1424E,  75,    0, TY
WP, 25, 2015101706,   , MTWC,   0, 177N, 1416E,  75,    0, TY
WP, 25, 2015101712,   , MTWC,   0, 184N, 1407E,  85,    0, TY
WP, 25, 2015101718,   , MTWC,   0, 188N, 1403E,  85,    0, TY
WP, 25, 2015101800,   , MTWC,   0, 192N, 1401E,  95,    0, TY
WP, 25, 2015101806,   , MTWC,   0, 195N, 1401E, 105    0, TY
WP, 25, 2015101812,   , MTWC,   0, 198N, 1402E, 125,    0, TY
WP, 25, 2015101818,   , MTWC,   0, 202N, 1403E, 120,    0, TY
WP, 25, 2015101900,   , MTWC,   0, 205N, 1404E, 105,    0, TY
WP, 25, 2015101906,   , MTWC,   0, 208N, 1403E,  95,    0, TY
WP, 25, 2015101912,   , MTWC,   0, 210N, 1402E,  95,    0, TY
WP, 25, 2015101918,   , MTWC,   0, 212N, 1401E,  95,    0, TY
WP, 25, 2015102000,   , MTWC,   0, 215N, 1401E,  90,    0, TY
WP, 25, 2015102006,   , MTWC,   0, 218N, 1401E,  75,    0, TY
WP, 25, 2015102012,   , MTWC,   0, 221N, 1399E,  75,    0, TY
WP, 25, 2015102018,   , MTWC,   0, 223N, 1399E,  80,    0, TY
WP, 25, 2015102100,   , MTWC,   0, 226N, 1399E,  80,    0, TY
WP, 25, 2015102106,   , MTWC,   0, 229N, 1400E,  85,    0, TY
WP, 25, 2015102112,   , MTWC,   0, 231N, 1403E,  85,    0, TY
WP, 25, 2015102118,   , MTWC,   0, 235N, 1407E,  90,    0, TY
WP, 25, 2015102200,   , MTWC,   0, 237N, 1412E, 100,    0, TY
WP, 25, 2015102206,   , MTWC,   0, 240N, 1418E, 110,    0, TY
WP, 25, 2015102212,   , MTWC,   0, 242N, 1427E, 105,    0, TY
WP, 25, 2015102218,   , MTWC,   0, 247N, 1439E, 105,    0, TY
WP, 25, 2015102300,   , MTWC,   0, 250N, 1451E, 100,    0, TY
WP, 25, 2015102306,   , MTWC,   0, 254N, 1465E,  90,    0, TY
WP, 25, 2015102312,   , MTWC,   0, 258N, 1479E,  80,    0, TY
WP, 25, 2015102318,   , MTWC,   0, 264N, 1492E,  70,    0, TY
WP, 25, 2015102400,   , MTWC,   0, 270N, 1503E,  70,    0, TY
WP, 25, 2015102406,   , MTWC,   0, 276N, 1517E,  75,    0, TY
WP, 25, 2015102412,   , MTWC,   0, 283N, 1533E,  65,    0, TY
WP, 25, 2015102418,   , MTWC,   0, 295N, 1552E,  55,    0, TS
WP, 25, 2015102500,   , MTWC,   0, 312N, 1581E,  55,    0, TS
WP, 25, 2015102506,   , MTWC,   0, 337N, 1632E,  55,    0, TS
WP, 25, 2015102512,   , MTWC,   0, 369N, 1676E,  55,    0, EX
WP, 25, 2015102518,   , MTWC,   0, 408N, 1715E,  55,    0, EX
WP, 25, 2015102600,   , MTWC,   0, 434N, 1748E,  55,    0, EX
WP, 25, 2015102606,   , MTWC,   0, 453N, 1771E,  55,    0, EX
WP, 25, 2015102612,   , MTWC,   0, 472N, 1788E,  55,    0, EX
WP, 25, 2015102618,   , MTWC,   0, 481N, 1796W,  55,    0, EX
