WP, 04, 2015032400,   , MTWC,   0,  49N, 1720E,  15,    0, DB
WP, 04, 2015032406,   , MTWC,   0,  49N, 1708E,  15,    0, DB
WP, 04, 2015032412,   , MTWC,   0,  50N, 1694E,  15,    0, DB
WP, 04, 2015032418,   , MTWC,   0,  50N, 1679E,  20,    0, DB
WP, 04, 2015032500,   , MTWC,   0,  51N, 1665E,  20,    0, DB
WP, 04, 2015032506,   , MTWC,   0,  53N, 1650E,  20,    0, DB
WP, 04, 2015032512,   , MTWC,   0,  56N, 1637E,  25,    0, TD
WP, 04, 2015032518,   , MTWC,   0,  58N, 1625E,  25,    0, TD
WP, 04, 2015032600,   , MTWC,   0,  60N, 1615E,  30,    0, TD
WP, 04, 2015032606,   , MTWC,   0,  62N, 1606E,  30,    0, TD
WP, 04, 2015032612,   , MTWC,   0,  65N, 1597E,  35,    0, TS
WP, 04, 2015032618,   , MTWC,   0,  67N, 1589E,  35,    0, TS
WP, 04, 2015032700,   , MTWC,   0,  69N, 1581E,  40,    0, TS
WP, 04, 2015032706,   , MTWC,   0,  71N, 1575E,  40,    0, TS
WP, 04, 2015032712,   , MTWC,   0,  74N, 1569E,  45,    0, TS
WP, 04, 2015032718,   , MTWC,   0,  76N, 1562E,  50,    0, TS
WP, 04, 2015032800,   , MTWC,   0,  76N, 1553E,  60,    0, TS
WP, 04, 2015032806,   , MTWC,   0,  75N, 1545E,  65,    0, TY
WP, 04, 2015032812,   , MTWC,   0,  74N, 1537E,  75,    0, TY
WP, 04, 2015032818,   , MTWC,   0,  74N, 1530E,  80,    0, TY
WP, 04, 2015032900,   , MTWC,   0,  75N, 1521E,  85,    0, TY
WP, 04, 2015032906,   , MTWC,   0,  77N, 1510E,  90,    0, TY
WP, 04, 2015032909,   , MTWC,   0,  78N, 1503E, 100,    0, TY
WP, 04, 2015032912,   , MTWC,   0,  80N, 1496E,  95,    0, TY
WP, 04, 2015032918,   , MTWC,   0,  81N, 1482E,  90,    0, TY
WP, 04, 2015033000,   , MTWC,   0,  84N, 1470E,  90,    0, TY
WP, 04, 2015033006,   , MTWC,   0,  88N, 1458E,  95,    0, TY
WP, 04, 2015033012,   , MTWC,   0,  90N, 1449E, 105,    0, TY
WP, 04, 2015033018,   , MTWC,   0,  94N, 1437E, 120,    0, TY
WP, 04, 2015033100,   , MTWC,   0,  96N, 1425E, 132,    0, ST
WP, 04, 2015033106,   , MTWC,   0, 100N, 1413E, 145,    0, ST
WP, 04, 2015033112,   , MTWC,   0, 102N, 1399E, 155,    0, ST
WP, 04, 2015033118,   , MTWC,   0, 103N, 1387E, 150,    0, ST
WP, 04, 2015040100,   , MTWC,   0, 107N, 1377E, 145,    0, ST
WP, 04, 2015040106,   , MTWC,   0, 112N, 1366E, 135,    0, TY
WP, 04, 2015040112,   , MTWC,   0, 117N, 1357E, 125,    0, TY
WP, 04, 2015040118,   , MTWC,   0, 120N, 1347E, 115,    0, TY
WP, 04, 2015040200,   , MTWC,   0, 123N, 1340E, 110,    0, TY
WP, 04, 2015040206,   , MTWC,   0, 128N, 1334E, 105,    0, TY
WP, 04, 2015040212,   , MTWC,   0, 132N, 1326E, 100,    0, TY
WP, 04, 2015040218,   , MTWC,   0, 137N, 1319E,  95,    0, TY
WP, 04, 2015040300,   , MTWC,   0, 140N, 1311E,  90,    0, TY
WP, 04, 2015040306,   , MTWC,   0, 141N, 1300E,  85,    0, TY
WP, 04, 2015040312,   , MTWC,   0, 142N, 1290E,  85,    0, TY
WP, 04, 2015040318,   , MTWC,   0, 143N, 1278E,  80,    0, TY
WP, 04, 2015040400,   , MTWC,   0, 147N, 1265E,  75,    0, TY
WP, 04, 2015040406,   , MTWC,   0, 151N, 1251E,  50,    0, TS
WP, 04, 2015040412,   , MTWC,   0, 156N, 1240E,  45,    0, TS
WP, 04, 2015040418,   , MTWC,   0, 160N, 1232E,  40,    0, TS
WP, 04, 2015040500,   , MTWC,   0, 163N, 1223E,  40,    0, TS
WP, 04, 2015040506,   , MTWC,   0, 169N, 1216E,  35,    0, TS
WP, 04, 2015040509,   , MTWC,   0, 175N, 1210E,  30,    0, TD
WP, 04, 2015040512,   , MTWC,   0, 185N, 1202E,  30,    0, TD
WP, 04, 2015040515,   , MTWC,   0, 194N, 1195E,  30,    0, TD
WP, 04, 2015040518,   , MTWC,   0, 200N, 1187E,  25,    0, TD
WP, 04, 2015040600,   , MTWC,   0, 202N, 1181E,  25,    0, TD
WP, 04, 2015040606,   , MTWC,   0, 201N, 1177E,  25,    0, TD
WP, 04, 2015040612,   , MTWC,   0, 200N, 1172E,  25,    0, TD
WP, 04, 2015040618,   , MTWC,   0, 199N, 1167E,  25,    0, TD
WP, 04, 2015040700,   , MTWC,   0, 198N, 1161E,  20,    0, DB
WP, 04, 2015040706,   , MTWC,   0, 197N, 1156E,  20,    0, DB
WP, 04, 2015040712,   , MTWC,   0, 198N, 1150E,  15,    0, DB
WP, 04, 2015040718,   , MTWC,   0, 200N, 1145E,  15,    0, DB
