WP, 05, 2015032912,   , MTWC,   0,  30N, 1738E,  15,    0, DB
WP, 05, 2015032918,   , MTWC,   0,  30N, 1735E,  15,    0, DB
WP, 05, 2015033000,   , MTWC,   0,  31N, 1732E,  15,    0, DB
WP, 05, 2015033006,   , MTWC,   0,  34N, 1729E,  15,    0, DB
WP, 05, 2015033012,   , MTWC,   0,  37N, 1723E,  20,    0, DB
WP, 05, 2015033018,   , MTWC,   0,  38N, 1715E,  20,    0, DB
WP, 05, 2015033100,   , MTWC,   0,  40N, 1705E,  20,    0, DB
WP, 05, 2015033106,   , MTWC,   0,  41N, 1693E,  20,    0, DB
WP, 05, 2015033112,   , MTWC,   0,  41N, 1680E,  20,    0, DB
WP, 05, 2015033118,   , MTWC,   0,  42N, 1667E,  25,    0, TD
WP, 05, 2015040100,   , MTWC,   0,  42N, 1655E,  25,    0, TD
WP, 05, 2015040106,   , MTWC,   0,  44N, 1645E,  25,    0, TD
WP, 05, 2015040112,   , MTWC,   0,  47N, 1635E,  25,    0, TD
WP, 05, 2015040118,   , MTWC,   0,  51N, 1623E,  30,    0, TD
WP, 05, 2015040200,   , MTWC,   0,  56N, 1610E,  30,    0, TD
WP, 05, 2015040206,   , MTWC,   0,  62N, 1599E,  30,    0, TD
WP, 05, 2015040212,   , MTWC,   0,  68N, 1589E,  30,    0, TD
WP, 05, 2015040218,   , MTWC,   0,  72N, 1576E,  30,    0, TD
WP, 05, 2015040300,   , MTWC,   0,  76N, 1566E,  35,    0, TS
WP, 05, 2015040306,   , MTWC,   0,  80N, 1555E,  35,    0, TS
WP, 05, 2015040312,   , MTWC,   0,  83N, 1546E,  40,    0, TS
WP, 05, 2015040318,   , MTWC,   0,  85N, 1538E,  45,    0, TS
WP, 05, 2015040400,   , MTWC,   0,  87N, 1531E,  55,    0, TS
WP, 05, 2015040406,   , MTWC,   0,  88N, 1525E,  50,    0, TS
WP, 05, 2015040412,   , MTWC,   0,  89N, 1520E,  45,    0, TS
WP, 05, 2015040418,   , MTWC,   0,  90N, 1516E,  40,    0, TS
WP, 05, 2015040500,   , MTWC,   0,  90N, 1513E,  40,    0, TS
WP, 05, 2015040506,   , MTWC,   0,  89N, 1509E,  35,    0, TS
WP, 05, 2015040512,   , MTWC,   0,  89N, 1508E,  30,    0, TD
WP, 05, 2015040518,   , MTWC,   0,  89N, 1507E,  30,    0, TD
WP, 05, 2015040600,   , MTWC,   0,  90N, 1507E,  35,    0, TS
WP, 05, 2015040606,   , MTWC,   0,  90N, 1507E,  30,    0, TD
WP, 05, 2015040612,   , MTWC,   0,  92N, 1503E,  25,    0, TD
WP, 05, 2015040618,   , MTWC,   0,  92N, 1501E,  25,    0, TD
WP, 05, 2015040700,   , MTWC,   0,  91N, 1498E,  20,    0, DB
WP, 05, 2015040706,   , MTWC,   0,  90N, 1494E,  20,    0, DB
WP, 05, 2015040712,   , MTWC,   0,  88N, 1490E,  15,    0, DB
WP, 05, 2015040718,   , MTWC,   0,  85N, 1485E,  15,    0, DB
