WP, 13, 2015072618,   , MTWC,   0, 120N, 1750E,  15,    0, DB
WP, 13, 2015072700,   , MTWC,   0, 122N, 1743E,  15,    0, DB
WP, 13, 2015072706,   , MTWC,   0, 125N, 1736E,  15,    0, DB
WP, 13, 2015072712,   , MTWC,   0, 128N, 1727E,  20,    0, DB
WP, 13, 2015072718,   , MTWC,   0, 130N, 1717E,  20,    0, DB
WP, 13, 2015072800,   , MTWC,   0, 129N, 1707E,  25,    0, TD
WP, 13, 2015072806,   , MTWC,   0, 126N, 1694E,  25,    0, TD
WP, 13, 2015072812,   , MTWC,   0, 124N, 1680E,  30,    0, TD
WP, 13, 2015072818,   , MTWC,   0, 125N, 1667E,  30,    0, TD
WP, 13, 2015072900,   , MTWC,   0, 125N, 1653E,  35,    0, TS
WP, 13, 2015072906,   , MTWC,   0, 127N, 1641E,  35,    0, TS
WP, 13, 2015072912,   , MTWC,   0, 130N, 1630E,  35,    0, TS
WP, 13, 2015072918,   , MTWC,   0, 133N, 1619E,  40,    0, TS
WP, 13, 2015073000,   , MTWC,   0, 135N, 1607E,  40,    0, TS
WP, 13, 2015073006,   , MTWC,   0, 136N, 1599E,  45,    0, TS
WP, 13, 2015073012,   , MTWC,   0, 137N, 1593E,  50,    0, TS
WP, 13, 2015073018,   , MTWC,   0, 136N, 1587E,  50,    0, TS
WP, 13, 2015073100,   , MTWC,   0, 135N, 1580E,  45,    0, TS
WP, 13, 2015073106,   , MTWC,   0, 134N, 1567E,  45,    0, TS
WP, 13, 2015073112,   , MTWC,   0, 134N, 1557E,  45,    0, TS
WP, 13, 2015073118,   , MTWC,   0, 134N, 1546E,  45,    0, TS
WP, 13, 2015080100,   , MTWC,   0, 136N, 1533E,  45,    0, TS
WP, 13, 2015080106,   , MTWC,   0, 139N, 1521E,  55,    0, TS
WP, 13, 2015080112,   , MTWC,   0, 142N, 1508E,  65,    0, TY
WP, 13, 2015080118,   , MTWC,   0, 144N, 1496E,  75,    0, TY
WP, 13, 2015080200,   , MTWC,   0, 146N, 1482E,  85,    0, TY
WP, 13, 2015080206,   , MTWC,   0, 149N, 1468E, 100,    0, TY
WP, 13, 2015080212,   , MTWC,   0, 151N, 1459E, 125,    0, TY
WP, 13, 2015080218,   , MTWC,   0, 156N, 1450E, 130,    0, ST
WP, 13, 2015080300,   , MTWC,   0, 162N, 1440E, 120,    0, TY
WP, 13, 2015080306,   , MTWC,   0, 169N, 1430E, 130,    0, ST
WP, 13, 2015080312,   , MTWC,   0, 174N, 1419E, 150,    0, ST
WP, 13, 2015080318,   , MTWC,   0, 178N, 1407E, 162,    0, ST
WP, 13, 2015080400,   , MTWC,   0, 183N, 1396E, 145,    0, ST
WP, 13, 2015080406,   , MTWC,   0, 186N, 1383E, 140,    0, ST
WP, 13, 2015080412,   , MTWC,   0, 189N, 1372E, 125,    0, TY
WP, 13, 2015080418,   , MTWC,   0, 193N, 1362E, 105,    0, TY
WP, 13, 2015080500,   , MTWC,   0, 195N, 1349E,  95,    0, TY
WP, 13, 2015080506,   , MTWC,   0, 199N, 1337E,  95,    0, TY
WP, 13, 2015080512,   , MTWC,   0, 200N, 1326E, 100,    0, TY
WP, 13, 2015080518,   , MTWC,   0, 201N, 1315E, 105,    0, TY
WP, 13, 2015080600,   , MTWC,   0, 205N, 1302E, 105,    0, TY
WP, 13, 2015080606,   , MTWC,   0, 209N, 1292E, 110,    0, TY
WP, 13, 2015080612,   , MTWC,   0, 212N, 1281E, 115,    0, TY
WP, 13, 2015080618,   , MTWC,   0, 215N, 1268E, 115,    0, TY
WP, 13, 2015080700,   , MTWC,   0, 219N, 1258E, 115,    0, TY
WP, 13, 2015080706,   , MTWC,   0, 224N, 1248E, 110,    0, TY
WP, 13, 2015080712,   , MTWC,   0, 229N, 1238E, 105,    0, TY
WP, 13, 2015080718,   , MTWC,   0, 237N, 1226E, 100,    0, TY
WP, 13, 2015080800,   , MTWC,   0, 240N, 1215E,  75,    0, TY
WP, 13, 2015080806,   , MTWC,   0, 241N, 1204E,  60,    0, TS
WP, 13, 2015080812,   , MTWC,   0, 248N, 1194E,  65,    0, TY
WP, 13, 2015080818,   , MTWC,   0, 254N, 1185E,  50,    0, TS
WP, 13, 2015080900,   , MTWC,   0, 258N, 1176E,  35,    0, TS
WP, 13, 2015080906,   , MTWC,   0, 266N, 1169E,  30,    0, TD
WP, 13, 2015080912,   , MTWC,   0, 276N, 1164E,  25,    0, TD
WP, 13, 2015080918,   , MTWC,   0, 287N, 1163E,  20,    0, DB
WP, 13, 2015081000,   , MTWC,   0, 299N, 1168E,  20,    0, DB
WP, 13, 2015081006,   , MTWC,   0, 310N, 1176E,  20,    0, DB
WP, 13, 2015081012,   , MTWC,   0, 318N, 1190E,  25,    0, TD
WP, 13, 2015081018,   , MTWC,   0, 325N, 1202E,  25,    0, TD
WP, 13, 2015081100,   , MTWC,   0, 328N, 1212E,  30,    0, TD
WP, 13, 2015081106,   , MTWC,   0, 330N, 1223E,  30,    0, TD
WP, 13, 2015081112,   , MTWC,   0, 331N, 1233E,  35,    0, TS
WP, 13, 2015081118,   , MTWC,   0, 332N, 1249E,  35,    0, TS
WP, 13, 2015081200,   , MTWC,   0, 335N, 1267E,  35,    0, SS
WP, 13, 2015081206,   , MTWC,   0, 343N, 1286E,  35,    0, SS
WP, 13, 2015081212,   , MTWC,   0, 355N, 1303E,  35,    0, EX
WP, 13, 2015081218,   , MTWC,   0, 365N, 1335E,  35,    0, EX
WP, 13, 2015081300,   , MTWC,   0, 373N, 1371E,  35,    0, EX
