WP, 60, 2023060812,   , MTWC,   0, 196N, 1520E,  15,    0, DB
WP, 60, 2023060818,   , MTWC,   0, 201N, 1516E,  20,    0, DB
WP, 60, 2023060900,   , MTWC,   0, 207N, 1511E,  20,    0, DB
WP, 60, 2023060906,   , MTWC,   0, 215N, 1503E,  25,    0, TD
WP, 60, 2023060912,   , MTWC,   0, 222N, 1493E,  30,    0, TD
WP, 60, 2023060918,   , MTWC,   0, 232N, 1484E,  30,    0, TD
WP, 60, 2023061000,   , MTWC,   0, 246N, 1472E,  35,    0, TS
WP, 60, 2023061006,   , MTWC,   0, 262N, 1463E,  35,    0, TS
WP, 60, 2023061012,   , MTWC,   0, 283N, 1457E,  30,    0, TD
WP, 60, 2023061018,   , MTWC,   0, 300N, 1453E,  30,    0, TD
WP, 60, 2023061100,   , MTWC,   0, 314N, 1456E,  25,    0, TD
WP, 60, 2023061106,   , MTWC,   0, 321N, 1462E,  25,    0, TD
WP, 60, 2023061112,   , MTWC,   0, 326N, 1477E,  20,    0, EX
WP, 60, 2023061118,   , MTWC,   0, 332N, 1495E,  20,    0, EX
WP, 60, 2023061200,   , MTWC,   0, 335N, 1532E,  25,    0, EX
WP, 60, 2023061206,   , MTWC,   0, 337N, 1575E,  25,    0, EX
WP, 60, 2023061212,   , MTWC,   0, 336N, 1613E,  35,    0, EX
WP, 60, 2023061218,   , MTWC,   0, 334N, 1655E,  35,    0, EX
WP, 60, 2023061300,   , MTWC,   0, 331N, 1700E,  35,    0, EX
