WP, 08, 2023082100,   , MTWC,   0, 186N, 1557E,  15,    0, DB
WP, 08, 2023082106,   , MTWC,   0, 187N, 1550E,  15,    0, DB
WP, 08, 2023082112,   , MTWC,   0, 189N, 1543E,  15,    0, DB
WP, 08, 2023082118,   , MTWC,   0, 190N, 1538E,  20,    0, DB
WP, 08, 2023082200,   , MTWC,   0, 191N, 1533E,  20,    0, DB
WP, 08, 2023082206,   , MTWC,   0, 188N, 1524E,  20,    0, DB
WP, 08, 2023082212,   , MTWC,   0, 180N, 1519E,  25,    0, TD
WP, 08, 2023082218,   , MTWC,   0, 176N, 1516E,  25,    0, TD
WP, 08, 2023082300,   , MTWC,   0, 171N, 1513E,  25,    0, TD
WP, 08, 2023082306,   , MTWC,   0, 171N, 1508E,  30,    0, TD
WP, 08, 2023082312,   , MTWC,   0, 168N, 1500E,  30,    0, TD
WP, 08, 2023082318,   , MTWC,   0, 166N, 1498E,  35,    0, TS
WP, 08, 2023082400,   , MTWC,   0, 164N, 1497E,  40,    0, TS
WP, 08, 2023082406,   , MTWC,   0, 165N, 1502E,  35,    0, TS
WP, 08, 2023082412,   , MTWC,   0, 167N, 1509E,  40,    0, TS
WP, 08, 2023082418,   , MTWC,   0, 176N, 1531E,  45,    0, TS
WP, 08, 2023082500,   , MTWC,   0, 188N, 1543E,  50,    0, TS
WP, 08, 2023082506,   , MTWC,   0, 201N, 1552E,  50,    0, TS
WP, 08, 2023082512,   , MTWC,   0, 215N, 1554E,  45,    0, TS
WP, 08, 2023082518,   , MTWC,   0, 230N, 1548E,  50,    0, TS
WP, 08, 2023082600,   , MTWC,   0, 243N, 1541E,  55,    0, TS
WP, 08, 2023082606,   , MTWC,   0, 261N, 1528E,  65,    0, TY
WP, 08, 2023082612,   , MTWC,   0, 277N, 1510E,  70,    0, TY
WP, 08, 2023082618,   , MTWC,   0, 295N, 1494E,  70,    0, TY
WP, 08, 2023082700,   , MTWC,   0, 317N, 1474E,  70,    0, TY
WP, 08, 2023082706,   , MTWC,   0, 338N, 1457E,  70,    0, TY
WP, 08, 2023082712,   , MTWC,   0, 356N, 1445E,  60,    0, TS
WP, 08, 2023082718,   , MTWC,   0, 372N, 1442E,  60,    0, TS
WP, 08, 2023082800,   , MTWC,   0, 386N, 1446E,  65,    0, TY
WP, 08, 2023082806,   , MTWC,   0, 398N, 1455E,  70,    0, TY
WP, 08, 2023082812,   , MTWC,   0, 405N, 1474E,  55,    0, TS
WP, 08, 2023082818,   , MTWC,   0, 410N, 1495E,  45,    0, TS
WP, 08, 2023082900,   , MTWC,   0, 412N, 1524E,  40,    0, TS
WP, 08, 2023082906,   , MTWC,   0, 411N, 1566E,  35,    0, TS
WP, 08, 2023082912,   , MTWC,   0, 413N, 1611E,  35,    0, TS
WP, 08, 2023082918,   , MTWC,   0, 414N, 1659E,  35,    0, EX
WP, 08, 2023083000,   , MTWC,   0, 424N, 1727E,  35,    0, EX
WP, 08, 2023083006,   , MTWC,   0, 445N, 1788E,  35,    0, EX
WP, 08, 2023083012,   , MTWC,   0, 462N, 1779W,  35,    0, EX
