WP, 10, 2023082500,   , MTWC,   0, 143N, 1485E,  15,    0, DB
WP, 10, 2023082506,   , MTWC,   0, 147N, 1482E,  15,    0, DB
WP, 10, 2023082512,   , MTWC,   0, 150N, 1479E,  15,    0, DB
WP, 10, 2023082518,   , MTWC,   0, 155N, 1477E,  20,    0, DB
WP, 10, 2023082600,   , MTWC,   0, 161N, 1474E,  20,    0, DB
WP, 10, 2023082606,   , MTWC,   0, 167N, 1471E,  20,    0, DB
WP, 10, 2023082612,   , MTWC,   0, 172N, 1466E,  25,    0, TD
WP, 10, 2023082618,   , MTWC,   0, 176N, 1460E,  25,    0, TD
WP, 10, 2023082700,   , MTWC,   0, 179N, 1454E,  25,    0, TD
WP, 10, 2023082706,   , MTWC,   0, 180N, 1447E,  30,    0, TD
WP, 10, 2023082712,   , MTWC,   0, 181N, 1441E,  30,    0, TD
WP, 10, 2023082718,   , MTWC,   0, 182N, 1435E,  35,    0, TS
WP, 10, 2023082800,   , MTWC,   0, 183N, 1427E,  45,    0, TS
WP, 10, 2023082806,   , MTWC,   0, 185N, 1416E,  50,    0, TS
WP, 10, 2023082812,   , MTWC,   0, 186N, 1406E,  45,    0, TS
WP, 10, 2023082818,   , MTWC,   0, 187N, 1394E,  50,    0, TS
WP, 10, 2023082900,   , MTWC,   0, 190N, 1382E,  55,    0, TS
WP, 10, 2023082906,   , MTWC,   0, 191N, 1373E,  65,    0, TY
WP, 10, 2023082912,   , MTWC,   0, 193N, 1368E,  50,    0, TS
WP, 10, 2023082918,   , MTWC,   0, 197N, 1366E,  45,    0, TS
WP, 10, 2023083000,   , MTWC,   0, 201N, 1361E,  40,    0, TS
WP, 10, 2023083006,   , MTWC,   0, 204N, 1355E,  40,    0, TS
WP, 10, 2023083012,   , MTWC,   0, 208N, 1349E,  45,    0, TS
WP, 10, 2023083018,   , MTWC,   0, 210N, 1338E,  55,    0, TS
WP, 10, 2023083100,   , MTWC,   0, 211N, 1330E,  65,    0, TY
WP, 10, 2023083106,   , MTWC,   0, 213N, 1321E,  65,    0, TY
WP, 10, 2023083112,   , MTWC,   0, 217N, 1312E,  65,    0, TY
WP, 10, 2023083118,   , MTWC,   0, 219N, 1303E,  65,    0, TY
WP, 10, 2023090100,   , MTWC,   0, 221N, 1295E,  70,    0, TY
WP, 10, 2023090106,   , MTWC,   0, 221N, 1285E,  75,    0, TY
WP, 10, 2023090112,   , MTWC,   0, 219N, 1278E,  75,    0, TY
WP, 10, 2023090118,   , MTWC,   0, 219N, 1271E,  80,    0, TY
WP, 10, 2023090200,   , MTWC,   0, 221N, 1263E,  80,    0, TY
WP, 10, 2023090206,   , MTWC,   0, 224N, 1254E,  85,    0, TY
WP, 10, 2023090212,   , MTWC,   0, 227N, 1245E,  90,    0, TY
WP, 10, 2023090218,   , MTWC,   0, 226N, 1235E,  95,    0, TY
WP, 10, 2023090300,   , MTWC,   0, 226N, 1226E, 105,    0, TY
WP, 10, 2023090303,   , MTWC,   0, 228N, 1221E, 110,    944, TY
WP, 10, 2023090306,   , MTWC,   0, 229N, 1214E, 105,    0, TY
WP, 10, 2023090312,   , MTWC,   0, 228N, 1202E,  70,    0, TY
WP, 10, 2023090318,   , MTWC,   0, 226N, 1201E,  55,    0, TS
WP, 10, 2023090400,   , MTWC,   0, 232N, 1198E,  45,    0, TS
WP, 10, 2023090406,   , MTWC,   0, 232N, 1192E,  45,    0, TS
WP, 10, 2023090412,   , MTWC,   0, 236N, 1186E,  40,    0, TS
WP, 10, 2023090418,   , MTWC,   0, 236N, 1175E,  35,    0, TS
WP, 10, 2023090500,   , MTWC,   0, 235N, 1169E,  35,    0, TS
WP, 10, 2023090506,   , MTWC,   0, 236N, 1166E,  30,    0, TD
WP, 10, 2023090512,   , MTWC,   0, 236N, 1162E,  25,    0, TD
WP, 10, 2023090518,   , MTWC,   0, 234N, 1156E,  25,    0, TD
WP, 10, 2023090600,   , MTWC,   0, 233N, 1151E,  25,    0, TD
WP, 10, 2023090606,   , MTWC,   0, 231N, 1148E,  25,    0, TD
WP, 10, 2023090612,   , MTWC,   0, 229N, 1146E,  25,    0, TD
WP, 10, 2023090618,   , MTWC,   0, 227N, 1142E,  25,    0, TD
WP, 10, 2023090700,   , MTWC,   0, 230N, 1138E,  25,    0, TD
WP, 10, 2023090706,   , MTWC,   0, 232N, 1134E,  25,    0, TD
WP, 10, 2023090712,   , MTWC,   0, 232N, 1132E,  25,    0, TD
WP, 10, 2023090718,   , MTWC,   0, 230N, 1127E,  25,    0, TD
WP, 10, 2023090800,   , MTWC,   0, 227N, 1119E,  20,    0, DB
WP, 10, 2023090806,   , MTWC,   0, 226N, 1111E,  20,    0, DB
WP, 10, 2023090812,   , MTWC,   0, 222N, 1108E,  20,    0, DB
WP, 10, 2023090818,   , MTWC,   0, 215N, 1103E,  20,    0, DB
WP, 10, 2023090900,   , MTWC,   0, 212N, 1098E,  25,    0, TD
WP, 10, 2023090906,   , MTWC,   0, 215N, 1095E,  25,    0, TD
WP, 10, 2023090912,   , MTWC,   0, 216N, 1092E,  20,    0, DB
WP, 10, 2023090918,   , MTWC,   0, 217N, 1090E,  20,    0, DB
WP, 10, 2023091000,   , MTWC,   0, 221N, 1087E,  20,    0, DB
WP, 10, 2023091006,   , MTWC,   0, 223N, 1084E,  20,    0, DB
WP, 10, 2023091012,   , MTWC,   0, 225N, 1081E,  20,    0, DB
