WP, 31, 2002113000,   , MTWC,   0,  38N, 1691E,  15,    0, DB
WP, 31, 2002113006,   , MTWC,   0,  40N, 1683E,  15,    0, DB
WP, 31, 2002113012,   , MTWC,   0,  43N, 1678E,  20,    0, DB
WP, 31, 2002113018,   , MTWC,   0,  47N, 1674E,  20,    0, DB
WP, 31, 2002120100,   , MTWC,   0,  50N, 1670E,  25,    0, TD
WP, 31, 2002120106,   , MTWC,   0,  52N, 1663E,  25,    0, TD
WP, 31, 2002120112,   , MTWC,   0,  55N, 1658E,  30,    0, TD
WP, 31, 2002120118,   , MTWC,   0,  58N, 1655E,  35,    0, TS
WP, 31, 2002120200,   , MTWC,   0,  62N, 1650E,  35,    0, TS
WP, 31, 2002120206,   , MTWC,   0,  68N, 1646E,  40,    0, TS
WP, 31, 2002120212,   , MTWC,   0,  75N, 1639E,  45,    0, TS
WP, 31, 2002120218,   , MTWC,   0,  81N, 1633E,  50,    0, TS
WP, 31, 2002120300,   , MTWC,   0,  86N, 1628E,  45,    0, TS
WP, 31, 2002120306,   , MTWC,   0,  88N, 1620E,  45,    0, TS
WP, 31, 2002120312,   , MTWC,   0,  88N, 1612E,  50,    0, TS
WP, 31, 2002120318,   , MTWC,   0,  88N, 1606E,  55,    0, TS
WP, 31, 2002120400,   , MTWC,   0,  86N, 1599E,  70,    0, TY
WP, 31, 2002120406,   , MTWC,   0,  84N, 1595E,  70,    0, TY
WP, 31, 2002120412,   , MTWC,   0,  83N, 1590E,  75,    0, TY
WP, 31, 2002120418,   , MTWC,   0,  82N, 1583E,  75,    0, TY
WP, 31, 2002120500,   , MTWC,   0,  82N, 1571E,  80,    0, TY
WP, 31, 2002120506,   , MTWC,   0,  82N, 1561E,  80,    0, TY
WP, 31, 2002120512,   , MTWC,   0,  84N, 1551E,  80,    0, TY
WP, 31, 2002120518,   , MTWC,   0,  87N, 1540E,  85,    0, TY
WP, 31, 2002120600,   , MTWC,   0,  90N, 1530E,  85,    0, TY
WP, 31, 2002120606,   , MTWC,   0,  91N, 1519E,  85,    0, TY
WP, 31, 2002120612,   , MTWC,   0,  93N, 1510E,  85,    0, TY
WP, 31, 2002120618,   , MTWC,   0,  96N, 1501E,  90,    0, TY
WP, 31, 2002120700,   , MTWC,   0, 102N, 1492E,  90,    0, TY
WP, 31, 2002120706,   , MTWC,   0, 106N, 1481E,  95,    0, TY
WP, 31, 2002120712,   , MTWC,   0, 112N, 1473E,  95,    0, TY
WP, 31, 2002120718,   , MTWC,   0, 120N, 1463E, 100,    0, TY
WP, 31, 2002120800,   , MTWC,   0, 126N, 1457E, 105,    0, TY
WP, 31, 2002120806,   , MTWC,   0, 135N, 1452E, 115,    0, TY
WP, 31, 2002120812,   , MTWC,   0, 144N, 1447E, 120,    0, TY
WP, 31, 2002120818,   , MTWC,   0, 152N, 1443E, 115,    0, TY
WP, 31, 2002120900,   , MTWC,   0, 161N, 1438E, 105,    0, TY
WP, 31, 2002120906,   , MTWC,   0, 169N, 1437E, 100,    0, TY
WP, 31, 2002120912,   , MTWC,   0, 181N, 1437E, 110,    0, TY
WP, 31, 2002120918,   , MTWC,   0, 192N, 1443E, 110,    0, TY
WP, 31, 2002121000,   , MTWC,   0, 206N, 1458E, 100,    0, TY
WP, 31, 2002121006,   , MTWC,   0, 224N, 1474E,  95,    0, TY
WP, 31, 2002121012,   , MTWC,   0, 241N, 1502E,  95,    0, TY
WP, 31, 2002121018,   , MTWC,   0, 254N, 1533E,  90,    0, TY
WP, 31, 2002121100,   , MTWC,   0, 276N, 1570E,  65,    0, TY
WP, 31, 2002121106,   , MTWC,   0, 290N, 1600E,  40,    0, TS
WP, 31, 2002121112,   , MTWC,   0, 303N, 1645E,  30,    0, TD
WP, 31, 2002121118,   , MTWC,   0, 325N, 1692E,  25,    0, EX
WP, 31, 2002121200,   , MTWC,   0, 338N, 1745E,  25,    0, EX
WP, 31, 2002121206,   , MTWC,   0, 348N, 1795E,  35,    0, EX
WP, 31, 2002121212,   , MTWC,   0, 355N, 1748W,  35,    0, EX
