WP, 10, 2002070400,   , MTWC,   0, 107N, 1640E,  15,    0, DB
WP, 10, 2002070406,   , MTWC,   0, 108N, 1632E,  15,    0, DB
WP, 10, 2002070412,   , MTWC,   0, 110N, 1625E,  20,    0, DB
WP, 10, 2002070418,   , MTWC,   0, 112N, 1620E,  20,    0, DB
WP, 10, 2002070500,   , MTWC,   0, 114N, 1617E,  25,    0, TD
WP, 10, 2002070506,   , MTWC,   0, 113N, 1613E,  30,    0, TD
WP, 10, 2002070512,   , MTWC,   0, 109N, 1610E,  30,    0, TD
WP, 10, 2002070518,   , MTWC,   0, 104N, 1607E,  35,    0, TS
WP, 10, 2002070600,   , MTWC,   0, 100N, 1603E,  30,    0, TD
WP, 10, 2002070606,   , MTWC,   0,  97N, 1599E,  25,    0, TD
WP, 10, 2002070612,   , MTWC,   0,  94N, 1595E,  25,    0, TD
WP, 10, 2002070618,   , MTWC,   0,  89N, 1588E,  30,    0, TD
WP, 10, 2002070700,   , MTWC,   0,  86N, 1581E,  30,    0, TD
WP, 10, 2002070706,   , MTWC,   0,  87N, 1572E,  40,    0, TS
WP, 10, 2002070712,   , MTWC,   0,  89N, 1565E,  45,    0, TS
WP, 10, 2002070718,   , MTWC,   0,  92N, 1556E,  50,    0, TS
WP, 10, 2002070800,   , MTWC,   0,  95N, 1545E,  50,    0, TS
WP, 10, 2002070806,   , MTWC,   0,  99N, 1531E,  55,    0, TS
WP, 10, 2002070812,   , MTWC,   0, 102N, 1517E,  55,    0, TS
WP, 10, 2002070818,   , MTWC,   0, 105N, 1504E,  55,    0, TS
WP, 10, 2002070900,   , MTWC,   0, 108N, 1493E,  60,    0, TS
WP, 10, 2002070906,   , MTWC,   0, 110N, 1482E,  65,    0, TY
WP, 10, 2002070912,   , MTWC,   0, 111N, 1474E,  65,    0, TY
WP, 10, 2002070918,   , MTWC,   0, 115N, 1465E,  75,    0, TY
WP, 10, 2002071000,   , MTWC,   0, 120N, 1452E,  85,    0, TY
WP, 10, 2002071006,   , MTWC,   0, 122N, 1442E,  75,    0, TY
WP, 10, 2002071012,   , MTWC,   0, 122N, 1432E,  75,    0, TY
WP, 10, 2002071018,   , MTWC,   0, 124N, 1424E,  75,    0, TY
WP, 10, 2002071100,   , MTWC,   0, 128N, 1416E,  90,    0, TY
WP, 10, 2002071106,   , MTWC,   0, 132N, 1405E, 100,    0, TY
WP, 10, 2002071112,   , MTWC,   0, 137N, 1394E, 100,    0, TY
WP, 10, 2002071118,   , MTWC,   0, 142N, 1384E,  90,    0, TY
WP, 10, 2002071200,   , MTWC,   0, 149N, 1376E,  90,    0, TY
WP, 10, 2002071206,   , MTWC,   0, 157N, 1366E, 100,    0, TY
WP, 10, 2002071212,   , MTWC,   0, 166N, 1357E, 110,    0, TY
WP, 10, 2002071218,   , MTWC,   0, 176N, 1347E, 120,    0, TY
WP, 10, 2002071300,   , MTWC,   0, 188N, 1337E, 135,    0, ST
WP, 10, 2002071306,   , MTWC,   0, 202N, 1322E, 125,    0, TY
WP, 10, 2002071312,   , MTWC,   0, 216N, 1308E, 125,    0, TY
WP, 10, 2002071318,   , MTWC,   0, 228N, 1294E, 110,    0, TY
WP, 10, 2002071400,   , MTWC,   0, 240N, 1283E,  95,    0, TY
WP, 10, 2002071406,   , MTWC,   0, 251N, 1277E,  85,    0, TY
WP, 10, 2002071412,   , MTWC,   0, 262N, 1273E,  75,    0, TY
WP, 10, 2002071418,   , MTWC,   0, 274N, 1276E,  75,    0, TY
WP, 10, 2002071500,   , MTWC,   0, 287N, 1285E,  65,    0, TY
WP, 10, 2002071506,   , MTWC,   0, 300N, 1301E,  55,    0, TS
WP, 10, 2002071512,   , MTWC,   0, 313N, 1323E,  55,    0, TS
WP, 10, 2002071518,   , MTWC,   0, 330N, 1351E,  55,    0, TS
WP, 10, 2002071600,   , MTWC,   0, 345N, 1386E,  65,    0, TY
WP, 10, 2002071606,   , MTWC,   0, 369N, 1422E,  55,    0, TS
WP, 10, 2002071612,   , MTWC,   0, 398N, 1465E,  45,    0, TS
WP, 10, 2002071618,   , MTWC,   0, 424N, 1489E,  45,    0, EX
WP, 10, 2002071700,   , MTWC,   0, 450N, 1515E,  45,    0, EX
WP, 10, 2002071706,   , MTWC,   0, 475N, 1545E,  45,    0, EX
WP, 10, 2002071712,   , MTWC,   0, 495N, 1571E,  45,    0, EX
WP, 10, 2002071718,   , MTWC,   0, 512N, 1589E,  45,    0, EX
WP, 10, 2002071800,   , MTWC,   0, 525N, 1629E,  45,    0, EX
WP, 10, 2002071806,   , MTWC,   0, 534N, 1635E,  45,    0, EX
WP, 10, 2002071812,   , MTWC,   0, 539N, 1655E,  45,    0, EX
WP, 10, 2002071818,   , MTWC,   0, 546N, 1670E,  45,    0, EX
WP, 10, 2002071900,   , MTWC,   0, 534N, 1704E,  45,    0, EX
WP, 10, 2002071906,   , MTWC,   0, 522N, 1736E,  45,    0, EX
WP, 10, 2002071912,   , MTWC,   0, 511N, 1760E,  45,    0, EX
WP, 10, 2002071918,   , MTWC,   0, 503N, 1796W,  45,    0, EX
