WP, 24, 2002092000,   , MTWC,   0, 130N, 1154E,  15,    0, DB
WP, 24, 2002092006,   , MTWC,   0, 130N, 1147E,  15,    0, DB
WP, 24, 2002092012,   , MTWC,   0, 131N, 1142E,  15,    0, DB
WP, 24, 2002092018,   , MTWC,   0, 133N, 1138E,  15,    0, DB
WP, 24, 2002092100,   , MTWC,   0, 134N, 1135E,  15,    0, DB
WP, 24, 2002092106,   , MTWC,   0, 135N, 1133E,  20,    0, DB
WP, 24, 2002092112,   , MTWC,   0, 136N, 1134E,  20,    0, DB
WP, 24, 2002092118,   , MTWC,   0, 136N, 1136E,  20,    0, DB
WP, 24, 2002092200,   , MTWC,   0, 135N, 1139E,  20,    0, DB
WP, 24, 2002092206,   , MTWC,   0, 137N, 1141E,  20,    0, DB
WP, 24, 2002092212,   , MTWC,   0, 138N, 1139E,  25,    0, TD
WP, 24, 2002092218,   , MTWC,   0, 141N, 1134E,  25,    0, TD
WP, 24, 2002092300,   , MTWC,   0, 143N, 1126E,  30,    0, TD
WP, 24, 2002092306,   , MTWC,   0, 146N, 1122E,  30,    0, TD
WP, 24, 2002092312,   , MTWC,   0, 149N, 1118E,  30,    0, TD
WP, 24, 2002092318,   , MTWC,   0, 154N, 1115E,  30,    0, TD
WP, 24, 2002092400,   , MTWC,   0, 157N, 1110E,  35,    0, TS
WP, 24, 2002092406,   , MTWC,   0, 162N, 1105E,  40,    0, TS
WP, 24, 2002092412,   , MTWC,   0, 166N, 1102E,  45,    0, TS
WP, 24, 2002092418,   , MTWC,   0, 171N, 1099E,  50,    0, TS
WP, 24, 2002092500,   , MTWC,   0, 176N, 1097E,  55,    0, TS
WP, 24, 2002092506,   , MTWC,   0, 180N, 1094E,  65,    0, TY
WP, 24, 2002092512,   , MTWC,   0, 183N, 1091E,  70,    0, TY
WP, 24, 2002092518,   , MTWC,   0, 187N, 1089E,  65,    0, TS
WP, 24, 2002092600,   , MTWC,   0, 192N, 1087E,  55,    0, TS
WP, 24, 2002092606,   , MTWC,   0, 196N, 1086E,  45,    0, TS
WP, 24, 2002092612,   , MTWC,   0, 200N, 1084E,  35,    0, TS
WP, 24, 2002092618,   , MTWC,   0, 206N, 1085E,  35,    0, TS
WP, 24, 2002092700,   , MTWC,   0, 211N, 1085E,  40,    0, TS
WP, 24, 2002092706,   , MTWC,   0, 214N, 1087E,  45,    0, TS
WP, 24, 2002092712,   , MTWC,   0, 213N, 1089E,  45,    0, TS
WP, 24, 2002092718,   , MTWC,   0, 214N, 1092E,  40,    0, TS
WP, 24, 2002092800,   , MTWC,   0, 213N, 1097E,  45,    0, TS
WP, 24, 2002092806,   , MTWC,   0, 214N, 1100E,  30,    0, TD
WP, 24, 2002092812,   , MTWC,   0, 215N, 1104E,  25,    0, TD
WP, 24, 2002092818,   , MTWC,   0, 214N, 1108E,  20,    0, DB
WP, 24, 2002092900,   , MTWC,   0, 213N, 1111E,  20,    0, DB
WP, 24, 2002092906,   , MTWC,   0, 213N, 1114E,  15,    0, DB
