WP, 62, 2002091800,   , MTWC,   0, 155N, 1635E,  15,    0, DB
WP, 62, 2002091806,   , MTWC,   0, 159N, 1630E,  15,    0, DB
WP, 62, 2002091812,   , MTWC,   0, 163N, 1624E,  20,    0, DB
WP, 62, 2002091818,   , MTWC,   0, 168N, 1619E,  20,    0, DB
WP, 62, 2002091900,   , MTWC,   0, 173N, 1614E,  25,    0, TD
WP, 62, 2002091906,   , MTWC,   0, 179N, 1607E,  30,    0, TD
WP, 62, 2002091912,   , MTWC,   0, 187N, 1599E,  30,    0, TD
WP, 62, 2002091918,   , MTWC,   0, 200N, 1587E,  35,    0, TS
WP, 62, 2002092000,   , MTWC,   0, 211N, 1573E,  35,    0, TS
WP, 62, 2002092006,   , MTWC,   0, 219N, 1560E,  30,    0, TD
WP, 62, 2002092012,   , MTWC,   0, 225N, 1552E,  30,    0, TD
WP, 62, 2002092018,   , MTWC,   0, 229N, 1548E,  30,    0, TD
WP, 62, 2002092100,   , MTWC,   0, 232N, 1545E,  30,    0, TD
WP, 62, 2002092106,   , MTWC,   0, 234N, 1541E,  30,    0, TD
WP, 62, 2002092112,   , MTWC,   0, 235N, 1538E,  35,    0, TS
WP, 62, 2002092118,   , MTWC,   0, 237N, 1536E,  40,    0, TS
WP, 62, 2002092200,   , MTWC,   0, 241N, 1535E,  35,    0, TS
WP, 62, 2002092206,   , MTWC,   0, 248N, 1534E,  35,    0, TS
WP, 62, 2002092212,   , MTWC,   0, 257N, 1536E,  35,    0, TS
WP, 62, 2002092218,   , MTWC,   0, 271N, 1539E,  35,    0, TS
WP, 62, 2002092300,   , MTWC,   0, 287N, 1544E,  35,    0, TS
WP, 62, 2002092306,   , MTWC,   0, 307N, 1551E,  35,    0, TS
WP, 62, 2002092312,   , MTWC,   0, 335N, 1558E,  40,    0, TS
WP, 62, 2002092318,   , MTWC,   0, 361N, 1564E,  40,    0, TS
WP, 62, 2002092400,   , MTWC,   0, 377N, 1574E,  35,    0, EX
WP, 62, 2002092406,   , MTWC,   0, 391N, 1604E,  35,    0, EX
WP, 62, 2002092412,   , MTWC,   0, 400N, 1655E,  35,    0, EX
WP, 62, 2002092418,   , MTWC,   0, 407N, 1705E,  35,    0, EX
WP, 62, 2002092500,   , MTWC,   0, 413N, 1755E,  35,    0, EX
WP, 62, 2002092506,   , MTWC,   0, 417N, 1795W,  35,    0, EX
WP, 62, 2002092512,   , MTWC,   0, 420N, 1750W,  35,    0, EX
