WP, 04, 2002040212,   , MTWC,   0,  72N, 1557E,  15,    0, DB
WP, 04, 2002040218,   , MTWC,   0,  72N, 1551E,  15,    0, DB
WP, 04, 2002040300,   , MTWC,   0,  73N, 1546E,  15,    0, DB
WP, 04, 2002040306,   , MTWC,   0,  73N, 1541E,  20,    0, DB
WP, 04, 2002040312,   , MTWC,   0,  74N, 1537E,  20,    0, DB
WP, 04, 2002040318,   , MTWC,   0,  75N, 1535E,  20,    0, DB
WP, 04, 2002040400,   , MTWC,   0,  78N, 1535E,  20,    0, DB
WP, 04, 2002040406,   , MTWC,   0,  82N, 1536E,  25,    0, TD
WP, 04, 2002040412,   , MTWC,   0,  87N, 1538E,  25,    0, TD
WP, 04, 2002040418,   , MTWC,   0,  92N, 1541E,  30,    0, TD
WP, 04, 2002040500,   , MTWC,   0,  98N, 1544E,  30,    0, TD
WP, 04, 2002040506,   , MTWC,   0, 105N, 1548E,  35,    0, TS
WP, 04, 2002040512,   , MTWC,   0, 113N, 1553E,  40,    0, TS
WP, 04, 2002040518,   , MTWC,   0, 129N, 1561E,  45,    0, TS
WP, 04, 2002040600,   , MTWC,   0, 141N, 1568E,  45,    0, TS
WP, 04, 2002040606,   , MTWC,   0, 152N, 1574E,  45,    0, TS
WP, 04, 2002040612,   , MTWC,   0, 161N, 1585E,  45,    0, TS
WP, 04, 2002040618,   , MTWC,   0, 171N, 1596E,  50,    0, TS
WP, 04, 2002040700,   , MTWC,   0, 183N, 1608E,  45,    0, TS
WP, 04, 2002040706,   , MTWC,   0, 194N, 1621E,  35,    0, TS
WP, 04, 2002040712,   , MTWC,   0, 202N, 1635E,  30,    0, TD
WP, 04, 2002040718,   , MTWC,   0, 207N, 1648E,  30,    0, TD
WP, 04, 2002040800,   , MTWC,   0, 206N, 1660E,  25,    0, TD
WP, 04, 2002040806,   , MTWC,   0, 204N, 1669E,  25,    0, TD
WP, 04, 2002040812,   , MTWC,   0, 203N, 1677E,  25,    0, TD
WP, 04, 2002040818,   , MTWC,   0, 202N, 1683E,  25,    0, TD
WP, 04, 2002040900,   , MTWC,   0, 204N, 1690E,  30,    0, TD
WP, 04, 2002040906,   , MTWC,   0, 207N, 1702E,  30,    0, TD
WP, 04, 2002040912,   , MTWC,   0, 213N, 1715E,  35,    0, EX
WP, 04, 2002040918,   , MTWC,   0, 220N, 1730E,  35,    0, EX
WP, 04, 2002041000,   , MTWC,   0, 228N, 1747E,  35,    0, EX
WP, 04, 2002041006,   , MTWC,   0, 241N, 1763E,  35,    0, EX
