WP, 05, 2002051300,   , MTWC,   0,  28N, 1508E,  15,    0, DB
WP, 05, 2002051306,   , MTWC,   0,  30N, 1502E,  15,    0, DB
WP, 05, 2002051312,   , MTWC,   0,  35N, 1499E,  20,    0, DB
WP, 05, 2002051318,   , MTWC,   0,  40N, 1496E,  20,    0, DB
WP, 05, 2002051400,   , MTWC,   0,  42N, 1494E,  25,    0, TD
WP, 05, 2002051406,   , MTWC,   0,  44N, 1495E,  25,    0, TD
WP, 05, 2002051412,   , MTWC,   0,  51N, 1494E,  30,    0, TD
WP, 05, 2002051418,   , MTWC,   0,  55N, 1491E,  35,    0, TS
WP, 05, 2002051500,   , MTWC,   0,  61N, 1490E,  40,    0, TS
WP, 05, 2002051506,   , MTWC,   0,  70N, 1486E,  45,    0, TS
WP, 05, 2002051512,   , MTWC,   0,  80N, 1478E,  45,    0, TS
WP, 05, 2002051518,   , MTWC,   0,  89N, 1467E,  45,    0, TS
WP, 05, 2002051600,   , MTWC,   0,  98N, 1457E,  50,    0, TS
WP, 05, 2002051606,   , MTWC,   0, 113N, 1446E,  55,    0, TS
WP, 05, 2002051612,   , MTWC,   0, 123N, 1432E,  60,    0, TS
WP, 05, 2002051618,   , MTWC,   0, 128N, 1418E,  65,    0, TY
WP, 05, 2002051700,   , MTWC,   0, 130N, 1408E,  70,    0, TY
WP, 05, 2002051706,   , MTWC,   0, 134N, 1401E,  75,    0, TY
WP, 05, 2002051712,   , MTWC,   0, 139N, 1396E,  75,    0, TY
WP, 05, 2002051718,   , MTWC,   0, 145N, 1394E,  80,    0, TY
WP, 05, 2002051800,   , MTWC,   0, 154N, 1394E,  85,    0, TY
WP, 05, 2002051806,   , MTWC,   0, 161N, 1394E,  95,    0, TY
WP, 05, 2002051812,   , MTWC,   0, 168N, 1397E, 105,    0, TY
WP, 05, 2002051818,   , MTWC,   0, 172N, 1400E, 120,    0, TY
WP, 05, 2002051900,   , MTWC,   0, 177N, 1405E, 135,    0, ST
WP, 05, 2002051906,   , MTWC,   0, 184N, 1412E, 145,    0, ST
WP, 05, 2002051912,   , MTWC,   0, 193N, 1421E, 150,    0, ST
WP, 05, 2002051918,   , MTWC,   0, 207N, 1432E, 130,    0, ST
WP, 05, 2002052000,   , MTWC,   0, 225N, 1446E, 115,    0, TY
WP, 05, 2002052006,   , MTWC,   0, 247N, 1467E, 100,    0, TY
WP, 05, 2002052012,   , MTWC,   0, 271N, 1494E,  90,    0, TY
WP, 05, 2002052018,   , MTWC,   0, 299N, 1527E,  75,    0, TY
WP, 05, 2002052100,   , MTWC,   0, 329N, 1560E,  50,    0, TS
WP, 05, 2002052106,   , MTWC,   0, 354N, 1609E,  55,    0, EX
WP, 05, 2002052112,   , MTWC,   0, 376N, 1644E,  55,    0, EX
WP, 05, 2002052118,   , MTWC,   0, 383N, 1691E,  55,    0, EX
WP, 05, 2002052200,   , MTWC,   0, 386N, 1737E,  55,    0, EX
WP, 05, 2002052206,   , MTWC,   0, 398N, 1794E,  55,    0, EX
WP, 05, 2002052212,   , MTWC,   0, 406N, 1760W,  55,    0, EX
