WP, 12, 2002071206,   , MTWC,   0,  99N, 1753E,  15,    0, DB
WP, 12, 2002071212,   , MTWC,   0, 100N, 1749E,  15,    0, DB
WP, 12, 2002071218,   , MTWC,   0, 101N, 1743E,  20,    0, DB
WP, 12, 2002071300,   , MTWC,   0, 103N, 1736E,  20,    0, DB
WP, 12, 2002071306,   , MTWC,   0, 105N, 1730E,  25,    0, TD
WP, 12, 2002071312,   , MTWC,   0, 106N, 1724E,  30,    0, TD
WP, 12, 2002071318,   , MTWC,   0, 108N, 1715E,  35,    0, TS
WP, 12, 2002071400,   , MTWC,   0, 110N, 1709E,  45,    0, TS
WP, 12, 2002071406,   , MTWC,   0, 116N, 1707E,  55,    0, TS
WP, 12, 2002071412,   , MTWC,   0, 120N, 1703E,  90,    0, TY
WP, 12, 2002071418,   , MTWC,   0, 125N, 1702E, 120,    0, TY
WP, 12, 2002071421,   , MTWC,   0, 128N, 1702E, 130,    0, ST
WP, 12, 2002071500,   , MTWC,   0, 131N, 1703E, 140,    0, ST
WP, 12, 2002071506,   , MTWC,   0, 136N, 1705E, 145,    0, ST
WP, 12, 2002071512,   , MTWC,   0, 139N, 1705E, 135,    0, ST
WP, 12, 2002071518,   , MTWC,   0, 143N, 1703E, 125,    0, TY
WP, 12, 2002071600,   , MTWC,   0, 144N, 1699E, 140,    0, ST
WP, 12, 2002071606,   , MTWC,   0, 145N, 1695E, 145,    0, ST
WP, 12, 2002071612,   , MTWC,   0, 145N, 1690E, 155,    0, ST
WP, 12, 2002071618,   , MTWC,   0, 146N, 1685E, 150,    0, ST
WP, 12, 2002071700,   , MTWC,   0, 146N, 1678E, 140,    0, ST
WP, 12, 2002071706,   , MTWC,   0, 147N, 1673E, 130,    0, ST
WP, 12, 2002071712,   , MTWC,   0, 148N, 1664E, 150,    0, ST
WP, 12, 2002071715,   , MTWC,   0, 147N, 1660E, 155,    0, ST
WP, 12, 2002071718,   , MTWC,   0, 147N, 1655E, 145,    0, ST
WP, 12, 2002071800,   , MTWC,   0, 146N, 1646E, 140,    0, ST
WP, 12, 2002071806,   , MTWC,   0, 146N, 1638E, 135,    0, ST
WP, 12, 2002071812,   , MTWC,   0, 148N, 1630E, 140,    0, ST
WP, 12, 2002071815,   , MTWC,   0, 149N, 1626E, 155,    0, ST
WP, 12, 2002071818,   , MTWC,   0, 150N, 1621E, 145,    0, ST
WP, 12, 2002071900,   , MTWC,   0, 151N, 1613E, 135,    0, ST
WP, 12, 2002071906,   , MTWC,   0, 153N, 1605E, 155,    0, ST
WP, 12, 2002071909,   , MTWC,   0, 154N, 1601E, 160,    0, ST
WP, 12, 2002071912,   , MTWC,   0, 155N, 1598E, 145,    0, ST
WP, 12, 2002071918,   , MTWC,   0, 158N, 1591E, 135,    0, ST
