WP, 20, 2001090106,   , MTWC,   0, 145N, 1353E,  25,    0, DB
WP, 20, 2001090112,   , MTWC,   0, 145N, 1343E,  25,    0, DB
WP, 20, 2001090118,   , MTWC,   0, 146N, 1332E,  25,    0, DB
WP, 20, 2001090200,   , MTWC,   0, 148N, 1322E,  25,    0, DB
WP, 20, 2001090206,   , MTWC,   0, 151N, 1311E,  25,    0, DB
WP, 20, 2001090212,   , MTWC,   0, 155N, 1303E,  25,    0, DB
WP, 20, 2001090218,   , MTWC,   0, 161N, 1295E,  25,    0, DB
WP, 20, 2001090300,   , MTWC,   0, 167N, 1287E,  25,    0, DB
WP, 20, 2001090306,   , MTWC,   0, 174N, 1281E,  25,    0, DB
WP, 20, 2001090312,   , MTWC,   0, 182N, 1275E,  30,    0, TD
WP, 20, 2001090318,   , MTWC,   0, 192N, 1271E,  30,    0, TD
WP, 20, 2001090400,   , MTWC,   0, 202N, 1265E,  30,    0, TD
WP, 20, 2001090406,   , MTWC,   0, 210N, 1260E,  30,    0, TD
WP, 20, 2001090412,   , MTWC,   0, 218N, 1255E,  30,    0, TD
WP, 20, 2001090418,   , MTWC,   0, 226N, 1251E,  35,    0, TS
WP, 20, 2001090500,   , MTWC,   0, 233N, 1246E,  40,    0, TS
WP, 20, 2001090506,   , MTWC,   0, 238N, 1241E,  40,    0, TS
WP, 20, 2001090512,   , MTWC,   0, 243N, 1238E,  45,    0, TS
WP, 20, 2001090518,   , MTWC,   0, 247N, 1242E,  55,    0, TS
WP, 20, 2001090521,   , MTWC,   0, 249N, 1245E,  65,    0, TY
WP, 20, 2001090600,   , MTWC,   0, 251N, 1248E,  55,    0, TS
WP, 20, 2001090606,   , MTWC,   0, 256N, 1255E,  50,    0, TS
WP, 20, 2001090612,   , MTWC,   0, 259N, 1264E,  45,    0, TS
WP, 20, 2001090618,   , MTWC,   0, 261N, 1273E,  60,    0, TS
WP, 20, 2001090700,   , MTWC,   0, 262N, 1279E,  70,    0, TY
WP, 20, 2001090706,   , MTWC,   0, 264N, 1282E,  75,    0, TY
WP, 20, 2001090712,   , MTWC,   0, 264N, 1281E,  75,    0, TY
WP, 20, 2001090718,   , MTWC,   0, 264N, 1278E,  70,    0, TY
WP, 20, 2001090800,   , MTWC,   0, 268N, 1273E,  65,    0, TY
WP, 20, 2001090806,   , MTWC,   0, 271N, 1267E,  65,    0, TY
WP, 20, 2001090812,   , MTWC,   0, 272N, 1261E,  55,    0, TS
WP, 20, 2001090818,   , MTWC,   0, 273N, 1255E,  50,    0, TS
WP, 20, 2001090900,   , MTWC,   0, 273N, 1252E,  60,    0, TS
WP, 20, 2001090906,   , MTWC,   0, 273N, 1250E,  75,    0, TY
WP, 20, 2001090912,   , MTWC,   0, 272N, 1250E,  90,    0, TY
WP, 20, 2001090918,   , MTWC,   0, 271N, 1250E,  75,    0, TY
WP, 20, 2001091000,   , MTWC,   0, 268N, 1249E,  55,    0, TS
WP, 20, 2001091006,   , MTWC,   0, 264N, 1253E,  55,    0, TS
WP, 20, 2001091012,   , MTWC,   0, 262N, 1258E,  65,    0, TY
WP, 20, 2001091018,   , MTWC,   0, 262N, 1263E,  75,    0, TY
WP, 20, 2001091100,   , MTWC,   0, 261N, 1267E,  95,    0, TY
WP, 20, 2001091106,   , MTWC,   0, 263N, 1271E, 120,    0, TY
WP, 20, 2001091112,   , MTWC,   0, 264N, 1272E, 110,    0, TY
WP, 20, 2001091118,   , MTWC,   0, 264N, 1271E, 105,    0, TY
WP, 20, 2001091200,   , MTWC,   0, 264N, 1270E,  95,    0, TY
WP, 20, 2001091206,   , MTWC,   0, 263N, 1270E,  80,    0, TY
WP, 20, 2001091212,   , MTWC,   0, 262N, 1271E,  65,    0, TY
WP, 20, 2001091218,   , MTWC,   0, 264N, 1268E,  60,    0, TS
WP, 20, 2001091300,   , MTWC,   0, 266N, 1265E,  60,    0, TS
WP, 20, 2001091306,   , MTWC,   0, 269N, 1262E,  65,    0, TY
WP, 20, 2001091312,   , MTWC,   0, 272N, 1258E,  70,    0, TY
WP, 20, 2001091318,   , MTWC,   0, 274N, 1256E,  75,    0, TY
WP, 20, 2001091400,   , MTWC,   0, 276N, 1253E,  65,    0, TY
