WP, 10, 2001071906,   , MTWC,   0, 161N, 1437E,  20,    0, DB
WP, 10, 2001071912,   , MTWC,   0, 162N, 1424E,  20,    0, DB
WP, 10, 2001071918,   , MTWC,   0, 162N, 1410E,  20,    0, DB
WP, 10, 2001072000,   , MTWC,   0, 163N, 1397E,  20,    0, DB
WP, 10, 2001072006,   , MTWC,   0, 164N, 1384E,  25,    0, TD
WP, 10, 2001072012,   , MTWC,   0, 165N, 1371E,  25,    0, TD
WP, 10, 2001072018,   , MTWC,   0, 166N, 1358E,  25,    0, TD
WP, 10, 2001072100,   , MTWC,   0, 168N, 1344E,  25,    0, TD
WP, 10, 2001072106,   , MTWC,   0, 170N, 1331E,  30,    0, TD
WP, 10, 2001072112,   , MTWC,   0, 173N, 1317E,  30,    0, TD
WP, 10, 2001072118,   , MTWC,   0, 177N, 1303E,  30,    0, TD
WP, 10, 2001072200,   , MTWC,   0, 180N, 1289E,  30,    0, TD
WP, 10, 2001072206,   , MTWC,   0, 184N, 1276E,  35,    0, TS
WP, 10, 2001072212,   , MTWC,   0, 187N, 1267E,  40,    0, TS
WP, 10, 2001072218,   , MTWC,   0, 191N, 1255E,  45,    0, TS
WP, 10, 2001072300,   , MTWC,   0, 194N, 1240E,  50,    0, TS
WP, 10, 2001072306,   , MTWC,   0, 198N, 1227E,  50,    0, TS
WP, 10, 2001072312,   , MTWC,   0, 200N, 1212E,  55,    0, TS
WP, 10, 2001072318,   , MTWC,   0, 202N, 1198E,  55,    0, TS
WP, 10, 2001072400,   , MTWC,   0, 204N, 1184E,  65,    0, TY
WP, 10, 2001072406,   , MTWC,   0, 206N, 1170E,  75,    0, TY
WP, 10, 2001072412,   , MTWC,   0, 206N, 1158E,  90,    0, TY
WP, 10, 2001072415,   , MTWC,   0, 206N, 1152E, 100,    0, TY
WP, 10, 2001072418,   , MTWC,   0, 207N, 1147E, 100,    0, TY
WP, 10, 2001072421,   , MTWC,   0, 206N, 1143E, 100,    0, TY
WP, 10, 2001072500,   , MTWC,   0, 206N, 1139E,  95,    0, TY
WP, 10, 2001072506,   , MTWC,   0, 208N, 1132E,  85,    0, TY
WP, 10, 2001072512,   , MTWC,   0, 212N, 1125E,  75,    0, TY
WP, 10, 2001072518,   , MTWC,   0, 214N, 1112E,  65,    0, TY
WP, 10, 2001072600,   , MTWC,   0, 216N, 1102E,  50,    0, TS
WP, 10, 2001072606,   , MTWC,   0, 219N, 1094E,  40,    0, TS
WP, 10, 2001072612,   , MTWC,   0, 222N, 1087E,  30,    0, TD
WP, 10, 2001072618,   , MTWC,   0, 224N, 1081E,  30,    0, TD
WP, 10, 2001072700,   , MTWC,   0, 225N, 1074E,  25,    0, TD
WP, 10, 2001072706,   , MTWC,   0, 226N, 1068E,  20,    0, DB
WP, 10, 2001072712,   , MTWC,   0, 226N, 1062E,  20,    0, DB
WP, 10, 2001072718,   , MTWC,   0, 226N, 1056E,  20,    0, DB
