WP, 17, 2001082500,   , MTWC,   0, 171N, 1616E,  25,    0, DB
WP, 17, 2001082506,   , MTWC,   0, 166N, 1613E,  30,    0, TD
WP, 17, 2001082512,   , MTWC,   0, 161N, 1610E,  30,    0, TD
WP, 17, 2001082518,   , MTWC,   0, 165N, 1606E,  30,    0, TD
WP, 17, 2001082600,   , MTWC,   0, 172N, 1609E,  35,    0, TS
WP, 17, 2001082606,   , MTWC,   0, 178N, 1616E,  35,    0, TS
WP, 17, 2001082612,   , MTWC,   0, 187N, 1626E,  40,    0, TS
WP, 17, 2001082618,   , MTWC,   0, 205N, 1633E,  45,    0, TS
WP, 17, 2001082700,   , MTWC,   0, 215N, 1627E,  45,    0, TS
WP, 17, 2001082706,   , MTWC,   0, 226N, 1621E,  40,    0, TS
WP, 17, 2001082712,   , MTWC,   0, 233N, 1617E,  45,    0, TS
WP, 17, 2001082718,   , MTWC,   0, 239N, 1615E,  55,    0, TS
WP, 17, 2001082800,   , MTWC,   0, 245N, 1612E,  65,    0, TY
WP, 17, 2001082806,   , MTWC,   0, 253N, 1612E,  55,    0, TS
WP, 17, 2001082812,   , MTWC,   0, 263N, 1612E,  45,    0, TS
WP, 17, 2001082818,   , MTWC,   0, 277N, 1609E,  40,    0, TS
WP, 17, 2001082900,   , MTWC,   0, 290N, 1607E,  40,    0, TS
WP, 17, 2001082906,   , MTWC,   0, 306N, 1606E,  45,    0, TS
WP, 17, 2001082912,   , MTWC,   0, 321N, 1604E,  50,    0, TS
WP, 17, 2001082918,   , MTWC,   0, 343N, 1598E,  40,    0, TS
WP, 17, 2001083000,   , MTWC,   0, 363N, 1595E,  35,    0, TS
WP, 17, 2001083006,   , MTWC,   0, 385N, 1602E,  35,    0, TS
WP, 17, 2001083012,   , MTWC,   0, 405N, 1615E,  40,    0, TS
WP, 17, 2001083018,   , MTWC,   0, 416N, 1635E,  40,    0, SS
WP, 17, 2001083100,   , MTWC,   0, 422N, 1656E,  35,    0, SS
WP, 17, 2001083106,   , MTWC,   0, 429N, 1668E,  35,    0, EX
WP, 17, 2001083112,   , MTWC,   0, 435N, 1681E,  45,    0, EX
WP, 17, 2001083118,   , MTWC,   0, 441N, 1703E,  55,    0, EX
