WP, 26, 2001101400,   , MTWC,   0,  39N, 1565E,  20,    0, DB
WP, 26, 2001101406,   , MTWC,   0,  39N, 1565E,  20,    0, DB
WP, 26, 2001101412,   , MTWC,   0,  40N, 1564E,  20,    0, DB
WP, 26, 2001101418,   , MTWC,   0,  41N, 1566E,  20,    0, DB
WP, 26, 2001101500,   , MTWC,   0,  41N, 1569E,  20,    0, DB
WP, 26, 2001101506,   , MTWC,   0,  40N, 1573E,  25,    0, DB
WP, 26, 2001101512,   , MTWC,   0,  39N, 1578E,  25,    0, DB
WP, 26, 2001101518,   , MTWC,   0,  39N, 1582E,  25,    0, DB
WP, 26, 2001101600,   , MTWC,   0,  39N, 1584E,  25,    0, DB
WP, 26, 2001101606,   , MTWC,   0,  40N, 1585E,  25,    0, DB
WP, 26, 2001101612,   , MTWC,   0,  40N, 1584E,  30,    0, TD
WP, 26, 2001101618,   , MTWC,   0,  41N, 1582E,  30,    0, TD
WP, 26, 2001101700,   , MTWC,   0,  42N, 1580E,  30,    0, TD
WP, 26, 2001101706,   , MTWC,   0,  43N, 1578E,  30,    0, TD
WP, 26, 2001101712,   , MTWC,   0,  45N, 1575E,  30,    0, TD
WP, 26, 2001101718,   , MTWC,   0,  49N, 1571E,  35,    0, TS
WP, 26, 2001101800,   , MTWC,   0,  52N, 1567E,  45,    0, TS
WP, 26, 2001101806,   , MTWC,   0,  54N, 1565E,  40,    0, TS
WP, 26, 2001101812,   , MTWC,   0,  56N, 1561E,  40,    0, TS
WP, 26, 2001101818,   , MTWC,   0,  56N, 1560E,  35,    0, TS
WP, 26, 2001101900,   , MTWC,   0,  55N, 1560E,  35,    0, TS
WP, 26, 2001101906,   , MTWC,   0,  55N, 1561E,  35,    0, TS
WP, 26, 2001101912,   , MTWC,   0,  57N, 1562E,  40,    0, TS
WP, 26, 2001101918,   , MTWC,   0,  61N, 1562E,  45,    0, TS
WP, 26, 2001102000,   , MTWC,   0,  69N, 1563E,  45,    0, TS
WP, 26, 2001102006,   , MTWC,   0,  76N, 1565E,  45,    0, TS
WP, 26, 2001102012,   , MTWC,   0,  89N, 1569E,  50,    0, TS
WP, 26, 2001102018,   , MTWC,   0,  99N, 1568E,  60,    0, TS
WP, 26, 2001102100,   , MTWC,   0, 110N, 1565E,  70,    0, TY
WP, 26, 2001102106,   , MTWC,   0, 118N, 1564E,  75,    0, TY
WP, 26, 2001102112,   , MTWC,   0, 123N, 1565E,  80,    0, TY
WP, 26, 2001102118,   , MTWC,   0, 130N, 1567E,  90,    0, TY
WP, 26, 2001102200,   , MTWC,   0, 135N, 1566E, 100,    0, TY
WP, 26, 2001102206,   , MTWC,   0, 139N, 1568E, 110,    0, TY
WP, 26, 2001102212,   , MTWC,   0, 143N, 1570E, 100,    0, TY
WP, 26, 2001102218,   , MTWC,   0, 149N, 1573E, 110,    0, TY
WP, 26, 2001102300,   , MTWC,   0, 152N, 1576E, 120,    0, TY
WP, 26, 2001102306,   , MTWC,   0, 155N, 1580E, 132,    0, ST
WP, 26, 2001102312,   , MTWC,   0, 159N, 1578E, 145,    0, ST
WP, 26, 2001102318,   , MTWC,   0, 163N, 1575E, 150,    0, ST
WP, 26, 2001102400,   , MTWC,   0, 167N, 1572E, 140,    0, ST
WP, 26, 2001102406,   , MTWC,   0, 171N, 1569E, 130,    0, ST
WP, 26, 2001102412,   , MTWC,   0, 175N, 1564E, 115,    0, TY
WP, 26, 2001102418,   , MTWC,   0, 180N, 1558E, 125,    0, TY
WP, 26, 2001102421,   , MTWC,   0, 182N, 1554E, 138,    0, ST
WP, 26, 2001102500,   , MTWC,   0, 185N, 1551E, 130,    0, ST
WP, 26, 2001102506,   , MTWC,   0, 193N, 1545E, 125,    0, TY
WP, 26, 2001102512,   , MTWC,   0, 200N, 1541E, 135,    0, ST
WP, 26, 2001102518,   , MTWC,   0, 209N, 1540E, 140,    0, ST
WP, 26, 2001102600,   , MTWC,   0, 219N, 1540E, 130,    0, ST
WP, 26, 2001102606,   , MTWC,   0, 232N, 1543E, 115,    0, TY
WP, 26, 2001102612,   , MTWC,   0, 247N, 1549E, 105,    0, TY
WP, 26, 2001102618,   , MTWC,   0, 267N, 1558E, 100,    0, TY
WP, 26, 2001102700,   , MTWC,   0, 289N, 1570E,  85,    0, TY
WP, 26, 2001102706,   , MTWC,   0, 314N, 1585E,  70,    0, TY
WP, 26, 2001102712,   , MTWC,   0, 339N, 1603E,  65,    0, EX
WP, 26, 2001102718,   , MTWC,   0, 365N, 1618E,  65,    0, EX
WP, 26, 2001102800,   , MTWC,   0, 383N, 1628E,  65,    0, EX
WP, 26, 2001102806,   , MTWC,   0, 407N, 1649E,  65,    0, EX
WP, 26, 2001102812,   , MTWC,   0, 426N, 1676E,  65,    0, EX
WP, 26, 2001102818,   , MTWC,   0, 430N, 1703E,  65,    0, EX
WP, 26, 2001102900,   , MTWC,   0, 434N, 1733E,  65,    0, EX
WP, 26, 2001102906,   , MTWC,   0, 440N, 1768E,  65,    0, EX
WP, 26, 2001102912,   , MTWC,   0, 444N, 1799W,  65,    0, EX
WP, 26, 2001102918,   , MTWC,   0, 454N, 1765W,  65,    0, EX
