WP, 09, 1957081812,   , MTWC,   0,  91N, 1639E,  15,    0, DB
WP, 09, 1957081818,   , MTWC,   0,  95N, 1633E,  15,    0, DB
WP, 09, 1957081900,   , MTWC,   0,  99N, 1627E,  15,    0, DB
WP, 09, 1957081906,   , MTWC,   0, 102N, 1621E,  20,    0, DB
WP, 09, 1957081912,   , MTWC,   0, 105N, 1615E,  20,    0, DB
WP, 09, 1957081918,   , MTWC,   0, 106N, 1607E,  25,    0, TD
WP, 09, 1957082000,   , MTWC,   0, 105N, 1598E,  25,    0, TD
WP, 09, 1957082006,   , MTWC,   0, 103N, 1590E,  25,    0, TD
WP, 09, 1957082012,   , MTWC,   0, 100N, 1583E,  25,    0, TD
WP, 09, 1957082018,   , MTWC,   0,  98N, 1574E,  25,    0, TD
WP, 09, 1957082100,   , MTWC,   0,  96N, 1566E,  30,    0, TD
WP, 09, 1957082106,   , MTWC,   0,  97N, 1559E,  30,    0, TD
WP, 09, 1957082112,   , MTWC,   0,  99N, 1551E,  30,    0, TD
WP, 09, 1957082118,   , MTWC,   0, 100N, 1538E,  30,    0, TD
WP, 09, 1957082200,   , MTWC,   0, 101N, 1525E,  30,    0, TD
WP, 09, 1957082206,   , MTWC,   0, 107N, 1511E,  30,    0, TD
WP, 09, 1957082212,   , MTWC,   0, 115N, 1498E,  30,    0, TD
WP, 09, 1957082218,   , MTWC,   0, 126N, 1485E,  35,    0, TS
WP, 09, 1957082300,   , MTWC,   0, 137N, 1471E,  35,    0, TS
WP, 09, 1957082306,   , MTWC,   0, 148N, 1457E,  35,    0, TS
WP, 09, 1957082312,   , MTWC,   0, 158N, 1445E,  35,    0, MD
WP, 09, 1957082318,   , MTWC,   0, 166N, 1438E,  40,    0, MD
WP, 09, 1957082400,   , MTWC,   0, 172N, 1432E,  40,    0, MD
WP, 09, 1957082406,   , MTWC,   0, 176N, 1426E,  40,    0, MD
WP, 09, 1957082412,   , MTWC,   0, 178N, 1421E,  30,    0, MD
WP, 09, 1957082418,   , MTWC,   0, 179N, 1415E,  30,    0, TD
WP, 09, 1957082500,   , MTWC,   0, 178N, 1412E,  30,    0, TD
WP, 09, 1957082506,   , MTWC,   0, 175N, 1411E,  30,    0, TD
WP, 09, 1957082512,   , MTWC,   0, 172N, 1414E,  30,    0, TD
WP, 09, 1957082518,   , MTWC,   0, 170N, 1420E,  30,    0, TD
