WP, 60, 1956122406,   , MTWC,   0,  81N, 1368E,  15,    0, DB
WP, 60, 1956122412,   , MTWC,   0,  83N, 1360E,  15,    0, DB
WP, 60, 1956122418,   , MTWC,   0,  85N, 1352E,  15,    0, DB
WP, 60, 1956122500,   , MTWC,   0,  85N, 1345E,  15,    0, DB
WP, 60, 1956122506,   , MTWC,   0,  86N, 1339E,  20,    0, DB
WP, 60, 1956122512,   , MTWC,   0,  88N, 1332E,  20,    0, DB
WP, 60, 1956122518,   , MTWC,   0,  91N, 1325E,  25,    0, TD
WP, 60, 1956122600,   , MTWC,   0,  95N, 1318E,  25,    0, TD
WP, 60, 1956122606,   , MTWC,   0,  99N, 1312E,  30,    0, TD
WP, 60, 1956122612,   , MTWC,   0, 101N, 1307E,  30,    0, TD
WP, 60, 1956122618,   , MTWC,   0, 105N, 1302E,  35,    0, TS
WP, 60, 1956122700,   , MTWC,   0, 107N, 1297E,  35,    0, TS
WP, 60, 1956122706,   , MTWC,   0, 111N, 1292E,  35,    0, TS
WP, 60, 1956122712,   , MTWC,   0, 115N, 1284E,  35,    0, TS
WP, 60, 1956122718,   , MTWC,   0, 118N, 1276E,  30,    0, TD
WP, 60, 1956122800,   , MTWC,   0, 120N, 1271E,  30,    0, TD
WP, 60, 1956122806,   , MTWC,   0, 122N, 1267E,  30,    0, TD
WP, 60, 1956122812,   , MTWC,   0, 124N, 1264E,  35,    0, TS
WP, 60, 1956122818,   , MTWC,   0, 125N, 1259E,  35,    0, TS
WP, 60, 1956122900,   , MTWC,   0, 129N, 1257E,  40,    0, TS
WP, 60, 1956122906,   , MTWC,   0, 135N, 1258E,  45,    0, TS
WP, 60, 1956122912,   , MTWC,   0, 139N, 1260E,  40,    0, TS
WP, 60, 1956122918,   , MTWC,   0, 141N, 1264E,  35,    0, TS
WP, 60, 1956123000,   , MTWC,   0, 140N, 1268E,  35,    0, TS
WP, 60, 1956123006,   , MTWC,   0, 135N, 1266E,  30,    0, TD
WP, 60, 1956123012,   , MTWC,   0, 130N, 1260E,  30,    0, TD
WP, 60, 1956123018,   , MTWC,   0, 128N, 1252E,  30,    0, TD
WP, 60, 1956123100,   , MTWC,   0, 127N, 1244E,  35,    0, TS
WP, 60, 1956123106,   , MTWC,   0, 129N, 1239E,  35,    0, TS
WP, 60, 1956123112,   , MTWC,   0, 132N, 1233E,  35,    0, TS
WP, 60, 1956123118,   , MTWC,   0, 136N, 1226E,  40,    0, TS
WP, 60, 1957010100,   , MTWC,   0, 142N, 1220E,  35,    0, TS
WP, 60, 1957010106,   , MTWC,   0, 147N, 1219E,  35,    0, TS
WP, 60, 1957010112,   , MTWC,   0, 154N, 1222E,  40,    0, TS
WP, 60, 1957010118,   , MTWC,   0, 166N, 1230E,  35,    0, TS
WP, 60, 1957010200,   , MTWC,   0, 172N, 1243E,  30,    0, TD
WP, 60, 1957010206,   , MTWC,   0, 171N, 1255E,  30,    0, TD
WP, 60, 1957010212,   , MTWC,   0, 168N, 1258E,  25,    0, TD
WP, 60, 1957010218,   , MTWC,   0, 165N, 1255E,  20,    0, DB
WP, 60, 1957010300,   , MTWC,   0, 164N, 1248E,  20,    0, DB
WP, 60, 1957010306,   , MTWC,   0, 166N, 1242E,  20,    0, DB
