WP, 07, 1957080806,   , MTWC,   0,  52N, 1520E,  15,    0, DB
WP, 07, 1957080812,   , MTWC,   0,  52N, 1508E,  15,    0, DB
WP, 07, 1957080818,   , MTWC,   0,  53N, 1498E,  20,    0, DB
WP, 07, 1957080900,   , MTWC,   0,  55N, 1491E,  20,    0, DB
WP, 07, 1957080906,   , MTWC,   0,  58N, 1484E,  25,    0, TD
WP, 07, 1957080912,   , MTWC,   0,  61N, 1477E,  25,    0, TD
WP, 07, 1957080918,   , MTWC,   0,  66N, 1472E,  30,    0, TD
WP, 07, 1957081000,   , MTWC,   0,  70N, 1462E,  30,    0, TD
WP, 07, 1957081006,   , MTWC,   0,  73N, 1454E,  30,    0, TD
WP, 07, 1957081012,   , MTWC,   0,  75N, 1447E,  35,    0, TS
WP, 07, 1957081018,   , MTWC,   0,  76N, 1440E,  35,    0, TS
WP, 07, 1957081100,   , MTWC,   0,  78N, 1433E,  35,    0, TS
WP, 07, 1957081106,   , MTWC,   0,  79N, 1428E,  30,    0, TD
WP, 07, 1957081112,   , MTWC,   0,  82N, 1418E,  30,    0, TD
WP, 07, 1957081118,   , MTWC,   0,  85N, 1408E,  30,    0, TD
WP, 07, 1957081200,   , MTWC,   0,  87N, 1403E,  35,    0, TS
WP, 07, 1957081206,   , MTWC,   0,  89N, 1395E,  40,    0, TS
WP, 07, 1957081212,   , MTWC,   0,  92N, 1387E,  40,    0, TS
WP, 07, 1957081218,   , MTWC,   0,  95N, 1376E,  45,    0, TS
WP, 07, 1957081300,   , MTWC,   0, 102N, 1368E,  50,    0, TS
WP, 07, 1957081306,   , MTWC,   0, 109N, 1361E,  45,    0, TS
WP, 07, 1957081312,   , MTWC,   0, 117N, 1356E,  40,    0, TS
WP, 07, 1957081318,   , MTWC,   0, 126N, 1352E,  40,    0, TS
WP, 07, 1957081400,   , MTWC,   0, 135N, 1352E,  40,    0, TS
WP, 07, 1957081406,   , MTWC,   0, 144N, 1355E,  40,    0, TS
WP, 07, 1957081412,   , MTWC,   0, 151N, 1353E,  45,    0, TS
WP, 07, 1957081418,   , MTWC,   0, 157N, 1349E,  45,    0, TS
WP, 07, 1957081500,   , MTWC,   0, 163N, 1347E,  45,    0, TS
WP, 07, 1957081506,   , MTWC,   0, 169N, 1348E,  50,    0, TS
WP, 07, 1957081512,   , MTWC,   0, 175N, 1351E,  55,    0, TS
WP, 07, 1957081518,   , MTWC,   0, 182N, 1354E,  60,    0, TS
WP, 07, 1957081600,   , MTWC,   0, 188N, 1355E,  65,    0, TY
WP, 07, 1957081606,   , MTWC,   0, 195N, 1350E,  75,    0, TY
WP, 07, 1957081612,   , MTWC,   0, 203N, 1339E,  80,    0, TY
WP, 07, 1957081618,   , MTWC,   0, 207N, 1330E,  85,    0, TY
WP, 07, 1957081700,   , MTWC,   0, 208N, 1325E,  95,    0, TY
WP, 07, 1957081706,   , MTWC,   0, 211N, 1319E, 115,    0, TY
WP, 07, 1957081712,   , MTWC,   0, 214N, 1314E, 130,    0, ST
WP, 07, 1957081718,   , MTWC,   0, 220N, 1308E, 145,    0, ST
WP, 07, 1957081800,   , MTWC,   0, 226N, 1302E, 150,    0, ST
WP, 07, 1957081806,   , MTWC,   0, 234N, 1300E, 140,    0, ST
WP, 07, 1957081812,   , MTWC,   0, 248N, 1299E, 128,    0, TY
WP, 07, 1957081818,   , MTWC,   0, 261N, 1296E, 115,    0, TY
WP, 07, 1957081900,   , MTWC,   0, 275N, 1289E, 105,    0, TY
WP, 07, 1957081906,   , MTWC,   0, 284N, 1280E,  95,    0, TY
WP, 07, 1957081912,   , MTWC,   0, 291N, 1273E,  90,    0, TY
WP, 07, 1957081918,   , MTWC,   0, 302N, 1274E,  90,    0, TY
WP, 07, 1957082000,   , MTWC,   0, 310N, 1275E,  90,    0, TY
WP, 07, 1957082006,   , MTWC,   0, 316N, 1276E, 100,    0, TY
WP, 07, 1957082012,   , MTWC,   0, 323N, 1277E, 100,    0, TY
WP, 07, 1957082018,   , MTWC,   0, 330N, 1279E,  90,    0, TY
WP, 07, 1957082100,   , MTWC,   0, 337N, 1281E,  80,    0, TY
WP, 07, 1957082106,   , MTWC,   0, 358N, 1285E,  65,    0, TY
WP, 07, 1957082112,   , MTWC,   0, 377N, 1292E,  50,    0, TS
WP, 07, 1957082118,   , MTWC,   0, 395N, 1307E,  45,    0, TS
WP, 07, 1957082200,   , MTWC,   0, 415N, 1324E,  40,    0, EX
WP, 07, 1957082206,   , MTWC,   0, 435N, 1349E,  40,    0, EX
WP, 07, 1957082212,   , MTWC,   0, 447N, 1377E,  40,    0, EX
WP, 07, 1957082218,   , MTWC,   0, 457N, 1405E,  40,    0, EX
WP, 07, 1957082300,   , MTWC,   0, 473N, 1415E,  40,    0, EX
WP, 07, 1957082306,   , MTWC,   0, 486N, 1426E,  40,    0, EX
WP, 07, 1957082312,   , MTWC,   0, 495N, 1442E,  40,    0, EX
WP, 07, 1957082318,   , MTWC,   0, 503N, 1474E,  40,    0, EX
WP, 07, 1957082400,   , MTWC,   0, 508N, 1510E,  40,    0, EX
WP, 07, 1957082406,   , MTWC,   0, 512N, 1555E,  40,    0, EX
WP, 07, 1957082412,   , MTWC,   0, 517N, 1596E,  40,    0, EX
