WP, 06, 1957070900,   , MTWC,   0,  55N, 1483E,  15,    0, DB
WP, 06, 1957070906,   , MTWC,   0,  55N, 1470E,  15,    0, DB
WP, 06, 1957070912,   , MTWC,   0,  55N, 1458E,  20,    0, DB
WP, 06, 1957070918,   , MTWC,   0,  56N, 1445E,  20,    0, DB
WP, 06, 1957071000,   , MTWC,   0,  58N, 1430E,  20,    0, DB
WP, 06, 1957071006,   , MTWC,   0,  60N, 1418E,  25,    0, TD
WP, 06, 1957071012,   , MTWC,   0,  64N, 1405E,  30,    0, TD
WP, 06, 1957071018,   , MTWC,   0,  71N, 1394E,  35,    0, TS
WP, 06, 1957071100,   , MTWC,   0,  83N, 1386E,  40,    0, TS
WP, 06, 1957071106,   , MTWC,   0,  89N, 1378E,  40,    0, TS
WP, 06, 1957071112,   , MTWC,   0,  95N, 1368E,  40,    0, TS
WP, 06, 1957071118,   , MTWC,   0,  99N, 1355E,  45,    0, TS
WP, 06, 1957071200,   , MTWC,   0, 105N, 1340E,  50,    0, TS
WP, 06, 1957071206,   , MTWC,   0, 111N, 1325E,  45,    0, TS
WP, 06, 1957071212,   , MTWC,   0, 116N, 1310E,  45,    0, TS
WP, 06, 1957071218,   , MTWC,   0, 119N, 1300E,  50,    0, TS
WP, 06, 1957071300,   , MTWC,   0, 123N, 1289E,  50,    0, TS
WP, 06, 1957071306,   , MTWC,   0, 127N, 1281E,  45,    0, TS
WP, 06, 1957071312,   , MTWC,   0, 133N, 1274E,  50,    0, TS
WP, 06, 1957071318,   , MTWC,   0, 143N, 1265E,  55,    0, TS
WP, 06, 1957071400,   , MTWC,   0, 154N, 1254E,  60,    0, TS
WP, 06, 1957071406,   , MTWC,   0, 163N, 1239E,  65,    0, TY
WP, 06, 1957071412,   , MTWC,   0, 171N, 1225E,  70,    0, TY
WP, 06, 1957071418,   , MTWC,   0, 176N, 1214E,  60,    0, TS
WP, 06, 1957071500,   , MTWC,   0, 181N, 1203E,  50,    0, TS
WP, 06, 1957071506,   , MTWC,   0, 185N, 1193E,  45,    0, TS
WP, 06, 1957071512,   , MTWC,   0, 188N, 1181E,  50,    0, TS
WP, 06, 1957071518,   , MTWC,   0, 194N, 1172E,  55,    0, TS
WP, 06, 1957071600,   , MTWC,   0, 202N, 1167E,  55,    0, TS
WP, 06, 1957071606,   , MTWC,   0, 215N, 1159E,  60,    0, TS
WP, 06, 1957071612,   , MTWC,   0, 227N, 1149E,  50,    0, TS
WP, 06, 1957071618,   , MTWC,   0, 238N, 1131E,  35,    0, TS
WP, 06, 1957071700,   , MTWC,   0, 250N, 1112E,  30,    0, TD
WP, 06, 1957071706,   , MTWC,   0, 257N, 1092E,  25,    0, TD
WP, 06, 1957071712,   , MTWC,   0, 265N, 1073E,  20,    0, DB
WP, 06, 1957071718,   , MTWC,   0, 280N, 1052E,  20,    0, DB
