WP, 14, 1957091312,   , MTWC,   0,  91N, 1549E,  15,    0, DB
WP, 14, 1957091318,   , MTWC,   0,  92N, 1541E,  15,    0, DB
WP, 14, 1957091400,   , MTWC,   0,  92N, 1533E,  15,    0, DB
WP, 14, 1957091406,   , MTWC,   0,  93N, 1524E,  20,    0, DB
WP, 14, 1957091412,   , MTWC,   0,  95N, 1513E,  20,    0, DB
WP, 14, 1957091418,   , MTWC,   0,  98N, 1502E,  20,    0, DB
WP, 14, 1957091500,   , MTWC,   0, 100N, 1492E,  25,    0, TD
WP, 14, 1957091506,   , MTWC,   0, 103N, 1482E,  25,    0, TD
WP, 14, 1957091512,   , MTWC,   0, 106N, 1471E,  25,    0, TD
WP, 14, 1957091518,   , MTWC,   0, 108N, 1459E,  30,    0, TD
WP, 14, 1957091600,   , MTWC,   0, 109N, 1447E,  30,    0, TD
WP, 14, 1957091606,   , MTWC,   0, 109N, 1434E,  30,    0, TD
WP, 14, 1957091612,   , MTWC,   0, 110N, 1420E,  35,    0, TS
WP, 14, 1957091618,   , MTWC,   0, 110N, 1406E,  40,    0, TS
WP, 14, 1957091700,   , MTWC,   0, 112N, 1392E,  35,    0, TS
WP, 14, 1957091706,   , MTWC,   0, 112N, 1379E,  40,    0, TS
WP, 14, 1957091712,   , MTWC,   0, 113N, 1367E,  40,    0, TS
WP, 14, 1957091718,   , MTWC,   0, 115N, 1355E,  45,    0, TS
WP, 14, 1957091800,   , MTWC,   0, 117N, 1345E,  40,    0, TS
WP, 14, 1957091806,   , MTWC,   0, 121N, 1336E,  45,    0, TS
WP, 14, 1957091812,   , MTWC,   0, 128N, 1327E,  50,    0, TS
WP, 14, 1957091818,   , MTWC,   0, 132N, 1317E,  50,    0, TS
WP, 14, 1957091900,   , MTWC,   0, 139N, 1307E,  55,    0, TS
WP, 14, 1957091906,   , MTWC,   0, 145N, 1294E,  55,    0, TS
WP, 14, 1957091912,   , MTWC,   0, 149N, 1279E,  65,    0, TY
WP, 14, 1957091918,   , MTWC,   0, 154N, 1264E,  70,    0, TY
WP, 14, 1957092000,   , MTWC,   0, 161N, 1251E,  75,    0, TY
WP, 14, 1957092006,   , MTWC,   0, 168N, 1238E,  85,    0, TY
WP, 14, 1957092012,   , MTWC,   0, 175N, 1225E,  90,    0, TY
WP, 14, 1957092018,   , MTWC,   0, 182N, 1211E,  70,    0, TY
WP, 14, 1957092100,   , MTWC,   0, 189N, 1195E,  55,    0, TS
WP, 14, 1957092106,   , MTWC,   0, 193N, 1181E,  55,    0, TS
WP, 14, 1957092112,   , MTWC,   0, 198N, 1173E,  60,    0, TS
WP, 14, 1957092118,   , MTWC,   0, 206N, 1161E,  65,    0, TY
WP, 14, 1957092200,   , MTWC,   0, 212N, 1150E,  70,    0, TY
WP, 14, 1957092206,   , MTWC,   0, 214N, 1143E,  75,    0, TY
WP, 14, 1957092212,   , MTWC,   0, 219N, 1137E,  65,    0, TY
WP, 14, 1957092218,   , MTWC,   0, 221N, 1129E,  55,    0, TS
WP, 14, 1957092300,   , MTWC,   0, 222N, 1121E,  45,    0, TS
WP, 14, 1957092306,   , MTWC,   0, 223N, 1117E,  35,    0, TS
WP, 14, 1957092312,   , MTWC,   0, 224N, 1119E,  30,    0, TD
WP, 14, 1957092318,   , MTWC,   0, 222N, 1122E,  30,    0, TD
WP, 14, 1957092400,   , MTWC,   0, 220N, 1120E,  25,    0, TD
WP, 14, 1957092406,   , MTWC,   0, 218N, 1126E,  20,    0, DB
WP, 14, 1957092412,   , MTWC,   0, 219N, 1132E,  20,    0, DB
WP, 14, 1957092418,   , MTWC,   0, 221N, 1138E,  20,    0, DB
WP, 14, 1957092500,   , MTWC,   0, 223N, 1142E,  15,    0, DB
