WP, 06, 2000070100,   , MTWC,   0, 146N, 1169E,  20,    0, DB
WP, 06, 2000070106,   , MTWC,   0, 146N, 1168E,  20,    0, DB
WP, 06, 2000070112,   , MTWC,   0, 147N, 1166E,  20,    0, DB
WP, 06, 2000070118,   , MTWC,   0, 147N, 1165E,  20,    0, DB
WP, 06, 2000070200,   , MTWC,   0, 148N, 1167E,  20,    0, DB
WP, 06, 2000070206,   , MTWC,   0, 150N, 1169E,  25,    0, TD
WP, 06, 2000070212,   , MTWC,   0, 153N, 1172E,  25,    0, TD
WP, 06, 2000070218,   , MTWC,   0, 157N, 1175E,  30,    0, TD
WP, 06, 2000070300,   , MTWC,   0, 159N, 1178E,  30,    0, TD
WP, 06, 2000070306,   , MTWC,   0, 159N, 1183E,  35,    0, TS
WP, 06, 2000070312,   , MTWC,   0, 160N, 1189E,  45,    0, TS
WP, 06, 2000070318,   , MTWC,   0, 162N, 1193E,  50,    0, TS
WP, 06, 2000070400,   , MTWC,   0, 166N, 1196E,  50,    0, TS
WP, 06, 2000070406,   , MTWC,   0, 174N, 1201E,  45,    0, TS
WP, 06, 2000070412,   , MTWC,   0, 183N, 1205E,  40,    0, TS
WP, 06, 2000070418,   , MTWC,   0, 187N, 1206E,  40,    0, TS
WP, 06, 2000070500,   , MTWC,   0, 188N, 1207E,  45,    0, TS
WP, 06, 2000070506,   , MTWC,   0, 189N, 1206E,  50,    0, TS
WP, 06, 2000070512,   , MTWC,   0, 191N, 1203E,  60,    0, TS
WP, 06, 2000070518,   , MTWC,   0, 193N, 1201E,  70,    0, TY
WP, 06, 2000070600,   , MTWC,   0, 195N, 1199E,  75,    0, TY
WP, 06, 2000070606,   , MTWC,   0, 197N, 1195E,  80,    0, TY
WP, 06, 2000070612,   , MTWC,   0, 199N, 1191E,  85,    0, TY
WP, 06, 2000070618,   , MTWC,   0, 199N, 1187E,  85,    0, TY
WP, 06, 2000070700,   , MTWC,   0, 197N, 1185E,  90,    0, TY
WP, 06, 2000070706,   , MTWC,   0, 197N, 1187E,  85,    0, TY
WP, 06, 2000070712,   , MTWC,   0, 197N, 1189E,  70,    0, TY
WP, 06, 2000070718,   , MTWC,   0, 198N, 1191E,  60,    0, TS
WP, 06, 2000070800,   , MTWC,   0, 200N, 1194E,  55,    0, TS
WP, 06, 2000070806,   , MTWC,   0, 202N, 1197E,  55,    0, TS
WP, 06, 2000070812,   , MTWC,   0, 206N, 1202E,  55,    0, TS
WP, 06, 2000070818,   , MTWC,   0, 213N, 1208E,  60,    0, TS
WP, 06, 2000070900,   , MTWC,   0, 227N, 1214E,  65,    0, TY
WP, 06, 2000070906,   , MTWC,   0, 245N, 1216E,  55,    0, TS
WP, 06, 2000070912,   , MTWC,   0, 263N, 1213E,  55,    0, TS
WP, 06, 2000070918,   , MTWC,   0, 280N, 1214E,  55,    0, TS
WP, 06, 2000071000,   , MTWC,   0, 302N, 1215E,  45,    0, TS
WP, 06, 2000071006,   , MTWC,   0, 323N, 1220E,  40,    0, TS
WP, 06, 2000071012,   , MTWC,   0, 343N, 1227E,  35,    0, TS
WP, 06, 2000071018,   , MTWC,   0, 365N, 1231E,  35,    0, EX
WP, 06, 2000071100,   , MTWC,   0, 383N, 1235E,  35,    0, EX
WP, 06, 2000071106,   , MTWC,   0, 399N, 1239E,  35,    0, EX
WP, 06, 2000071112,   , MTWC,   0, 412N, 1254E,  45,    0, EX
WP, 06, 2000071118,   , MTWC,   0, 420N, 1279E,  45,    0, EX
WP, 06, 2000071200,   , MTWC,   0, 428N, 1309E,  45,    0, EX
WP, 06, 2000071206,   , MTWC,   0, 435N, 1336E,  45,    0, EX
