WP, 24, 2000090300,   , MTWC,   0, 178N, 1225E,  15,    0, DB
WP, 24, 2000090306,   , MTWC,   0, 178N, 1232E,  15,    0, DB
WP, 24, 2000090312,   , MTWC,   0, 180N, 1237E,  15,    0, DB
WP, 24, 2000090318,   , MTWC,   0, 179N, 1243E,  15,    0, DB
WP, 24, 2000090400,   , MTWC,   0, 178N, 1251E,  20,    0, DB
WP, 24, 2000090406,   , MTWC,   0, 180N, 1259E,  20,    0, DB
WP, 24, 2000090412,   , MTWC,   0, 181N, 1270E,  25,    0, TD
WP, 24, 2000090418,   , MTWC,   0, 181N, 1281E,  25,    0, TD
WP, 24, 2000090500,   , MTWC,   0, 183N, 1291E,  25,    0, TD
WP, 24, 2000090506,   , MTWC,   0, 189N, 1308E,  30,    0, TD
WP, 24, 2000090512,   , MTWC,   0, 194N, 1330E,  35,    0, TS
WP, 24, 2000090518,   , MTWC,   0, 205N, 1352E,  40,    0, TS
WP, 24, 2000090600,   , MTWC,   0, 213N, 1360E,  40,    0, TS
WP, 24, 2000090606,   , MTWC,   0, 219N, 1363E,  45,    0, TS
WP, 24, 2000090612,   , MTWC,   0, 227N, 1364E,  50,    0, TS
WP, 24, 2000090618,   , MTWC,   0, 233N, 1362E,  55,    0, TS
WP, 24, 2000090700,   , MTWC,   0, 237N, 1355E,  60,    0, TS
WP, 24, 2000090706,   , MTWC,   0, 241N, 1340E,  65,    0, TY
WP, 24, 2000090712,   , MTWC,   0, 245N, 1326E,  70,    0, TY
WP, 24, 2000090718,   , MTWC,   0, 248N, 1313E,  75,    0, TY
WP, 24, 2000090800,   , MTWC,   0, 252N, 1298E,  65,    0, TY
WP, 24, 2000090806,   , MTWC,   0, 255N, 1284E,  65,    0, TY
WP, 24, 2000090812,   , MTWC,   0, 259N, 1270E,  60,    0, TS
WP, 24, 2000090818,   , MTWC,   0, 257N, 1259E,  60,    0, TS
WP, 24, 2000090900,   , MTWC,   0, 254N, 1251E,  50,    0, TS
WP, 24, 2000090906,   , MTWC,   0, 249N, 1245E,  50,    0, TS
WP, 24, 2000090912,   , MTWC,   0, 243N, 1239E,  55,    0, TS
WP, 24, 2000090918,   , MTWC,   0, 235N, 1233E,  55,    0, TS
WP, 24, 2000091000,   , MTWC,   0, 224N, 1228E,  55,    0, TS
WP, 24, 2000091006,   , MTWC,   0, 215N, 1223E,  60,    0, TS
WP, 24, 2000091012,   , MTWC,   0, 204N, 1220E,  50,    0, TS
WP, 24, 2000091018,   , MTWC,   0, 194N, 1218E,  55,    0, TS
WP, 24, 2000091100,   , MTWC,   0, 186N, 1219E,  50,    0, TS
WP, 24, 2000091106,   , MTWC,   0, 180N, 1220E,  40,    0, TS
WP, 24, 2000091112,   , MTWC,   0, 172N, 1222E,  35,    0, TS
WP, 24, 2000091118,   , MTWC,   0, 167N, 1232E,  30,    0, TD
WP, 24, 2000091200,   , MTWC,   0, 163N, 1243E,  25,    0, TD
WP, 24, 2000091206,   , MTWC,   0, 161N, 1252E,  20,    0, DB
WP, 24, 2000091212,   , MTWC,   0, 163N, 1259E,  20,    0, DB
WP, 24, 2000091218,   , MTWC,   0, 165N, 1255E,  15,    0, DB
