WP, 02, 2000051500,   , MTWC,   0, 155N, 1158E,  20,    0, DB
WP, 02, 2000051506,   , MTWC,   0, 156N, 1160E,  20,    0, DB
WP, 02, 2000051512,   , MTWC,   0, 157N, 1162E,  20,    0, DB
WP, 02, 2000051518,   , MTWC,   0, 158N, 1164E,  25,    0, TD
WP, 02, 2000051600,   , MTWC,   0, 158N, 1166E,  25,    0, TD
WP, 02, 2000051606,   , MTWC,   0, 159N, 1169E,  30,    0, TD
WP, 02, 2000051612,   , MTWC,   0, 159N, 1172E,  30,    0, TD
WP, 02, 2000051618,   , MTWC,   0, 160N, 1177E,  30,    0, TD
WP, 02, 2000051700,   , MTWC,   0, 160N, 1181E,  35,    0, TS
WP, 02, 2000051706,   , MTWC,   0, 161N, 1188E,  40,    0, TS
WP, 02, 2000051712,   , MTWC,   0, 160N, 1195E,  40,    0, TS
WP, 02, 2000051718,   , MTWC,   0, 160N, 1202E,  45,    0, TS
WP, 02, 2000051800,   , MTWC,   0, 162N, 1212E,  40,    0, TS
WP, 02, 2000051806,   , MTWC,   0, 180N, 1225E,  40,    0, TS
WP, 02, 2000051812,   , MTWC,   0, 192N, 1234E,  45,    0, TS
WP, 02, 2000051818,   , MTWC,   0, 203N, 1243E,  50,    0, TS
WP, 02, 2000051900,   , MTWC,   0, 211N, 1254E,  60,    0, TS
WP, 02, 2000051906,   , MTWC,   0, 222N, 1267E,  65,    0, TY
WP, 02, 2000051912,   , MTWC,   0, 233N, 1285E,  65,    0, TY
WP, 02, 2000051918,   , MTWC,   0, 248N, 1310E,  65,    0, TY
WP, 02, 2000052000,   , MTWC,   0, 265N, 1349E,  55,    0, TS
WP, 02, 2000052006,   , MTWC,   0, 282N, 1390E,  45,    0, TS
WP, 02, 2000052012,   , MTWC,   0, 303N, 1420E,  45,    0, TS
WP, 02, 2000052018,   , MTWC,   0, 313N, 1448E,  45,    0, TS
WP, 02, 2000052100,   , MTWC,   0, 335N, 1468E,  45,    0, EX
WP, 02, 2000052106,   , MTWC,   0, 347N, 1498E,  45,    0, EX
WP, 02, 2000052112,   , MTWC,   0, 358N, 1536E,  45,    0, EX
WP, 02, 2000052118,   , MTWC,   0, 371N, 1562E,  45,    0, EX
WP, 02, 2000052200,   , MTWC,   0, 388N, 1603E,  45,    0, EX
WP, 02, 2000052206,   , MTWC,   0, 398N, 1634E,  45,    0, EX
WP, 02, 2000052212,   , MTWC,   0, 406N, 1670E,  45,    0, EX
WP, 02, 2000052218,   , MTWC,   0, 410N, 1706E,  45,    0, EX
WP, 02, 2000052300,   , MTWC,   0, 419N, 1721E,  45,    0, EX
WP, 02, 2000052306,   , MTWC,   0, 421N, 1741E,  45,    0, EX
WP, 02, 2000052312,   , MTWC,   0, 422N, 1767E,  45,    0, EX
WP, 02, 2000052318,   , MTWC,   0, 423N, 1784E,  45,    0, EX
WP, 02, 2000052400,   , MTWC,   0, 423N, 1799E,  45,    0, EX
WP, 02, 2000052406,   , MTWC,   0, 430N, 1775W,  45,    0, EX
