WP, 19, 2000081800,   , MTWC,   0, 119N, 1172E,  20,    0, DB
WP, 19, 2000081806,   , MTWC,   0, 120N, 1167E,  20,    0, DB
WP, 19, 2000081812,   , MTWC,   0, 121N, 1163E,  20,    0, DB
WP, 19, 2000081818,   , MTWC,   0, 122N, 1158E,  25,    0, TD
WP, 19, 2000081900,   , MTWC,   0, 123N, 1153E,  25,    0, TD
WP, 19, 2000081906,   , MTWC,   0, 123N, 1150E,  30,    0, TD
WP, 19, 2000081912,   , MTWC,   0, 126N, 1144E,  30,    0, TD
WP, 19, 2000081918,   , MTWC,   0, 129N, 1143E,  35,    0, TS
WP, 19, 2000082000,   , MTWC,   0, 131N, 1139E,  40,    0, TS
WP, 19, 2000082006,   , MTWC,   0, 131N, 1133E,  40,    0, TS
WP, 19, 2000082012,   , MTWC,   0, 135N, 1130E,  45,    0, TS
WP, 19, 2000082018,   , MTWC,   0, 137N, 1127E,  45,    0, TS
WP, 19, 2000082100,   , MTWC,   0, 143N, 1124E,  45,    0, TS
WP, 19, 2000082106,   , MTWC,   0, 148N, 1118E,  50,    0, TS
WP, 19, 2000082112,   , MTWC,   0, 151N, 1112E,  50,    0, TS
WP, 19, 2000082118,   , MTWC,   0, 152N, 1101E,  55,    0, TS
WP, 19, 2000082200,   , MTWC,   0, 155N, 1093E,  65,    0, TY
WP, 19, 2000082206,   , MTWC,   0, 157N, 1084E,  50,    0, TS
WP, 19, 2000082212,   , MTWC,   0, 159N, 1072E,  40,    0, TS
WP, 19, 2000082218,   , MTWC,   0, 161N, 1065E,  40,    0, TS
WP, 19, 2000082300,   , MTWC,   0, 163N, 1059E,  35,    0, TS
WP, 19, 2000082306,   , MTWC,   0, 165N, 1054E,  30,    0, TD
WP, 19, 2000082312,   , MTWC,   0, 163N, 1049E,  30,    0, TD
WP, 19, 2000082318,   , MTWC,   0, 164N, 1041E,  25,    0, TD
WP, 19, 2000082400,   , MTWC,   0, 164N, 1034E,  20,    0, DB
WP, 19, 2000082406,   , MTWC,   0, 165N, 1027E,  15,    0, DB
