WP, 25, 2000091200,   , MTWC,   0, 206N, 1386E,  20,    0, DB
WP, 25, 2000091206,   , MTWC,   0, 206N, 1385E,  20,    0, DB
WP, 25, 2000091212,   , MTWC,   0, 207N, 1384E,  20,    0, DB
WP, 25, 2000091218,   , MTWC,   0, 207N, 1383E,  25,    0, TD
WP, 25, 2000091300,   , MTWC,   0, 208N, 1381E,  25,    0, TD
WP, 25, 2000091306,   , MTWC,   0, 208N, 1378E,  30,    0, TD
WP, 25, 2000091312,   , MTWC,   0, 209N, 1376E,  30,    0, TD
WP, 25, 2000091318,   , MTWC,   0, 212N, 1378E,  35,    0, TS
WP, 25, 2000091400,   , MTWC,   0, 215N, 1383E,  40,    0, TS
WP, 25, 2000091406,   , MTWC,   0, 217N, 1394E,  45,    0, TS
WP, 25, 2000091412,   , MTWC,   0, 221N, 1400E,  50,    0, TS
WP, 25, 2000091418,   , MTWC,   0, 227N, 1405E,  55,    0, TS
WP, 25, 2000091500,   , MTWC,   0, 232N, 1408E,  55,    0, TS
WP, 25, 2000091506,   , MTWC,   0, 235N, 1410E,  65,    0, TY
WP, 25, 2000091512,   , MTWC,   0, 239N, 1412E,  70,    0, TY
WP, 25, 2000091518,   , MTWC,   0, 242N, 1415E,  75,    0, TY
WP, 25, 2000091600,   , MTWC,   0, 250N, 1418E,  85,    0, TY
WP, 25, 2000091606,   , MTWC,   0, 261N, 1417E,  75,    0, TY
WP, 25, 2000091612,   , MTWC,   0, 273N, 1416E,  75,    0, TY
WP, 25, 2000091618,   , MTWC,   0, 291N, 1414E,  80,    0, TY
WP, 25, 2000091700,   , MTWC,   0, 310N, 1415E,  85,    0, TY
WP, 25, 2000091706,   , MTWC,   0, 333N, 1421E,  90,    0, TY
WP, 25, 2000091712,   , MTWC,   0, 359N, 1431E,  90,    0, TY
WP, 25, 2000091718,   , MTWC,   0, 388N, 1444E,  85,    0, TY
WP, 25, 2000091800,   , MTWC,   0, 419N, 1464E,  75,    0, TY
WP, 25, 2000091806,   , MTWC,   0, 449N, 1492E,  65,    0, TY
WP, 25, 2000091812,   , MTWC,   0, 472N, 1538E,  65,    0, EX
WP, 25, 2000091818,   , MTWC,   0, 489N, 1575E,  65,    0, EX
WP, 25, 2000091900,   , MTWC,   0, 505N, 1636E,  65,    0, EX
WP, 25, 2000091906,   , MTWC,   0, 525N, 1697E,  65,    0, EX
WP, 25, 2000091912,   , MTWC,   0, 545N, 1748E,  65,    0, EX
WP, 25, 2000091918,   , MTWC,   0, 554N, 1765E,  65,    0, EX
WP, 25, 2000092000,   , MTWC,   0, 561N, 1785E,  65,    0, EX
WP, 25, 2000092006,   , MTWC,   0, 564N, 1790E,  65,    0, EX
WP, 25, 2000092012,   , MTWC,   0, 570N, 1791W,  65,    0, EX
