WP, 01, 2000050300,   , MTWC,   0,  49N, 1369E,  25,    0, DB
WP, 01, 2000050306,   , MTWC,   0,  53N, 1365E,  25,    0, DB
WP, 01, 2000050312,   , MTWC,   0,  58N, 1361E,  25,    0, DB
WP, 01, 2000050318,   , MTWC,   0,  62N, 1357E,  25,    0, TD
WP, 01, 2000050400,   , MTWC,   0,  73N, 1354E,  30,    0, TD
WP, 01, 2000050406,   , MTWC,   0,  81N, 1353E,  30,    0, TD
WP, 01, 2000050412,   , MTWC,   0,  86N, 1354E,  30,    0, TD
WP, 01, 2000050418,   , MTWC,   0,  90N, 1359E,  35,    0, TS
WP, 01, 2000050500,   , MTWC,   0,  96N, 1356E,  40,    0, TS
WP, 01, 2000050506,   , MTWC,   0,  99N, 1349E,  45,    0, TS
WP, 01, 2000050512,   , MTWC,   0, 102N, 1343E,  45,    0, TS
WP, 01, 2000050518,   , MTWC,   0, 107N, 1336E,  45,    0, TS
WP, 01, 2000050600,   , MTWC,   0, 112N, 1330E,  50,    0, TS
WP, 01, 2000050606,   , MTWC,   0, 118N, 1324E,  50,    0, TS
WP, 01, 2000050612,   , MTWC,   0, 124N, 1323E,  50,    0, TS
WP, 01, 2000050618,   , MTWC,   0, 128N, 1319E,  55,    0, TS
WP, 01, 2000050700,   , MTWC,   0, 131N, 1317E,  55,    0, TS
WP, 01, 2000050706,   , MTWC,   0, 134N, 1314E,  60,    0, TS
WP, 01, 2000050712,   , MTWC,   0, 136N, 1314E,  60,    0, TS
WP, 01, 2000050718,   , MTWC,   0, 137N, 1314E,  65,    0, TY
WP, 01, 2000050800,   , MTWC,   0, 140N, 1316E,  75,    0, TY
WP, 01, 2000050806,   , MTWC,   0, 143N, 1320E,  85,    0, TY
WP, 01, 2000050812,   , MTWC,   0, 146N, 1324E,  95,    0, TY
WP, 01, 2000050818,   , MTWC,   0, 151N, 1330E, 120,    0, TY
WP, 01, 2000050900,   , MTWC,   0, 157N, 1335E, 145,    0, ST
WP, 01, 2000050906,   , MTWC,   0, 164N, 1344E, 160,    0, ST
WP, 01, 2000050912,   , MTWC,   0, 173N, 1353E, 172,    0, ST
WP, 01, 2000050918,   , MTWC,   0, 186N, 1360E, 155,    0, ST
WP, 01, 2000051000,   , MTWC,   0, 195N, 1368E, 120,    0, TY
WP, 01, 2000051006,   , MTWC,   0, 208N, 1378E,  90,    0, TY
WP, 01, 2000051012,   , MTWC,   0, 221N, 1387E,  70,    0, TY
WP, 01, 2000051018,   , MTWC,   0, 231N, 1395E,  55,    0, TS
WP, 01, 2000051100,   , MTWC,   0, 239N, 1400E,  50,    0, TS
WP, 01, 2000051106,   , MTWC,   0, 252N, 1410E,  50,    0, TS
WP, 01, 2000051112,   , MTWC,   0, 261N, 1421E,  50,    0, TS
WP, 01, 2000051118,   , MTWC,   0, 270N, 1436E,  50,    0, TS
WP, 01, 2000051200,   , MTWC,   0, 277N, 1459E,  45,    0, EX
WP, 01, 2000051206,   , MTWC,   0, 283N, 1479E,  40,    0, EX
WP, 01, 2000051212,   , MTWC,   0, 285N, 1495E,  40,    0, EX
WP, 01, 2000051218,   , MTWC,   0, 283N, 1508E,  40,    0, EX
WP, 01, 2000051300,   , MTWC,   0, 281N, 1518E,  40,    0, EX
WP, 01, 2000051306,   , MTWC,   0, 279N, 1534E,  40,    0, EX
WP, 01, 2000051312,   , MTWC,   0, 277N, 1547E,  40,    0, EX
WP, 01, 2000051318,   , MTWC,   0, 274N, 1554E,  40,    0, EX
WP, 01, 2000051400,   , MTWC,   0, 272N, 1560E,  40,    0, EX
WP, 01, 2000051406,   , MTWC,   0, 275N, 1575E,  40,    0, EX
WP, 01, 2000051412,   , MTWC,   0, 281N, 1584E,  40,    0, EX
WP, 01, 2000051418,   , MTWC,   0, 290N, 1591E,  40,    0, EX
WP, 01, 2000051500,   , MTWC,   0, 301N, 1597E,  35,    0, EX
WP, 01, 2000051506,   , MTWC,   0, 306N, 1605E,  30,    0, EX
WP, 01, 2000051512,   , MTWC,   0, 312N, 1613E,  30,    0, EX
WP, 01, 2000051518,   , MTWC,   0, 317N, 1625E,  30,    0, EX
WP, 01, 2000051600,   , MTWC,   0, 323N, 1637E,  30,    0, EX
WP, 01, 2000051606,   , MTWC,   0, 327N, 1652E,  30,    0, EX
WP, 01, 2000051612,   , MTWC,   0, 330N, 1673E,  30,    0, EX
WP, 01, 2000051618,   , MTWC,   0, 332N, 1697E,  30,    0, EX
