WP, 19, 2018080900,   , MTWC,   0, 138N, 1489E,  15,    0, DB
WP, 19, 2018080906,   , MTWC,   0, 142N, 1484E,  15,    0, DB
WP, 19, 2018080912,   , MTWC,   0, 147N, 1479E,  20,    0, DB
WP, 19, 2018080918,   , MTWC,   0, 153N, 1473E,  25,    0, TD
WP, 19, 2018081000,   , MTWC,   0, 161N, 1466E,  30,    0, TD
WP, 19, 2018081006,   , MTWC,   0, 169N, 1458E,  35,    0, TS
WP, 19, 2018081012,   , MTWC,   0, 175N, 1451E,  40,    0, TS
WP, 19, 2018081018,   , MTWC,   0, 180N, 1446E,  45,    0, TS
WP, 19, 2018081100,   , MTWC,   0, 185N, 1442E,  50,    0, TS
WP, 19, 2018081106,   , MTWC,   0, 191N, 1439E,  50,    0, TS
WP, 19, 2018081112,   , MTWC,   0, 199N, 1436E,  55,    0, TS
WP, 19, 2018081118,   , MTWC,   0, 208N, 1432E,  55,    0, TS
WP, 19, 2018081200,   , MTWC,   0, 216N, 1427E,  60,    0, TS
WP, 19, 2018081206,   , MTWC,   0, 227N, 1420E,  65,    0, TY
WP, 19, 2018081212,   , MTWC,   0, 235N, 1414E,  75,    0, TY
WP, 19, 2018081218,   , MTWC,   0, 245N, 1406E,  70,    0, TY
WP, 19, 2018081300,   , MTWC,   0, 255N, 1397E,  65,    0, TY
WP, 19, 2018081306,   , MTWC,   0, 264N, 1386E,  60,    0, TS
WP, 19, 2018081312,   , MTWC,   0, 272N, 1379E,  55,    0, TS
WP, 19, 2018081318,   , MTWC,   0, 283N, 1371E,  50,    0, TS
WP, 19, 2018081400,   , MTWC,   0, 293N, 1361E,  50,    0, TS
WP, 19, 2018081406,   , MTWC,   0, 305N, 1348E,  55,    0, TS
WP, 19, 2018081412,   , MTWC,   0, 314N, 1333E,  50,    0, TS
WP, 19, 2018081418,   , MTWC,   0, 325N, 1317E,  45,    0, TS
WP, 19, 2018081500,   , MTWC,   0, 337N, 1303E,  35,    0, TS
WP, 19, 2018081506,   , MTWC,   0, 348N, 1295E,  30,    0, TD
WP, 19, 2018081512,   , MTWC,   0, 358N, 1294E,  25,    0, TD
WP, 19, 2018081518,   , MTWC,   0, 366N, 1299E,  20,    0, DB
WP, 19, 2018081600,   , MTWC,   0, 374N, 1309E,  20,    0, DB
