WP, 34, 2018111800,   , MTWC,   0,  29N, 1601E,  15,    0, DB
WP, 34, 2018111806,   , MTWC,   0,  31N, 1597E,  15,    0, DB
WP, 34, 2018111812,   , MTWC,   0,  34N, 1593E,  20,    0, DB
WP, 34, 2018111818,   , MTWC,   0,  35N, 1588E,  25,    0, TD
WP, 34, 2018111900,   , MTWC,   0,  36N, 1583E,  30,    0, TD
WP, 34, 2018111906,   , MTWC,   0,  36N, 1577E,  30,    0, TD
WP, 34, 2018111912,   , MTWC,   0,  38N, 1571E,  35,    0, TS
WP, 34, 2018111918,   , MTWC,   0,  39N, 1562E,  35,    0, TS
WP, 34, 2018112000,   , MTWC,   0,  41N, 1554E,  35,    0, TS
WP, 34, 2018112006,   , MTWC,   0,  45N, 1545E,  35,    0, TS
WP, 34, 2018112012,   , MTWC,   0,  49N, 1536E,  40,    0, TS
WP, 34, 2018112018,   , MTWC,   0,  59N, 1525E,  40,    0, TS
WP, 34, 2018112100,   , MTWC,   0,  66N, 1509E,  45,    0, TS
WP, 34, 2018112106,   , MTWC,   0,  77N, 1492E,  50,    0, TS
WP, 34, 2018112112,   , MTWC,   0,  87N, 1465E,  60,    0, TS
WP, 34, 2018112118,   , MTWC,   0,  95N, 1439E,  75,    0, TY
WP, 34, 2018112200,   , MTWC,   0, 105N, 1417E,  90,    0, TY
WP, 34, 2018112206,   , MTWC,   0, 117N, 1398E,  85,    0, TY
WP, 34, 2018112212,   , MTWC,   0, 127N, 1382E,  75,    0, TY
WP, 34, 2018112218,   , MTWC,   0, 134N, 1370E,  70,    0, TY
WP, 34, 2018112300,   , MTWC,   0, 145N, 1361E,  70,    0, TY
WP, 34, 2018112306,   , MTWC,   0, 155N, 1357E,  65,    0, TY
WP, 34, 2018112312,   , MTWC,   0, 164N, 1354E,  65,    0, TY
WP, 34, 2018112318,   , MTWC,   0, 173N, 1353E,  65    0, TY
WP, 34, 2018112400,   , MTWC,   0, 180N, 1354E,  75,    0, TY
WP, 34, 2018112406,   , MTWC,   0, 183N, 1358E,  85,    0, TY
WP, 34, 2018112412,   , MTWC,   0, 186N, 1361E,  85,    0, TY
WP, 34, 2018112418,   , MTWC,   0, 184N, 1364E,  90,    0, TY
WP, 34, 2018112500,   , MTWC,   0, 183N, 1361E, 100,    0, TY
WP, 34, 2018112506,   , MTWC,   0, 183N, 1357E,  90,    0, TY
WP, 34, 2018112512,   , MTWC,   0, 185N, 1351E,  70,    0, TY
WP, 34, 2018112518,   , MTWC,   0, 190N, 1342E,  45,    0, TS
WP, 34, 2018112600,   , MTWC,   0, 196N, 1330E,  35,    0, TS
WP, 34, 2018112606,   , MTWC,   0, 202N, 1324E,  35,    0, TS
WP, 34, 2018112612,   , MTWC,   0, 210N, 1321E,  35,    0, TS
WP, 34, 2018112618,   , MTWC,   0, 218N, 1320E,  35,    0, TS
WP, 34, 2018112700,   , MTWC,   0, 226N, 1323E,  35,    0, TS
WP, 34, 2018112706,   , MTWC,   0, 231N, 1326E,  40,    0, TS
WP, 34, 2018112712,   , MTWC,   0, 235N, 1332E,  35,    0, TS
WP, 34, 2018112718,   , MTWC,   0, 244N, 1345E,  30,    0, TD
WP, 34, 2018112800,   , MTWC,   0, 257N, 1358E,  30,    0, TD
WP, 34, 2018112806,   , MTWC,   0, 279N, 1379E,  30,    0, TD
WP, 34, 2018112812,   , MTWC,   0, 303N, 1412E,  30,    0, TD
WP, 34, 2018112818,   , MTWC,   0, 322N, 1448E,  35,    0, EX
WP, 34, 2018112900,   , MTWC,   0, 337N, 1494E,  35,    0, EX
WP, 34, 2018112906,   , MTWC,   0, 351N, 1545E,  35,    0, EX
WP, 34, 2018112912,   , MTWC,   0, 367N, 1595E,  35,    0, EX
WP, 34, 2018112918,   , MTWC,   0, 377N, 1642E,  35,    0, EX
WP, 34, 2018113000,   , MTWC,   0, 392N, 1694E,  35,    0, EX
WP, 34, 2018113006,   , MTWC,   0, 408N, 1746E,  35,    0, EX
WP, 34, 2018113012,   , MTWC,   0, 425N, 1798W,  35,    0, EX
