WP, 25, 2018082500,   , MTWC,   0,  87N, 1657E,  15,    0, DB
WP, 25, 2018082506,   , MTWC,   0,  88N, 1651E,  15,    0, DB
WP, 25, 2018082512,   , MTWC,   0,  90N, 1644E,  20,    0, DB
WP, 25, 2018082518,   , MTWC,   0,  92N, 1637E,  25,    0, TD
WP, 25, 2018082600,   , MTWC,   0,  95N, 1631E,  25,    0, TD
WP, 25, 2018082606,   , MTWC,   0,  99N, 1623E,  30,    0, TD
WP, 25, 2018082612,   , MTWC,   0, 106N, 1615E,  35,    0, TS
WP, 25, 2018082618,   , MTWC,   0, 113N, 1605E,  40,    0, TS
WP, 25, 2018082700,   , MTWC,   0, 122N, 1596E,  35,    0, TS
WP, 25, 2018082706,   , MTWC,   0, 131N, 1592E,  35,    0, TS
WP, 25, 2018082712,   , MTWC,   0, 138N, 1588E,  40,    0, TS
WP, 25, 2018082718,   , MTWC,   0, 146N, 1579E,  45,    0, TS
WP, 25, 2018082800,   , MTWC,   0, 154N, 1571E,  50,    0, TS
WP, 25, 2018082806,   , MTWC,   0, 161N, 1563E,  45,    0, TS
WP, 25, 2018082812,   , MTWC,   0, 166N, 1554E,  50,    0, TS
WP, 25, 2018082818,   , MTWC,   0, 167N, 1544E,  60,    0, TS
WP, 25, 2018082900,   , MTWC,   0, 170N, 1534E,  70,    0, TY
WP, 25, 2018082906,   , MTWC,   0, 172N, 1523E,  75,    0, TY
WP, 25, 2018082912,   , MTWC,   0, 173N, 1514E,  85,    0, TY
WP, 25, 2018082918,   , MTWC,   0, 174N, 1504E,  95,    0, TY
WP, 25, 2018083000,   , MTWC,   0, 176N, 1492E, 105,    0, TY
WP, 25, 2018083006,   , MTWC,   0, 177N, 1481E, 115,    0, TY
WP, 25, 2018083012,   , MTWC,   0, 178N, 1469E, 125,    0, TY
WP, 25, 2018083018,   , MTWC,   0, 178N, 1454E, 140,    0, ST
WP, 25, 2018083100,   , MTWC,   0, 179N, 1442E, 155,    0, ST
WP, 25, 2018083106,   , MTWC,   0, 182N, 1427E, 160,    0, ST
WP, 25, 2018083112,   , MTWC,   0, 186N, 1415E, 150,    0, ST
WP, 25, 2018083118,   , MTWC,   0, 191N, 1403E, 140,    0, ST
WP, 25, 2018090100,   , MTWC,   0, 196N, 1392E, 130,    0, ST
WP, 25, 2018090106,   , MTWC,   0, 204N, 1383E, 125,    0, TY
WP, 25, 2018090112,   , MTWC,   0, 210N, 1373E, 115,    0, TY
WP, 25, 2018090118,   , MTWC,   0, 218N, 1365E, 100,    0, TY
WP, 25, 2018090200,   , MTWC,   0, 227N, 1358E,  95,    0, TY
WP, 25, 2018090206,   , MTWC,   0, 237N, 1350E, 100,    0, TY
WP, 25, 2018090212,   , MTWC,   0, 245N, 1344E, 115,    0, TY
WP, 25, 2018090218,   , MTWC,   0, 255N, 1338E, 105,    0, TY
WP, 25, 2018090300,   , MTWC,   0, 265N, 1331E,  95,    0, TY
WP, 25, 2018090306,   , MTWC,   0, 275N, 1326E,  85,    0, TY
WP, 25, 2018090312,   , MTWC,   0, 286N, 1325E,  85,    0, TY
WP, 25, 2018090318,   , MTWC,   0, 303N, 1328E,  90,    0, TY
WP, 25, 2018090400,   , MTWC,   0, 324N, 1338E, 100,    0, TY
WP, 25, 2018090406,   , MTWC,   0, 338N, 1346E,  90,    0, TY
WP, 25, 2018090412,   , MTWC,   0, 355N, 1356E,  65,    0, TY
WP, 25, 2018090418,   , MTWC,   0, 392N, 1377E,  50,    0, TS
WP, 25, 2018090500,   , MTWC,   0, 431N, 1395E,  50,    0, EX
WP, 25, 2018090506,   , MTWC,   0, 463N, 1389E,  50,    0, EX
WP, 25, 2018090512,   , MTWC,   0, 492N, 1372E,  50,    0, EX
WP, 25, 2018090518,   , MTWC,   0, 513N, 1363E,  50,    0, EX
WP, 25, 2018090600,   , MTWC,   0, 528N, 1362E,  50,    0, EX
WP, 25, 2018090606,   , MTWC,   0, 541N, 1365E,  50,    0, EX
