WP, 01, 2017122812,   , MTWC,   0,  60N, 1414E,  15,    0, DB
WP, 01, 2017122818,   , MTWC,   0,  61N, 1408E,  15,    0, DB
WP, 01, 2017122900,   , MTWC,   0,  63N, 1402E,  15,    0, DB
WP, 01, 2017122906,   , MTWC,   0,  65N, 1395E,  20,    0, DB
WP, 01, 2017122912,   , MTWC,   0,  69N, 1387E,  20,    0, DB
WP, 01, 2017122918,   , MTWC,   0,  74N, 1381E,  20,    0, DB
WP, 01, 2017123000,   , MTWC,   0,  80N, 1375E,  25,    0, TD
WP, 01, 2017123006,   , MTWC,   0,  86N, 1369E,  25,    0, TD
WP, 01, 2017123012,   , MTWC,   0,  91N, 1361E,  25,    0, TD
WP, 01, 2017123018,   , MTWC,   0,  94N, 1352E,  30,    0, TD
WP, 01, 2017123100,   , MTWC,   0,  95N, 1342E,  30,    0, TD
WP, 01, 2017123106,   , MTWC,   0,  95N, 1333E,  25,    0, TD
WP, 01, 2017123112,   , MTWC,   0,  93N, 1323E,  25,    0, TD
WP, 01, 2017123118,   , MTWC,   0,  89N, 1311E,  30,    0, TD
WP, 01, 2018010100,   , MTWC,   0,  88N, 1298E,  30,    0, TD
WP, 01, 2018010106,   , MTWC,   0,  89N, 1282E,  35,    0, TS
WP, 01, 2018010112,   , MTWC,   0,  91N, 1265E,  40,    0, TS
WP, 01, 2018010118,   , MTWC,   0,  92N, 1247E,  50,    0, TS
WP, 01, 2018010200,   , MTWC,   0,  93N, 1227E,  40,    0, TS
WP, 01, 2018010206,   , MTWC,   0,  94N, 1207E,  35,    0, TS
WP, 01, 2018010212,   , MTWC,   0,  96N, 1191E,  35,    0, TS
WP, 01, 2018010218,   , MTWC,   0,  99N, 1175E,  35,    0, TS
WP, 01, 2018010300,   , MTWC,   0, 104N, 1161E,  30,    0, TD
WP, 01, 2018010306,   , MTWC,   0, 109N, 1147E,  30,    0, TD
WP, 01, 2018010312,   , MTWC,   0, 114N, 1133E,  25,    0, TD
WP, 01, 2018010318,   , MTWC,   0, 117N, 1121E,  25,    0, TD
WP, 01, 2018010400,   , MTWC,   0, 122N, 1111E,  20,    0, DB
WP, 01, 2018010406,   , MTWC,   0, 127N, 1105E,  20,    0, DB
WP, 01, 2018010412,   , MTWC,   0, 133N, 1100E,  20,    0, DB
